ID,Label,Cost,NitRed,SedRed,Genome section,WithinSectionID,AlleleCombo
29094,BS+GW+FM2726 1-10,465011.7049,3916.9472,-166.1,HRU,2726,BS+GW+FM
29095,BS+CC+FM2726 1-10,818087.7557,26256.4039,23951.4,HRU,2726,BS+CC+FM
29096,GW+CC+FM2726 1-10,817757.3766,26237.491,29255.7,HRU,2726,GW+CC+FM
29097,BS+GW+CC+FM2726 1-10,827809.7458,26275.2833,29255.7,HRU,2726,BS+GW+CC+FM
29098,BS2727 1-7,1403.3426,36.0264,0,HRU,2727,BS
29099,GW2727 1-7,1358.0965,-50.7715,0,HRU,2727,GW
29100,CC2727 1-7,49712.5933,389.0888,3636.6,HRU,2727,CC
29101,FM2727 1-7,61002.8269,106.1198,-192.1,HRU,2727,FM
29102,BS+GW2727 1-7,2761.4391,36.0264,0,HRU,2727,BS+GW
29103,BS+CC2727 1-7,51115.9359,446.469,3636.6,HRU,2727,BS+CC
29104,BS+FM2727 1-7,62406.1695,134.3152,-192.1,HRU,2727,BS+FM
29105,GW+CC2727 1-7,51070.6898,372.627,5588.6,HRU,2727,GW+CC
29106,GW+FM2727,62360.9234,55.1135,-192.1,HRU,2727,GW+FM
29107,CC+FM2727 1-7,110715.4202,489.7231,3609.1,HRU,2727,CC+FM
29108,BS+GW+CC2727 1-7,52474.0324,442.6935,5588.6,HRU,2727,BS+GW+CC
29109,BS+GW+FM2727 1-7,63764.266,134.3152,-192.1,HRU,2727,BS+GW+FM
29110,BS+CC+FM2727 1-7,112118.7628,540.6889,3609.1,HRU,2727,BS+CC+FM
29111,GW+CC+FM2727 1-7,112073.5167,472.2254,5585.7,HRU,2727,GW+CC+FM
29112,BS+GW+CC+FM2727 1-7,113476.8593,536.1834,5585.7,HRU,2727,BS+GW+CC+FM
29113,BS2728 1-8,7327.8334,10.8892,0,HRU,2728,BS
29114,GW2728 1-8,7087.2742,-5.257600002,0,HRU,2728,GW
29115,CC2728 1-8,264172.7795,11262.6599,19762.4,HRU,2728,CC
29116,FM2728 1-8,324199.3665,1664.1097,-1157.8,HRU,2728,FM
29117,BS+GW2728 1-8,14415.1076,10.8892,0,HRU,2728,BS+GW
29118,BS+CC2728 1-8,271500.6129,11284.4109,19762.4,HRU,2728,BS+CC
29119,BS+FM2728 1-8,331527.1999,1673.8126,-1157.8,HRU,2728,BS+FM
29120,GW+CC2728 1-8,271260.0537,11282.338,22259.8,HRU,2728,GW+CC
29121,GW+FM2728,331286.6408,1658.8593,-1157.8,HRU,2728,GW+FM
29122,CC+FM2728 1-8,588372.146,12936.6299,18881.7,HRU,2728,CC+FM
29123,BS+GW+CC2728 1-8,278587.8871,11303.7995,22259.8,HRU,2728,BS+GW+CC
29124,BS+GW+FM2728 1-8,338614.4742,1673.8126,-1157.8,HRU,2728,BS+GW+FM
29125,BS+CC+FM2728 1-8,595699.9794,12957.236,18881.7,HRU,2728,BS+CC+FM
29126,GW+CC+FM2728 1-8,595459.4202,12956.2642,21391.6,HRU,2728,GW+CC+FM
29127,BS+GW+CC+FM2728 1-8,602787.2536,12976.6421,21391.6,HRU,2728,BS+GW+CC+FM
29128,BS2729 1-9,22411.223,120.0416,0,HRU,2729,BS
29129,GW2729 1-9,21673.3842,0.239499997,0,HRU,2729,GW
29130,CC2729 1-9,801062.3996,51374.8608,71982.3,HRU,2729,CC
29131,FM2729 1-9,985183.8709,4175.5832,3328.4,HRU,2729,FM
29132,BS+GW2729 1-9,44084.6072,120.0416,0,HRU,2729,BS+GW
29133,BS+CC2729 1-9,823473.6226,51460.056,71982.3,HRU,2729,BS+CC
29134,BS+FM2729 1-9,1007595.094,4294.9393,3328.4,HRU,2729,BS+FM
29135,GW+CC2729 1-9,822735.7838,51453.8327,77283.4,HRU,2729,GW+CC
29136,GW+FM2729,1006857.255,4175.8365,3328.4,HRU,2729,GW+FM
29137,CC+FM2729 1-9,1786246.271,55003.1824,74159.4,HRU,2729,CC+FM
29138,BS+GW+CC2729 1-9,845147.0068,51537.773,77283.4,HRU,2729,BS+GW+CC
29139,BS+GW+FM2729 1-9,1029268.478,4294.9393,3328.4,HRU,2729,BS+GW+FM
29140,BS+CC+FM2729 1-9,1808657.494,55088.3389,74159.4,HRU,2729,BS+CC+FM
29141,GW+CC+FM2729 1-9,1807919.655,55086.2659,78971.7,HRU,2729,GW+CC+FM
29142,BS+GW+CC+FM2729 1-9,1830330.878,55170.1079,78971.7,HRU,2729,BS+GW+CC+FM
29143,BS2730 1-10,8271.1016,258.6125,0,HRU,2730,BS
29144,GW2730 1-10,7999.4212,44.084,0,HRU,2730,GW
29145,CC2730 1-10,294979.1564,3889.9222,12745.7,HRU,2730,CC
29146,FM2730 1-10,362774.7373,871.4632,141.7,HRU,2730,FM
29147,BS+GW2730 1-10,16270.5228,258.6125,0,HRU,2730,BS+GW
29148,BS+CC2730 1-10,303250.258,4024.1584,12745.7,HRU,2730,BS+CC
29149,BS+FM2730 1-10,371045.8389,1126.807,141.7,HRU,2730,BS+FM
29150,GW+CC2730 1-10,302978.5775,3948.19,14320.6,HRU,2730,GW+CC
29151,GW+FM2730,370774.1584,914.9859,141.7,HRU,2730,GW+FM
29152,CC+FM2730 1-10,657753.8936,4707.2512,13054.9,HRU,2730,CC+FM
29153,BS+GW+CC2730 1-10,311249.6792,4059.3324,14320.6,HRU,2730,BS+GW+CC
29154,BS+GW+FM2730 1-10,379045.2601,1126.807,141.7,HRU,2730,BS+GW+FM
29155,BS+CC+FM2730 1-10,666024.9953,4838.8379,13054.9,HRU,2730,BS+CC+FM
29156,GW+CC+FM2730 1-10,665753.3148,4761.1976,13917.8,HRU,2730,GW+CC+FM
29157,BS+GW+CC+FM2730 1-10,674024.4164,4869.8214,13917.8,HRU,2730,BS+GW+CC+FM
29158,BS2731 1-7,15591.8432,113.6601,0,HRU,2731,BS
29159,GW2731 1-7,15078.8194,6.230699997,0,HRU,2731,GW
29160,CC2731 1-7,556992.794,11026.4532,65125.9,HRU,2731,CC
29161,FM2731 1-7,685013.585,415.1248,-53.5,HRU,2731,FM
29162,BS+GW2731 1-7,30670.6626,113.6601,0,HRU,2731,BS+GW
29163,BS+CC2731 1-7,572584.6372,11099.3809,65125.9,HRU,2731,BS+CC
29164,BS+FM2731 1-7,700605.4282,527.3367,-53.5,HRU,2731,BS+FM
29165,GW+CC2731 1-7,572071.6133,11078.2081,72825.2,HRU,2731,GW+CC
29166,GW+FM2731,700092.4044,421.3828,-53.5,HRU,2731,GW+FM
29167,CC+FM2731 1-7,1242006.379,11489.3126,61133.5,HRU,2731,CC+FM
29168,BS+GW+CC2731 1-7,587663.4566,11142.9227,72825.2,HRU,2731,BS+GW+CC
29169,BS+GW+FM2731 1-7,715684.2476,527.3367,-53.5,HRU,2731,BS+GW+FM
29170,BS+CC+FM2731 1-7,1257598.222,11561.0289,61133.5,HRU,2731,BS+CC+FM
29171,GW+CC+FM2731 1-7,1257085.198,11540.6606,69611.3,HRU,2731,GW+CC+FM
29172,BS+GW+CC+FM2731 1-7,1272677.042,11604.3478,69611.3,HRU,2731,BS+GW+CC+FM
29173,BS2732 1-8,3438.2457,672.7916,0,HRU,2732,BS
29174,GW2732 1-8,3325.8903,35.9952,0,HRU,2732,GW
29175,CC2732 1-8,122008.4042,816.4142,18559.7,HRU,2732,CC
29176,FM2732 1-8,150045.7497,510.0753,1380.3,HRU,2732,FM
29177,BS+GW2732 1-8,6764.136,672.7916,0,HRU,2732,BS+GW
29178,BS+CC2732 1-8,125446.6499,1515.1915,18559.7,HRU,2732,BS+CC
29179,BS+FM2732 1-8,153483.9954,1057.8925,1380.3,HRU,2732,BS+FM
29180,GW+CC2732 1-8,125334.2945,898.6031,18903.7,HRU,2732,GW+CC
29181,GW+FM2732,153371.64,543.1511,1380.3,HRU,2732,GW+FM
29182,CC+FM2732 1-8,272054.154,1291.0189,20089.9,HRU,2732,CC+FM
29183,BS+GW+CC2732 1-8,128772.5402,1523.1247,18903.7,HRU,2732,BS+GW+CC
29184,BS+GW+FM2732 1-8,156809.8857,1057.8925,1380.3,HRU,2732,BS+GW+FM
29185,BS+CC+FM2732 1-8,275492.3996,1871.9104,20089.9,HRU,2732,BS+CC+FM
29186,GW+CC+FM2732 1-8,275380.0442,1373.5073,18731.5,HRU,2732,GW+CC+FM
29187,BS+GW+CC+FM2732 1-8,278818.2899,1884.2698,18731.5,HRU,2732,BS+GW+CC+FM
29188,BS2733 1-9,10945.1999,18.6039,0,HRU,2733,BS
29189,GW2733 1-9,10585.3622,1.359299999,0,HRU,2733,GW
29190,CC2733 1-9,390686.7026,14634.2383,32441.1,HRU,2733,CC
29191,FM2733 1-9,480481.1655,809.5377,1194.5,HRU,2733,FM
29192,BS+GW2733 1-9,21530.5622,18.6039,0,HRU,2733,BS+GW
29193,BS+CC2733 1-9,401631.9025,14647.7301,32441.1,HRU,2733,BS+CC
29194,BS+FM2733 1-9,491426.3654,827.8417,1194.5,HRU,2733,BS+FM
29195,GW+CC2733 1-9,401272.0649,14656.6678,37094.2,HRU,2733,GW+CC
29196,GW+FM2733,491066.5277,810.9768,1194.5,HRU,2733,GW+FM
29197,CC+FM2733 1-9,871167.8681,15258.0253,32883.2,HRU,2733,CC+FM
29198,BS+GW+CC2733 1-9,412217.2648,14668.6339,37094.2,HRU,2733,BS+GW+CC
29199,BS+GW+FM2733 1-9,502011.7276,827.8417,1194.5,HRU,2733,BS+GW+FM
29200,BS+CC+FM2733 1-9,882113.068,15271.3705,32883.2,HRU,2733,BS+CC+FM
29201,GW+CC+FM2733 1-9,881753.2303,15280.6082,37358.6,HRU,2733,GW+CC+FM
29202,BS+GW+CC+FM2733 1-9,892698.4302,15292.4289,37358.6,HRU,2733,BS+GW+CC+FM
29203,BS2734 1-10,2827.7697,354.304,0,HRU,2734,BS
29204,GW2734 1-10,2735.5399,106.7494,0,HRU,2734,GW
29205,CC2734 1-10,100159.1117,592.5684,9757.7,HRU,2734,CC
29206,FM2734 1-10,123174.2826,160.635,1359.2,HRU,2734,FM
29207,BS+GW2734 1-10,5563.3097,354.304,0,HRU,2734,BS+GW
29208,BS+CC2734 1-10,102986.8815,888.1369,9757.7,HRU,2734,BS+CC
29209,BS+FM2734 1-10,126002.0524,464.9168,1359.2,HRU,2734,BS+FM
29210,GW+CC2734 1-10,102894.6517,690.1034,9377.4,HRU,2734,GW+CC
29211,GW+FM2734,125909.8226,261.7847,1359.2,HRU,2734,GW+FM
29212,CC+FM2734 1-10,223333.3944,741.4565,10498.1,HRU,2734,CC+FM
29213,BS+GW+CC2734 1-10,105722.4214,906.9711,9377.4,HRU,2734,BS+GW+CC
29214,BS+GW+FM2734 1-10,128737.5923,464.9168,1359.2,HRU,2734,BS+GW+FM
29215,BS+CC+FM2734 1-10,226161.1641,994.1943,10498.1,HRU,2734,BS+CC+FM
29216,GW+CC+FM2734 1-10,226068.9343,834.6675,9379.5,HRU,2734,GW+CC+FM
29217,BS+GW+CC+FM2734 1-10,228896.704,1014.5739,9379.5,HRU,2734,BS+GW+CC+FM
29218,BS2735 1-7,15790.3333,95.431,0,HRU,2735,BS
29219,GW2735 1-7,15270.4418,31.9772,0,HRU,2735,GW
29220,CC2735 1-7,479290.7561,13682.5764,64816.3,HRU,2735,CC
29221,FM2735 1-7,609109.6408,831.3804,-8140.2,HRU,2735,FM
29222,BS+GW2735 1-7,31060.7751,95.431,0,HRU,2735,BS+GW
29223,BS+CC2735 1-7,495081.0894,13756.2285,64816.3,HRU,2735,BS+CC
29224,BS+FM2735 1-7,624899.9741,927.3561,-8140.2,HRU,2735,BS+FM
29225,GW+CC2735 1-7,494561.1979,13759.4564,69817.3,HRU,2735,GW+CC
29226,GW+FM2735,624380.0826,863.1956,-8140.2,HRU,2735,GW+FM
29227,CC+FM2735 1-7,1088400.397,14464.4441,62869.5,HRU,2735,CC+FM
29228,BS+GW+CC2735 1-7,510351.5312,13801.5886,69817.3,HRU,2735,BS+GW+CC
29229,BS+GW+FM2735 1-7,640170.4159,927.3561,-8140.2,HRU,2735,BS+GW+FM
29230,BS+CC+FM2735 1-7,1104190.73,14537.2802,62869.5,HRU,2735,BS+CC+FM
29231,GW+CC+FM2735 1-7,1103670.839,14545.0957,70140.7,HRU,2735,GW+CC+FM
29232,BS+GW+CC+FM2735 1-7,1119461.172,14586.3915,70140.7,HRU,2735,BS+GW+CC+FM
29233,BS2736 1-8,3242.0412,14.8006,0,HRU,2736,BS
29234,GW2736 1-8,3135.83,7.966499999,0,HRU,2736,GW
29235,CC2736 1-8,97932.7886,4832.9205,10250,HRU,2736,CC
29236,FM2736 1-8,124454.1176,398.1069,931.4,HRU,2736,FM
29237,BS+GW2736 1-8,6377.8712,14.8006,0,HRU,2736,BS+GW
29238,BS+CC2736 1-8,101174.8297,4845.4581,10250,HRU,2736,BS+CC
29239,BS+FM2736 1-8,127696.1588,413.649,931.4,HRU,2736,BS+FM
29240,GW+CC2736 1-8,101068.6186,4848.3837,11383.4,HRU,2736,GW+CC
29241,GW+FM2736,127589.9476,406.9696,931.4,HRU,2736,GW+FM
29242,CC+FM2736 1-8,222386.9062,5217.3108,10019.3,HRU,2736,CC+FM
29243,BS+GW+CC2736 1-8,104310.6598,4853.7285,11383.4,HRU,2736,BS+GW+CC
29244,BS+GW+FM2736 1-8,130831.9888,413.649,931.4,HRU,2736,BS+GW+FM
29245,BS+CC+FM2736 1-8,225628.9473,5229.7696,10019.3,HRU,2736,BS+CC+FM
29246,GW+CC+FM2736 1-8,225522.7362,5233.831,14119,HRU,2736,GW+CC+FM
29247,BS+GW+CC+FM2736 1-8,228764.7774,5239.0767,14119,HRU,2736,BS+GW+CC+FM
29248,BS2737 1-9,19619.1138,-9.417800002,0,HRU,2737,BS
29249,GW2737 1-9,18973.2967,-168.7082,0,HRU,2737,GW
29250,CC2737 1-9,692702.334,17729.5573,93348.4,HRU,2737,CC
29251,FM2737 1-9,853844.7921,1129.6402,635.1,HRU,2737,FM
29252,BS+GW2737 1-9,38592.4105,-9.417800002,0,HRU,2737,BS+GW
29253,BS+CC2737 1-9,712321.4478,17800.5308,93348.4,HRU,2737,BS+CC
29254,BS+FM2737 1-9,873463.9059,1113.7228,635.1,HRU,2737,BS+FM
29255,GW+CC2737 1-9,711675.6307,17828.669,103143.4,HRU,2737,GW+CC
29256,GW+FM2737,872818.0888,959.6143,635.1,HRU,2737,GW+FM
29257,CC+FM2737 1-9,1546547.126,18726.5797,91597.3,HRU,2737,CC+FM
29258,BS+GW+CC2737 1-9,731294.7445,17910.9448,103143.4,HRU,2737,BS+GW+CC
29259,BS+GW+FM2737 1-9,892437.2026,1113.7228,635.1,HRU,2737,BS+GW+FM
29260,BS+CC+FM2737 1-9,1566166.24,18792.3741,91597.3,HRU,2737,BS+CC+FM
29261,GW+CC+FM2737 1-9,1565520.423,18825.4732,101326.8,HRU,2737,GW+CC+FM
29262,BS+GW+CC+FM2737 1-9,1585139.537,18903.5212,101326.8,HRU,2737,BS+GW+CC+FM
29263,BS2738 1-10,3144.007,78.6313,0,HRU,2738,BS
29264,GW2738 1-10,3041.3259,-700.533,0,HRU,2738,GW
29265,CC2738 1-10,110160.3099,347.4053,14209.9,HRU,2738,CC
29266,FM2738 1-10,135781.02,360.4108,1342.9,HRU,2738,FM
29267,BS+GW2738 1-10,6185.3329,78.6313,0,HRU,2738,BS+GW
29268,BS+CC2738 1-10,113304.3169,508.234,14209.9,HRU,2738,BS+CC
29269,BS+FM2738 1-10,138925.0271,378.5674,1342.9,HRU,2738,BS+FM
29270,GW+CC2738 1-10,113201.6358,12.991,16569.6,HRU,2738,GW+CC
29271,GW+FM2738,138822.3459,-342.1688,1342.9,HRU,2738,GW+FM
29272,CC+FM2738 1-10,245941.3299,685.4512,14021.5,HRU,2738,CC+FM
29273,BS+GW+CC2738 1-10,116345.6428,421.6001,16569.6,HRU,2738,BS+GW+CC
29274,BS+GW+FM2738 1-10,141966.353,378.5674,1342.9,HRU,2738,BS+GW+FM
29275,BS+CC+FM2738 1-10,249085.3369,798.7456,14021.5,HRU,2738,BS+CC+FM
29276,GW+CC+FM2738 1-10,248982.6558,348.2573,16493.3,HRU,2738,GW+CC+FM
29277,BS+GW+CC+FM2738 1-10,252126.6628,712.8336,16493.3,HRU,2738,BS+GW+CC+FM
29278,BS2739 1-7,32702.0508,-25.155,0,HRU,2739,BS
29279,GW2739 1-7,31624.9277,-95.1216,0,HRU,2739,GW
29280,CC2739 1-7,1155300.891,49890.4437,133203.9,HRU,2739,CC
29281,FM2739 1-7,1424061.619,4450.0117,4300,HRU,2739,FM
29282,BS+GW2739 1-7,64326.9785,-25.155,0,HRU,2739,BS+GW
29283,BS+CC2739 1-7,1188002.942,49923.4363,133203.9,HRU,2739,BS+CC
29284,BS+FM2739 1-7,1456763.67,4417.7336,4300,HRU,2739,BS+FM
29285,GW+CC2739 1-7,1186925.819,49945.3712,144797.5,HRU,2739,GW+CC
29286,GW+FM2739,1455686.547,4356.3706,4300,HRU,2739,GW+FM
29287,CC+FM2739 1-7,2579362.51,54137.0446,132080.1,HRU,2739,CC+FM
29288,BS+GW+CC2739 1-7,1219627.869,49992.7782,144797.5,HRU,2739,BS+GW+CC
29289,BS+GW+FM2739 1-7,1488388.598,4417.7336,4300,HRU,2739,BS+GW+FM
29290,BS+CC+FM2739 1-7,2612064.561,54162.7648,132080.1,HRU,2739,BS+CC+FM
29291,GW+CC+FM2739 1-7,2610987.438,54198.8158,143887.3,HRU,2739,GW+CC+FM
29292,BS+GW+CC+FM2739 1-7,2643689.488,54239.8031,143887.3,HRU,2739,BS+GW+CC+FM
29293,BS2740 1-8,24196.3156,64.7501,0,HRU,2740,BS
29294,GW2740 1-8,23399.6423,12.689,0,HRU,2740,GW
29295,CC2740 1-8,870885.288,18183.9879,105568.5,HRU,2740,CC
29296,FM2740 1-8,1069682.435,830.2668,-5549.6,HRU,2740,FM
29297,BS+GW2740 1-8,47595.9579,64.7501,0,HRU,2740,BS+GW
29298,BS+CC2740 1-8,895081.6036,18228.7538,105568.5,HRU,2740,BS+CC
29299,BS+FM2740 1-8,1093878.751,892.3221,-5549.6,HRU,2740,BS+FM
29300,GW+CC2740 1-8,894284.9303,18266.0044,117687.1,HRU,2740,GW+CC
29301,GW+FM2740,1093082.078,843.1526,-5549.6,HRU,2740,GW+FM
29302,CC+FM2740 1-8,1940567.723,19148.8031,101111,HRU,2740,CC+FM
29303,BS+GW+CC2740 1-8,918481.2459,18299.2989,117687.1,HRU,2740,BS+GW+CC
29304,BS+GW+FM2740 1-8,1117278.393,892.3221,-5549.6,HRU,2740,BS+GW+FM
29305,BS+CC+FM2740 1-8,1964764.039,19190.8736,101111,HRU,2740,BS+CC+FM
29306,GW+CC+FM2740 1-8,1963967.366,19227.6605,110787.1,HRU,2740,GW+CC+FM
29307,BS+GW+CC+FM2740 1-8,1988163.681,19260.0898,110787.1,HRU,2740,BS+GW+CC+FM
29308,BS2741 1-9,5446.0533,643.0872,0,HRU,2741,BS
29309,GW2741 1-9,5267.5212,338.4171,0,HRU,2741,GW
29310,CC2741 1-9,195186.5737,2456.1804,20237.4,HRU,2741,CC
29311,FM2741 1-9,239736.4325,547.9672,-375.2,HRU,2741,FM
29312,BS+GW2741 1-9,10713.5745,643.0872,0,HRU,2741,BS+GW
29313,BS+CC2741 1-9,200632.6271,3000.7009,20237.4,HRU,2741,BS+CC
29314,BS+FM2741 1-9,245182.4859,1150.829,-375.2,HRU,2741,BS+FM
29315,GW+CC2741 1-9,200454.0949,2827.6338,21406.2,HRU,2741,GW+CC
29316,GW+FM2741,245003.9537,889.3725,-375.2,HRU,2741,GW+FM
29317,CC+FM2741 1-9,434923.0062,2934.4529,22364.9,HRU,2741,CC+FM
29318,BS+GW+CC2741 1-9,205900.1482,3100.2666,21406.2,HRU,2741,BS+GW+CC
29319,BS+GW+FM2741 1-9,250450.007,1150.829,-375.2,HRU,2741,BS+GW+FM
29320,BS+CC+FM2741 1-9,440369.0596,3449.3487,22364.9,HRU,2741,BS+CC+FM
29321,GW+CC+FM2741 1-9,440190.5274,3280.8492,24047.2,HRU,2741,GW+CC+FM
29322,BS+GW+CC+FM2741 1-9,445636.5808,3538.1169,24047.2,HRU,2741,BS+GW+CC+FM
29323,BS2742 1-10,19757.3331,49.25,0,HRU,2742,BS
29324,GW2742 1-10,19107,5.049399998,0,HRU,2742,GW
29325,CC2742 1-10,710918.737,26043.7391,63036.3,HRU,2742,CC
29326,FM2742 1-10,873199.0074,1737.4152,-25567.4,HRU,2742,FM
29327,BS+GW2742 1-10,38864.3331,49.25,0,HRU,2742,BS+GW
29328,BS+CC2742 1-10,730676.0701,26069.9971,63036.3,HRU,2742,BS+CC
29329,BS+FM2742 1-10,892956.3404,1745.7394,-1390.7,HRU,2742,BS+FM
29330,GW+CC2742 1-10,730025.737,26074.2006,63289,HRU,2742,GW+CC
29331,GW+FM2742,892306.0074,1702.8942,-1390.7,HRU,2742,GW+FM
29332,CC+FM2742 1-10,1584117.744,27792.7956,61637.2,HRU,2742,CC+FM
29333,BS+GW+CC2742 1-10,749783.0701,26096.3351,63289,HRU,2742,BS+GW+CC
29334,BS+GW+FM2742 1-10,912063.3404,1745.7394,-1390.7,HRU,2742,BS+GW+FM
29335,BS+CC+FM2742 1-10,1603875.077,27817.76,61637.2,HRU,2742,BS+CC+FM
29336,GW+CC+FM2742 1-10,1603224.744,27818.9848,66690,HRU,2742,GW+CC+FM
29337,BS+GW+CC+FM2742 1-10,1622982.077,27840.9829,66690,HRU,2742,BS+GW+CC+FM
29338,BS2743 1-7,9335.3945,48.3295,0,HRU,2743,BS
29339,GW2743 1-7,9028.3077,1.431699999,0,HRU,2743,GW
29340,CC2743 1-7,283787.8997,6543.2536,42115.9,HRU,2743,CC
29341,FM2743 1-7,360467.932,405.7096,1468.7,HRU,2743,FM
29342,BS+GW2743 1-7,18363.7021,48.3295,0,HRU,2743,BS+GW
29343,BS+CC2743 1-7,293123.2941,6577.2095,42115.9,HRU,2743,BS+CC
29344,BS+FM2743 1-7,369803.3265,452.3823,1468.7,HRU,2743,BS+FM
29345,GW+CC2743 1-7,292816.2073,6598.0889,48242.3,HRU,2743,GW+CC
29346,GW+FM2743,369496.2397,407.1982,1468.7,HRU,2743,GW+FM
29347,CC+FM2743 1-7,644255.8317,6985.2416,42307.2,HRU,2743,CC+FM
29348,BS+GW+CC2743 1-7,302151.6018,6629.7326,48242.3,HRU,2743,BS+GW+CC
29349,BS+GW+FM2743 1-7,378831.6341,452.3823,1468.7,HRU,2743,BS+GW+FM
29350,BS+CC+FM2743 1-7,653591.2261,7014.7171,42307.2,HRU,2743,BS+CC+FM
29351,GW+CC+FM2743 1-7,653284.1393,7040.4288,45304,HRU,2743,GW+CC+FM
29352,BS+GW+CC+FM2743 1-7,662619.5338,7067.5885,45304,HRU,2743,BS+GW+CC+FM
29353,BS2744 1-8,2978.8719,453.9818,0,HRU,2744,BS
29354,GW2744 1-8,2881.341,8.873500001,0,HRU,2744,GW
29355,CC2744 1-8,90145.1041,11.5901,11527.2,HRU,2744,CC
29356,FM2744 1-8,114498.715,263.1916,753.4,HRU,2744,FM
29357,BS+GW2744 1-8,5860.2129,453.9818,0,HRU,2744,BS+GW
29358,BS+CC2744 1-8,93123.976,494.9358,11527.2,HRU,2744,BS+CC
29359,BS+FM2744 1-8,117477.5869,621.0469,753.4,HRU,2744,BS+FM
29360,GW+CC2744 1-8,93026.4451,93.831,17346.5,HRU,2744,GW+CC
29361,GW+FM2744,117380.056,268.6829,753.4,HRU,2744,GW+FM
29362,CC+FM2744 1-8,204643.8191,269.688,11549.8,HRU,2744,CC+FM
29363,BS+GW+CC2744 1-8,96005.3171,523.003,17346.5,HRU,2744,BS+GW+CC
29364,BS+GW+FM2744 1-8,120358.9279,621.0469,753.4,HRU,2744,BS+GW+FM
29365,BS+CC+FM2744 1-8,207622.691,667.9139,11549.8,HRU,2744,BS+CC+FM
29366,GW+CC+FM2744 1-8,207525.1601,348.1679,17371.8,HRU,2744,GW+CC+FM
29367,BS+GW+CC+FM2744 1-8,210504.032,689.902,17371.8,HRU,2744,BS+GW+CC+FM
29368,BS2745 1-9,11611.2425,415.8889,0,HRU,2745,BS
29369,GW2745 1-9,11229.1277,5.010899998,0,HRU,2745,GW
29370,CC2745 1-9,353118.5095,4833.1907,33719.8,HRU,2745,CC
29371,FM2745 1-9,448533.1542,593.9521,2354,HRU,2745,FM
29372,BS+GW2745 1-9,22840.3702,415.8889,0,HRU,2745,BS+GW
29373,BS+CC2745 1-9,364729.752,5213.0623,33719.8,HRU,2745,BS+CC
29374,BS+FM2745 1-9,460144.3967,955.4569,2354,HRU,2745,BS+FM
29375,GW+CC2745 1-9,364347.6372,4904.694,46411.9,HRU,2745,GW+CC
29376,GW+FM2745,459762.2819,631.9757,-12515.3,HRU,2745,GW+FM
29377,CC+FM2745 1-9,801651.6636,5443.848,34736.5,HRU,2745,CC+FM
29378,BS+GW+CC2745 1-9,375958.8797,5267.8813,46411.9,HRU,2745,BS+GW+CC
29379,BS+GW+FM2745 1-9,471373.5244,955.4569,2354,HRU,2745,BS+GW+FM
29380,BS+CC+FM2745 1-9,813262.9062,5765.0987,34736.5,HRU,2745,BS+CC+FM
29381,GW+CC+FM2745 1-9,812880.7913,5508.6017,48357,HRU,2745,GW+CC+FM
29382,BS+GW+CC+FM2745 1-9,824492.0339,5819.3845,48357,HRU,2745,BS+GW+CC+FM
29383,BS2746 1-10,3875.5609,3.471699998,0,HRU,2746,BS
29384,GW2746 1-10,3748.4688,0.493000001,0,HRU,2746,GW
29385,CC2746 1-10,117461.5121,5766.0778,8321.6,HRU,2746,CC
29386,FM2746 1-10,149196.6001,380.2502,3020,HRU,2746,FM
29387,BS+GW2746 1-10,7624.0297,3.471699998,0,HRU,2746,BS+GW
29388,BS+CC2746 1-10,121337.073,5768.1655,8321.6,HRU,2746,BS+CC
29389,BS+FM2746 1-10,153072.161,383.4931,3020,HRU,2746,BS+FM
29390,GW+CC2746 1-10,121209.9809,5770.6164,7616.5,HRU,2746,GW+CC
29391,GW+FM2746,152945.0689,380.7647,3020,HRU,2746,GW+FM
29392,CC+FM2746 1-10,266658.1122,6086.9598,8613.3,HRU,2746,CC+FM
29393,BS+GW+CC2746 1-10,125085.5418,5772.1861,7616.5,HRU,2746,BS+GW+CC
29394,BS+GW+FM2746 1-10,156820.6298,383.4931,3020,HRU,2746,BS+GW+FM
29395,BS+CC+FM2746 1-10,270533.6731,6088.9667,8613.3,HRU,2746,BS+CC+FM
29396,GW+CC+FM2746 1-10,270406.581,6091.671,7923.7,HRU,2746,GW+CC+FM
29397,BS+GW+CC+FM2746 1-10,274282.1419,6093.156,7923.7,HRU,2746,BS+GW+CC+FM
29398,BS2747 1-7,813.6775,46.1483,0,HRU,2747,BS
29399,GW2747 1-7,787.5267,34.3751,0,HRU,2747,GW
29400,CC2747 1-7,24185.4069,172.5186,1598.7,HRU,2747,CC
29401,FM2747 1-7,30715.298,29.7544,-1312,HRU,2747,FM
29402,BS+GW2747 1-7,1601.2042,47.0587,0,HRU,2747,BS+GW
29403,BS+CC2747 1-7,24999.0844,206.7789,1598.7,HRU,2747,BS+CC
29404,BS+FM2747 1-7,31528.9755,71.342,-1312,HRU,2747,BS+FM
29405,GW+CC2747 1-7,24972.9336,195.4941,1579.9,HRU,2747,GW+CC
29406,GW+FM2747,31502.8247,62.7935,-1312,HRU,2747,GW+FM
29407,CC+FM2747 1-7,54900.7049,200.2785,1593.2,HRU,2747,CC+FM
29408,BS+GW+CC2747 1-7,25786.6111,209.7971,1579.9,HRU,2747,BS+GW+CC
29409,BS+GW+FM2747 1-7,32316.5021,71.342,-1312,HRU,2747,BS+GW+FM
