AFMO_ID,River,Zone,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,AFMO Leng(m),Hybrid DA [m2],NEAR_FID,DISt to NHD blueline (m),AREASYMBOL,MUSYM,MUKEY,WEI,FrmlndCls,DrainClass,FloodFCls,GravelSrc,HydrcRatng,hydrcRat_1,KfactRF,KfactWS,NirrCpCls,NirrCpScls,OrgMatter,PondFCls,Slope,SandSrc,SurfText,Tfactor,WEG,compname,Elev,ElevMin,ElevMax
10112,MAP,2,64,1086,1084,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,1684.800586,333300.307,271,526.6027919,MN043,134,397082,86,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,0.8571429,0.32,0.32,3,w,8.5,Frequent,1.142857143,Poor,silty clay loam,5,4,Okoboji,338.2379219,325,354
10057,COB,1,60,1121,983,Blue Earth,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,390.7014813,331837.2959,1485,1479.58508,MN047,113,397803,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,6.5,None,1,Poor,clay loam,5,6,Webster,371.8199696,361,387
709,LES,2,9,94,103,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,372.4483138,328917.5753,839,388.0709563,MN161,U3B,455465, ,Not prime farmland, ,None,Not rated,Unknown Hydric,0.5, , , , ,0,None,4.2,Not rated, ,0, ,Udorthents,318.314669,306,331
8508,MAP,2,73,1065,922,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,387.0294949,327985.7962,1444,583.1832146,MN043,229,397094,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,7,None,0.5,Poor,silty clay loam,5,4,Waldorf,326.3823116,313,339
2991,COB,3,34,427,396,Le Sueur,Little Cobb,Cobb Little Cobb,AB,3,LC,15,499.5045469,326602.1704,1446,0,MN013,110,396132,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,0.666666667,Poor,silty clay loam,5,4,Marna,310.5486286,300,321
7707,COB,1,66,884,843,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,614.0985664,326395.8,187,0,MN047,L84A,1674349,48,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,1,0.28,0.28,3,w,10.73,Frequent,0.75,Poor,clay loam,5,6,Harps,356.3921515,338,367
8941,MAP,1,69,1005,944,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,693.2570291,325917.1263,1427,528.5319531,MN043,84,397120,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,1,Poor,silty clay loam,5,4,Brownton,330.9529286,320,345
3371,COB,2,33,386,391,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,444.4130451,325639.5158,848,83.93448073,MN161,L81A,399456,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,5.38,None,1.1,Poor,clay loam,5,6,Cordova,322.1388001,316,331
2981,LES,2,14,342,255,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,18,387.2945146,324078.4286,1591,349.4232354,MN161,L112A,455468,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.69,None,2.4,Poor,silty clay loam,5,6,Webster,322.0181205,312,334
9515,COB,1,60,1013,983,Blue Earth,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,497.528883,320553.5792,326,1352.436774,MN047,86,397885,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,6,None,1,Poor,clay loam,5,4L,Canisteo,367.9715243,360,378
2070,LES,2,14,263,255,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,359.7353358,320115.7394,1408,359.3169803,MN161,L36A,433237,48,Prime farmland if drained,Somewhat poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,4.68,None,2.333333333,Poor,loam,5,6,Hamel,321.2833088,311,340
2593,COB,3,34,345,368,Le Sueur,Little Cobb,Cobb Little Cobb,AB,3,LC,15,503.528255,319263.8119,856,6.003884643,MN013,211,396153,86,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,1,0.28,0.28,3,w,8,Frequent,0.55,Poor,silty clay,5,4,Lura,316.4070114,306,324
5693,COB,2,35,645,618,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UM,27,463.1002153,318770.5909,987,97.81962722,MN013,349,396177,86,Not prime farmland,Poorly drained,Frequent,Poor,All Hydric,1,0.28,0.28,5,w,6,None,0.75,Poor,silty clay loam,5,4L,Calco,312.4326907,307,318
5101,LES,1,43,581,560,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,852.1918914,318734.7851,223,242.0567982,MN161,L107A,455462,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,6.08,None,0.95,Poor,clay loam,5,4L,Canisteo,350.4728955,341,364
1543,LES,3,6,183,174,Le Sueur,Lower Cobb,LS btwn gauges,BT,3,LO,4,407.3616317,318345.55,1710,695.492631,MN013,319,396174,48,Farmland of statewide importance,Very poorly drained,None,Poor,All Hydric,1,0.28,0.28,3,w,6,Frequent,0.666666667,Poor,silt loam,5,6,Barbert,306.1403217,298,314
2955,LES,2,14,350,317,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,542.2667608,314970.8919,795,54.21735044,MN161,L125A,455485,86,Prime farmland if protected from flooding or not frequently flooded during the growing season,Moderately well drained,Rare,Poor,Partially Hydric,0.5,0.2,0.2,2,s,3.6,None,1.5,Poor,fine sandy loam,5,3,Hanlon,333.9742679,325,347
136,LES,3,5,39,49,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,1,351.0718441,312765.9463,864,0,MN013,113,396133,38,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,5.5,None,0.833333333,Poor,silty clay loam,5,7,Webster,304.0141717,292,311
4326,LES,1,30,465,490,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,390.7330626,311920.0793,662,0,MN147,Gc,428234,48,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,1,0.28,0.28,3,w,7.5,Frequent,1,Poor,clay loam,5,6,Glencoe,365.5350399,350,393
4430,LES,1,30,465,490,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,447.7429081,308880.3913,662,0.699312009,MN147,My,428287,134,Not prime farmland,Very poorly drained,None,Poor,All Hydric,1,0.02,0.02,3,w,42.5,Frequent,1,Poor,muck,2,2,Muck,365.5350399,350,393
7928,MAP,2,62,907,917,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,451.4372298,308749.861,1203,51.09786535,MN043,96A,397135,86,All areas are prime farmland,Somewhat poorly drained,None,Poor,Not Hydric,0.6666667,0.32,0.32,2,w,6.5,None,1,Poor,silty clay loam,5,4,Collinwood,319.7177284,315,327
4862,COB,2,33,532,458,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,528.95849,306452.1356,1380,187.0258811,MN161,L83A,455432,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.82,None,0.95,Poor,clay loam,5,6,Poorly drained soil,335.9031215,319,348
4491,LES,1,30,465,490,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,359.4642898,306008.8853,662,499.9150121,MN147,My,428287,134,Not prime farmland,Very poorly drained,None,Poor,All Hydric,0.75,0.02,0.02,3,w,42.5,Frequent,2.75,Poor,muck,2,2,Muck,365.5350399,350,393
7863,COB,1,66,915,879,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UL,27,772.5065166,304431.4478,1242,54.12857811,MN047,L84A,1674349,48,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,1,0.28,0.28,3,w,10.73,Frequent,0.875,Poor,clay loam,5,6,Harps,366.2850708,357,377
8787,MAP,1,72,957,956,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,352.8948055,302886.1241,40,754.3662816,MN043,229,397094,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,7,None,0.5,Poor,silty clay loam,5,4,Waldorf,319.9055983,313,326
10223,MAP,1,72,1134,1044,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,382.9047336,301007.8256,1192,689.9464363,MN043,86,397121,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,0.6666667,0.24,0.24,2,w,6,None,1.666666667,Poor,clay loam,5,4L,Canisteo,334.5846362,317,355
1696,LES,2,14,203,200,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,352.6822134,300691.9424,738,147.4375302,MN161,L40B,455481,48,All areas are prime farmland,Well drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,e,3.38,None,3.3,Poor,clay loam,5,6,Angus,314.4521786,298,321
6183,LES,1,43,702,701,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,742.8477391,300191.8946,389,122.0928097,MN161,L107A,455462,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,6.08,None,0.966666667,Poor,clay loam,5,4L,Canisteo,357.2351275,349,370
8835,COB,1,66,974,955,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,UL,27,644.9967845,299520.974,853,0,MN047,113,397803,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,6.5,None,1,Poor,clay loam,5,6,Webster,380.0670483,365,400
9334,MAP,1,69,1011,1009,Blue Earth,Upper Maple,Map AB UG,AB,1,MC,28,733.4125515,298955.2429,1025,79.00916618,MN043,L107A,1674439,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.625,0.24,0.24,2,w,6.08,None,1.125,Poor,clay loam,5,4L,Glencoe,357.3121184,344,366
6562,COB,1,60,799,776,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,443.6400173,298067.1067,1526,216.6384844,MN161,L126A,455486,38,Prime farmland if protected from flooding or not frequently flooded during the growing season,Poorly drained,Occasional,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.75,None,1.05,Poor,silty clay loam,5,7,Coland,336.2895192,328,344
6106,COB,2,37,811,669,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,546.2058565,295389.2658,551,72.63515154,MN161,L107A,455462,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,6.08,None,0.95,Poor,clay loam,5,4L,Canisteo,353.9982973,335,369
1055,LES,3,6,142,141,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,4,464.5568641,294516.5422,1710,870.5143333,MN013,211,396153,86,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,1,0.28,0.28,3,w,8,Frequent,0.5,Poor,silty clay,5,4,Lura,303.9639445,296,311
1886,LES,2,9,231,193,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,329.1888556,292851.1233,479,1046.434791,MN161,L84A,455433,48,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,1,0.28,0.28,3,w,10.73,Frequent,0.6,Poor,clay loam,5,6,Harps,320.6034277,315,328
575,LES,2,9,61,78,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,436.8911682,292157.2632,812,445.0897794,MN161,L113B,455471,48,All areas are prime farmland,Well drained,None,Poor,Partially Hydric,0.8,0.24,0.24,2,e,3.98,None,1.42,Poor,loam,5,6,Reedslake,326.7072007,307,342
5011,LES,1,30,518,526,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,320.5129482,291892.7535,1687,1463.856993,MN161,L5A,432287,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.75,0.24,0.24,2,w,4.87,None,1.3,Poor,loam,5,6,Delft,361.6656471,346,391
9846,MAP,2,64,1084,909,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,728.5430682,291373.2254,271,982.2795459,MN043,113,397077,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,5.5,None,1,Poor,clay loam,5,6,Webster,324.756064,313,345
2455,LES,3,7,262,219,Le Sueur,Lower LeSueur,LS btwn gauges,BT,3,LO,5,612.4290965,290548.0761,265,1707.511655,MN013,211,396153,86,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,1,0.28,0.28,3,w,8,Frequent,0.5,Poor,silty clay,5,4,Lura,306.0482557,297,315
8154,MAP,1,68,951,910,Le Sueur,Upper Maple,Map AB UG,AB,1,MC,28,394.3296332,289225.4211,1605,648.3843129,MN043,L83A,1676002,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.82,None,1,Poor,clay loam,5,6,Webster,349.1469065,330,364
665,LES,2,9,94,103,Le Sueur,Upper Le Sueur,LS AB UG,AB,2,UL,9,498.7279221,286880.9645,839,227.0245554,MN161,L113B,455471,48,All areas are prime farmland,Well drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,e,3.98,None,2.95,Poor,loam,5,6,Reedslake,318.314669,306,331
5172,LES,1,30,539,497,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,556.6023428,286697.8636,770,1164.454967,MN147,Wt,428305,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,6.5,None,1,Poor,clay loam,5,6,Webster,369.2741803,355,399
1135,LES,2,24,164,178,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,614.7742246,286405.8896,153,197.2412664,MN161,L83A,455432,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.82,None,1.575,Poor,clay loam,5,6,Poorly drained soil,343.6371446,335,352
4898,MAP,3,13,612,510,Le Sueur,Lower Maple,Map AB UG,AB,3,LO,19,375.7519988,283444.5849,134,193.3313981,MN013,211,396153,86,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,0.5,0.28,0.28,3,w,8,Frequent,2.25,Poor,silty clay,5,4,Lura,307.8369982,293,323
9678,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,702.0789031,282468.5156,296,193.2433207,MN043,L85A,1678845,48,All areas are prime farmland,Somewhat poorly drained,None,Poor,Partially Hydric,0.6,0.24,0.24,1, ,5.82,None,1.4,Poor,clay loam,5,6,Nicollet,343.7470278,327,358
2830,LES,1,29,360,364,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,567.9642803,281999.9869,681,838.5358522,MN161,L107A,455462,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,6.08,None,2.7,Poor,clay loam,5,4L,Canisteo,354.6926487,333,375
5466,LES,1,45,661,589,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,1008.750849,281986.7143,1052,72.85617982,MN161,L83A,455432,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.82,None,1.4,Poor,clay loam,5,6,Poorly drained soil,363.3226716,352,375
4429,COB,2,40,503,441,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,638.2087725,281516.1136,950,687.3607249,MN013,110,396132,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,0.833333333,Poor,silty clay loam,5,4,Marna,312.9511225,306,321
5429,COB,2,35,618,529,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,LC,27,424.9357132,281327.5026,1278,449.9842985,MN013,211,396153,86,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,0.5,0.28,0.28,3,w,8,Frequent,2,Poor,silty clay,5,4,Lura,312.2124478,306,319
768,LES,2,24,131,241,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,861.9359957,280302.7881,1407,291.0856416,MN161,L107A,455462,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,6.08,None,0.933333333,Poor,clay loam,5,4L,Canisteo,349.6966437,337,362
6169,MAP,2,53,766,615,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,393.6639009,277629.6857,84,524.0090082,MN013,110,396132,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,0.75,Poor,silty clay loam,5,4,Marna,310.130657,296,326
4529,LES,1,30,533,511,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,588.1697373,277242.3591,1470,157.4264615,MN161,L81A,399456,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,5.38,None,1.14,Poor,clay loam,5,6,Cordova,344.2269292,336,354
8292,MAP,2,62,916,917,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,698.9410454,277012.6423,1418,249.8058165,MN043,110,397076,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,1,Poor,silty clay loam,5,4,Marna,320.8109634,315,328
9262,COB,1,60,1013,983,Blue Earth,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,320.7915998,276751.7008,326,909.0498137,MN047,86,397885,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,6,None,1,Poor,clay loam,5,4L,Canisteo,367.9715243,360,378
2151,LES,2,14,286,301,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,564.700822,276662.2017,892,139.8184437,MN161,L36A,433237,48,Prime farmland if drained,Somewhat poorly drained,None,Poor,Partially Hydric,0.5,0.28,0.28,2,w,4.68,None,4.216666667,Poor,loam,5,6,Hamel,334.4460044,317,349
2673,LES,2,14,319,317,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,443.4000589,276577.7,689,75.18509589,MN161,L80C2,455426,48,Farmland of statewide importance,Well drained,None,Poor,Partially Hydric,0.5,0.28,0.28,3,e,2.48,None,9.4,Poor,loam,5,6,Lester,343.1800276,325,352
8598,LES,1,45,989,887,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,346.5558204,273207.0638,236,391.8871744,MN047,113,397803,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,6.5,None,1,Poor,clay loam,5,6,Webster,393.2865831,382,414
8869,COB,1,60,1121,983,Blue Earth,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,625.2452998,273147.2561,1619,0,MN047,L83A,1678847,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.75,0.24,0.24,2,w,5.82,None,0.75,Poor,clay loam,5,6,Webster,371.8199696,361,387
3146,COB,3,34,427,396,Le Sueur,Little Cobb,Cobb Little Cobb,AB,3,LC,15,395.6892104,271709.0947,729,0.283951744,MN013,134,396138,86,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,0.6666667,0.32,0.32,3,w,8.5,Frequent,1.666666667,Poor,silty clay loam,5,4,Okoboji,310.5486286,300,321
8736,MAP,2,73,1065,922,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,360.6400255,270639.7397,1444,552.554223,MN043,336,397113,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,5,None,2,Poor,loam,5,6,Delft,326.3823116,313,339
4277,COB,2,37,545,507,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,529.5869008,270268.7023,819,730.3455173,MN161,L115A,455473,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,0.6666667,0.28,0.28,2,w,6.7,None,1.933333333,Poor,silty clay loam,5,4,Brownton,319.723807,309,329
2017,LES,2,14,283,200,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,308.0459158,269913.7623,483,378.4172468,MN161,L48A,433239,86,Prime farmland if drained,Somewhat poorly drained,None,Poor,Partially Hydric,0.625,0.28,0.28,2,w,4.48,None,6,Poor,clay loam,5,4,Derrynane,315.1787904,298,325
3506,COB,3,10,446,349,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,14,362.1967835,269675.4,233,58.86315528,MN013,414,396188,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,0.5,0.28,0.28,2,w,6,None,5.5,Poor,clay loam,5,6,Hamel,308.9112318,292,317
2694,COB,3,10,337,272,Le Sueur,Lower Cobb,Cobb btwn gauges,BT,3,LO,13,356.143221,268879.6125,1614,663.2422272,MN013,211,396153,86,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,1,0.28,0.28,3,w,8,Frequent,0.75,Poor,silty clay,5,4,Lura,303.131162,275,312
3136,COB,3,34,389,368,Le Sueur,Little Cobb,Cobb Little Cobb,AB,3,LC,15,556.8178971,267449.5823,368,234.0188548,MN013,287,396169,38,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,0.833333333,Poor,silty clay loam,5,7,Minnetonka,311.4635081,306,317
4632,COB,2,37,507,484,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,20,554.2693858,266886.9,819,59.34493174,MN013,110,396132,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,0.3333333,0.28,0.28,2,w,6,None,7.333333333,Poor,silty clay loam,5,4,Marna,316.2100064,308,325
8757,MAP,2,53,967,911,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,629.4791227,265254.0119,609,64.34573561,MN043,229,397094,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,7,None,0.5,Poor,silty clay loam,5,4,Waldorf,320.151777,312,333
3697,COB,2,33,431,425,Le Sueur,Little Cobb,Cobb Little Cobb,AB,2,LC,17,344.6013763,265163.1338,468,47.71587924,MN161,L110E,455428,48,Not prime farmland,Well drained,None,Poor,Partially Hydric,0.75,0.28,0.28,6,e,4.84,None,9.85,Poor,loam,5,6,Cokato,322.8588899,310,331
5534,LES,1,30,650,511,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,18,451.5307896,264096,1416,623.0054209,MN161,L107A,455462,86,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,6.08,None,0.9,Poor,clay loam,5,4L,Canisteo,353.2977776,336,364
2447,LES,2,14,286,301,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,18,305.6557742,262599.0221,1344,333.2733862,MN161,L5A,432287,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.75,0.24,0.24,2,w,4.87,None,1.3,Poor,loam,5,6,Delft,334.4460044,317,349
9957,MAP,1,70,1082,1059,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,746.0907006,262421.7456,1615,53.58366456,MN043,L83A,1676002,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.82,None,1,Poor,clay loam,5,6,Webster,345.0537906,331,356
10302,MAP,2,73,1106,1079,Blue Earth,Upper Maple,Map AB UG,AB,2,UM,29,510.8789715,260434.2676,366,0,MN043,336,397113,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,5,None,1.333333333,Poor,loam,5,6,Delft,338.1064427,325,351
3860,LES,1,30,511,374,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,18,713.5300403,260242.8,1126,43.46852147,MN161,L126A,455486,38,Prime farmland if protected from flooding or not frequently flooded during the growing season,Poorly drained,Occasional,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.75,None,1.35,Poor,silty clay loam,5,7,Coland,344.1109401,328,356
6427,MAP,2,53,766,615,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,723.5887481,257481.3887,1686,178.2250823,MN013,211,396153,86,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,0.5,0.28,0.28,3,w,8,Frequent,3.375,Poor,silty clay,5,4,Lura,310.130657,296,326
7388,LES,1,43,885,778,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,24,388.3612768,257342.7937,1530,595.4918755,MN047,86,397885,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,6,None,1,Poor,clay loam,5,4L,Canisteo,368.4344339,356,386
6848,LES,1,43,830,754,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,24,356.9088716,257016.1558,1530,332.2158448,MN161,L84A,455433,48,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,0.75,0.28,0.28,3,w,10.73,Frequent,0.8,Poor,clay loam,5,6,Harps,368.8424307,355,379
10256,MAP,2,73,1106,1079,Blue Earth,Upper Maple,Map AB UG,AB,2,UM,29,433.8597333,256780.6012,366,0,MN043,86,397121,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,6,None,1,Poor,clay loam,5,4L,Canisteo,338.1064427,325,351
9553,COB,1,60,1013,983,Blue Earth,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,481.1439981,256620.7538,326,1781.361468,MN047,L83A,1678847,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.8333333,0.24,0.24,2,w,5.82,None,1,Poor,clay loam,5,6,Webster,367.9715243,360,378
6032,MAP,2,53,766,615,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,704.0573511,255049.3939,1686,438.9305174,MN013,310,396170,86,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.28,0.28,2,w,6,None,0.5,Poor,clay,5,4,Beauford,310.130657,296,326
2947,LES,2,14,341,264,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,18,398.839003,254709.547,1647,100.6163926,MN161,L83A,455432,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.82,None,1,Poor,clay loam,5,6,Poorly drained soil,330.0376619,312,342
7066,COB,1,60,822,799,Le Sueur,Upper Cobb,Cobb Upper Cobb,AB,1,MC,27,829.4422756,254168.2725,185,530.959129,MN043,L83A,1676002,48,Prime farmland if drained,Poorly drained,None,Poor,Partially Hydric,0.5,0.24,0.24,2,w,5.82,None,1,Poor,clay loam,5,6,Webster,341.0621025,331,348
7703,LES,1,45,870,851,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,318.5203928,253704.1056,1168,192.0546424,MN047,239,397832,48,All areas are prime farmland,Somewhat poorly drained,None,Poor,Not Hydric,0.5,0.24,0.24,1, ,5,None,1.5,Poor,loam,5,6,Le Sueur,389.8297152,381,412
6221,LES,1,45,672,664,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,1319.730186,253364.5192,915,1034.273079,MN147,My,428287,134,Not prime farmland,Very poorly drained,None,Poor,All Hydric,1,0.02,0.02,3,w,42.5,Frequent,1,Poor,muck,2,2,Muck,373.0325868,363,388
7336,LES,1,43,885,778,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,LC,24,301.9342798,253212.8031,1530,614.770774,MN047,113,397803,48,Prime farmland if drained,Poorly drained,None,Poor,All Hydric,1,0.24,0.24,2,w,6.5,None,1,Poor,clay loam,5,6,Webster,368.4344339,356,386
4768,LES,1,30,536,497,Le Sueur,Upper Le Sueur,LS AB UG,AB,1,UL,26,320.0198372,252965.8929,401,9.725526844,MN147,Gc,428234,48,Prime farmland if drained,Very poorly drained,None,Poor,All Hydric,1,0.28,0.28,3,w,7.5,Frequent,1,Poor,clay loam,5,6,Glencoe,377.6564011,356,399
