"MOs","MOsID","Subbasin","SED_BCR","Duck_BCR","Zone","coords_x1","coords_x2","coords.x1","coords.x2","coords.x3","SED_BCR_DIST"
"WCMO",10350,"27",0.530239303,0.000289831,1,184157.022472201,2322524.63163453,184157.022472201,2322524.63163453,0,0.237420000000044
"WCMO",15360,"30",0.530114659,0.000502411,1,170172.179312109,2310014.8350312,170172.179312109,2310014.8350312,0,0.124644000000007
"WCMO",6343,"17",0.530079544,0.000260814,2,185515.469303774,2333292.08492107,185515.469303774,2333292.08492107,0,0.0351149999999745
"WCMO",11468,"25",0.530069011,0.000530244,2,165480.727826155,2323899.78372597,165480.727826155,2323899.78372597,0,0.0105329999999793
"WCMO",436,"4",0.529983817,0.000279503,3,166638.403059773,2353685.97388087,166638.403059772,2353685.97388087,0,0.0851940000000662
"WCMO",3499,"5",0.529766599,0.000552403,3,171104.989133105,2340008.85757269,171104.989133105,2340008.85757269,0,0.217217999999963
"WCMO",431,"4",0.529571467,0.000545665,3,165279.899864284,2354461.61168073,165279.899864284,2354461.61168073,0,0.195131999999987
"WCMO",12622,"24",0.529384794,0.000447103,1,197213.164990795,2317260.78409468,197213.164990795,2317260.78409468,0,0.186672999999971
"WCMO",16315,"30",0.52889848,0.000502606,1,169675.759657686,2309325.04759262,169675.759657686,2309325.04759262,0,0.486314000000099
"WCMO",7107,"20",0.528722066,0.000322301,2,175936.75945081,2331014.01540179,175936.75945081,2331014.01540179,0,0.176413999999903
"WCMO",6336,"17",0.528720941,0.000447696,2,185984.724933502,2333763.05133675,185984.724933502,2333763.05133675,0,0.00112500000004623
"WCMO",4427,"18",0.528374038,0.000243848,1,207791.015630006,2337422.16782399,207791.015630006,2337422.16782399,0,0.346902999999954
"WCMO",2249,"4",0.528338089,0.000583481,3,164354.985552299,2343450.93315621,164354.985552299,2343450.93315621,0,0.0359490000000351
"WCMO",17084,"30",0.528307053,0.000301868,1,167102.198425565,2307041.33146252,167102.198425565,2307041.33146252,0,0.0310359999999843
"WCMO",12076,"24",0.527972548,0.000461445,1,195649.591771581,2317800.20457178,195649.591771581,2317800.20457178,0,0.334504999999985
"WCMO",1890,"4",0.527831485,0.000567651,3,164830.343498495,2346481.88379927,164830.343498495,2346481.88379927,0,0.141063000000052
"WCMO",12147,"29",0.527664322,0.000332288,2,152862.673966491,2317482.27174459,152862.673966491,2317482.27174459,0,0.16716299999997
"WCMO",8527,"20",0.52759054,0.000332263,2,175430.083186221,2328745.8901193,175430.083186221,2328745.8901193,0,0.0737819999999667
"WCMO",14038,"30",0.527403389,0.000506623,1,163894.646033059,2313915.30799568,163894.646033059,2313915.30799568,0,0.187151000000108
"WCMO",8764,"24",0.527274614,0.000444346,1,199994.217023595,2328452.60238453,199994.217023595,2328452.60238453,0,0.12877499999997
"WCMO",12765,"27",0.526982698,0.000273298,1,192372.651036099,2316002.29339289,192372.651036099,2316002.29339289,0,0.291916000000003
"WCMO",3732,"15",0.526523004,0.000324214,3,176704.863059278,2340000.91890237,176704.863059278,2340000.91890237,0,0.45969400000001
"WCMO",139,"9",0.52616511,9.47e-05,2,179909.675711395,2356483.35972323,179909.675711395,2356483.35972323,0,0.35789399999997
"WCMO",11515,"25",0.525747189,0.000526978,2,166691.645187765,2319923.74319406,166691.645187765,2319923.74319406,0,0.417921000000043
"WCMO",5933,"13",0.525709729,0.000589468,3,159770.090019444,2334748.82102721,159770.090019444,2334748.82102721,0,0.0374599999999337
"WCMO",5922,"26",0.525607473,0.000230297,1,201890.849884942,2333857.98445102,201890.849884942,2333857.98445102,0,0.102256000000023
"WCMO",13202,"23",0.52555084,0.000533422,2,151501.935737607,2315876.19477963,151501.935737607,2315876.19477963,0,0.0566330000000281
"WCMO",13500,"26",0.525473169,0.00029139,1,208840.146608434,2316007.13800475,208840.146608434,2316007.13800475,0,0.0776710000000014
"WCMO",2581,"18",0.525300981,0.000227993,1,187674.986025153,2343450.04658213,187674.986025153,2343450.04658213,0,0.172187999999962
"WCMO",245,"9",0.525077056,0.000481146,2,178418.325601458,2355390.14739285,178418.325601458,2355390.14739285,0,0.223925000000014
"WCMO",8885,"20",0.524760761,0.000440821,2,192225.439941618,2327071.89565182,192225.439941618,2327071.89565182,0,0.316294999999966
"WCMO",384,"9",0.524617454,0.000431757,2,189606.179683723,2353159.05756899,189606.179683723,2353159.05756899,0,0.143306999999981
"WCMO",14826,"28",0.524442167,0.000282229,1,187352.087504571,2311223.77740689,187352.087504571,2311223.77740689,0,0.175287000000024
"WCMO",14658,"30",0.524277997,0.000312843,1,165869.853948808,2312699.65351572,165869.853948808,2312699.65351572,0,0.164170000000019
"WCMO",13188,"23",0.524207874,0.000340895,2,150472.374219767,2318283.05280908,150472.374219767,2318283.05280908,0,0.0701229999999775
"WCMO",15772,"28",0.523634419,0.000286133,1,183273.398138022,2311194.19479643,183273.398138022,2311194.19479643,0,0.573455000000056
"WCMO",10798,"25",0.523552778,0.000501731,2,171123.094574384,2321248.94057979,171123.094574384,2321248.94057979,0,0.0816409999999657
"WCMO",8366,"20",0.523028026,0.000443597,2,188002.907203874,2329301.46145133,188002.907203874,2329301.46145133,0,0.524752000000017
"WCMO",11104,"24",0.522886276,0.000441108,1,204259.022976649,2321386.41641653,204259.022976649,2321386.41641653,0,0.141749999999941
"WCMO",706,"9",0.522835647,0.000441855,2,185585.899741121,2350762.1551585,185585.899741121,2350762.1551585,0,0.0506290000000797
"WCMO",1757,"5",0.52269941,0.000514578,3,170412.836881706,2349254.76155927,170412.836881706,2349254.76155927,0,0.136236999999984
"WCMO",4301,"18",0.522614669,0.000443534,1,185355.27079547,2338654.65642206,185355.27079547,2338654.65642206,0,0.0847409999999993
"WCMO",8606,"25",0.522405865,0.000396296,2,156975.76138158,2328080.66606646,156975.76138158,2328080.66606646,0,0.208804000000007
"WCMO",4980,"15",0.522124824,0.000380745,3,167810.537540085,2336911.61044037,167810.537540085,2336911.61044037,0,0.281040999999926
"WCMO",5238,"5",0.521879674,0.000556074,3,169092.059281108,2338606.30533223,169092.059281108,2338606.30533223,0,0.245150000000027
"WCMO",2196,"9",0.521834273,0.000276255,2,178172.824852684,2344973.45062785,178172.824852684,2344973.45062785,0,0.045401000000056
"WCMO",13049,"24",0.521615614,0.000462445,1,199933.968542396,2315123.83503196,199933.968542396,2315123.83503197,0,0.218658999999954
"WCMO",1993,"18",0.521573244,0.000392039,1,196744.570634816,2344846.0211152,196744.570634816,2344846.0211152,0,0.0423699999999583
"WCMO",13457,"28",0.521507581,0.000287058,1,173453.878853253,2315045.05439542,173453.878853253,2315045.05439542,0,0.0656629999999936
"WCMO",341,"9",0.520413023,0.000433883,2,187981.287716361,2353731.82829534,187981.287716361,2353731.82829535,0,1.09455800000002
"WCMO",9198,"23",0.520359653,0.000523225,2,150068.521122032,2325554.94707484,150068.521122032,2325554.94707483,0,0.0533700000000525
"WCMO",125,"9",0.520007008,0.000232759,2,181542.289767057,2356224.05494081,181542.289767057,2356224.05494081,0,0.352644999999985
"WCMO",6308,"17",0.519948872,0.000439323,2,188070.251874565,2335505.0470538,188070.251874565,2335505.0470538,0,0.0581360000000419
"WCMO",13955,"28",0.519553843,0.000282917,1,182844.529376984,2313117.06132457,182844.529376984,2313117.06132456,0,0.395028999999991
"WCMO",11042,"25",0.519398245,0.000496112,2,172343.900751055,2321136.88618181,172343.900751055,2321136.88618181,0,0.155597999999979
"WCMO",744,"9",0.519104839,0.000355686,2,180557.017170589,2352516.55136994,180557.017170589,2352516.55136994,0,0.293405999999941
"WCMO",10201,"27",0.518919834,0.000280847,1,184226.013365523,2323058.5568412,184226.013365523,2323058.5568412,0,0.185005000000071
"WCMO",1309,"9",0.518631407,0.000444204,2,180428.451274021,2347276.09504163,180428.451274021,2347276.09504163,0,0.28842699999998
"WCMO",437,"4",0.518354035,0.000543183,3,164825.756362711,2353205.78455304,164825.756362712,2353205.78455304,0,0.277371999999998
"WCMO",14952,"24",0.518279235,0.000265832,1,201883.072343618,2313023.98077229,201883.072343619,2313023.98077229,0,0.0748000000000415
"WCMO",11527,"25",0.51821833,0.000421798,2,161249.553460386,2320636.18167845,161249.553460386,2320636.18167845,0,0.060905
"WCMO",1988,"18",0.518069326,0.000255684,1,196080.159841104,2345370.42605214,196080.159841104,2345370.42605214,0,0.149003999999953
"WCMO",15,"1",0.51736011,0.00017283,3,176767.835481834,2359607.21328313,176767.835481834,2359607.21328313,0,0.709215999999957
"WCMO",7535,"17",0.517085308,0.000435054,2,193027.153632792,2330514.05398836,193027.153632792,2330514.05398836,0,0.274802000000074
"WCMO",340,"9",0.516769908,0.00044678,2,188011.997175481,2353825.39864055,188011.997175481,2353825.39864055,0,0.315399999999966
"WCMO",966,"9",0.516717733,0.000457067,2,180654.901600438,2349011.8902165,180654.901600438,2349011.8902165,0,0.0521749999999876
"WCMO",16045,"29",0.516557566,0.000324622,2,150908.274666867,2309004.7893594,150908.274666867,2309004.7893594,0,0.160166999999989
"WCMO",8792,"24",0.516427159,0.000446922,1,199051.53347606,2327181.16452034,199051.53347606,2327181.16452034,0,0.130406999999999
"WCMO",15529,"26",0.516416551,0.00029922,1,202345.303473089,2310024.67868813,202345.303473089,2310024.67868813,0,0.0106080000000786
"WCMO",8450,"20",0.516355847,0.000444456,2,181654.663840681,2327650.7464099,181654.663840681,2327650.7464099,0,0.0607039999999115
"WCMO",2293,"10",0.516199301,0.000326652,3,172600.824474249,2345824.96658802,172600.824474249,2345824.96658802,0,0.156546000000035
"WCMO",15498,"29",0.515885289,0.000324016,2,150999.122388893,2309474.79642791,150999.122388893,2309474.79642791,0,0.31401200000003
"WCMO",87,"1",0.515765986,0.000523098,3,170306.938560435,2357979.99751404,170306.938560435,2357979.99751404,0,0.11930299999996
"WCMO",9465,"25",0.515564201,0.000394815,2,161037.98103105,2324822.83590877,161037.98103105,2324822.83590877,0,0.20178500000001
"WCMO",5910,"18",0.514629121,0.000285254,1,203356.163816689,2335006.34987443,203356.163816689,2335006.34987443,0,0.935079999999977
"WCMO",200,"1",0.514160306,0.00052559,3,169284.830469624,2357162.38290634,169284.830469624,2357162.38290634,0,0.468815000000067
"WCMO",9457,"25",0.513899735,0.00039134,2,161465.598884924,2327075.43051723,161465.598884924,2327075.43051723,0,0.260570999999987
"WCMO",2166,"9",0.513837709,0.000263759,2,186121.653745857,2344911.58235695,186121.653745857,2344911.58235695,0,0.0620259999999373
"WCMO",12307,"24",0.513686602,0.000318396,1,202758.656390603,2319041.93376647,202758.656390603,2319041.93376647,0,0.151106999999984
"WCMO",11500,"25",0.513510399,0.000520383,2,168339.292489209,2320154.16324084,168339.292489209,2320154.16324084,0,0.176203000000097
"WCMO",6918,"17",0.513428099,0.000439928,2,188525.349341326,2332590.16510742,188525.349341326,2332590.16510742,0,0.0822999999999796
"WCMO",10883,"20",0.512996472,0.000415397,2,193129.376560147,2321293.64313983,193129.376560147,2321293.64313983,0,0.43162699999999
"WCMO",8183,"24",0.512936234,0.000318003,1,197746.507732796,2329773.39901344,197746.507732796,2329773.39901344,0,0.0602379999999902
"WCMO",2228,"5",0.512909918,0.000401557,3,167393.9729914,2344938.81479935,167393.9729914,2344938.81479934,0,0.0263160000000262
"WCMO",9958,"24",0.51288219,0.000437913,1,201814.461580344,2324079.58171416,201814.461580344,2324079.58171416,0,0.0277279999999491
"WCMO",9354,"25",0.512796907,0.00049202,2,164417.09936468,2327165.43703399,164417.09936468,2327165.43703399,0,0.0852829999999916
"WCMO",11484,"25",0.512733108,0.00051291,2,166690.427792424,2323170.69902615,166690.427792424,2323170.69902615,0,0.0637989999999755
"WCMO",3613,"18",0.512574467,0.000198055,1,192752.495043206,2341610.32075681,192752.495043206,2341610.32075681,0,0.15864100000007
"WCMO",12119,"24",0.511788273,0.00045512,1,195545.238876314,2318071.23968068,195545.238876314,2318071.23968068,0,0.786194000000018
"WCMO",11463,"25",0.511639943,0.000493181,2,164725.057654224,2324484.70618718,164725.057654224,2324484.70618718,0,0.148329999999919
"WCMO",6879,"17",0.511442449,0.000433256,2,192404.116412324,2331710.14538636,192404.116412324,2331710.14538636,0,0.19749400000002
"WCMO",10289,"25",0.511282853,0.000512526,2,163294.280155582,2324449.96137805,163294.280155582,2324449.96137805,0,0.15959600000004
"WCMO",16057,"29",0.511190459,0.000313106,2,150719.104088303,2307636.99122421,150719.104088303,2307636.99122421,0,0.0923939999999401
"WCMO",5314,"18",0.511080297,0.000213179,1,208928.042297654,2336333.37889745,208928.042297653,2336333.37889745,0,0.110162000000025
"WCMO",1304,"9",0.510896035,0.000472137,2,180429.172931336,2347766.17940312,180429.172931336,2347766.17940312,0,0.184261999999991
"WCMO",10433,"27",0.510780377,0.000243044,1,174324.164722701,2322314.88451254,174324.164722701,2322314.88451254,0,0.115658000000018
"WCMO",5467,"18",0.510126351,0.000274004,1,200119.475947649,2335262.1687512,200119.475947649,2335262.1687512,0,0.654025999999974
"WCMO",454,"1",0.509626507,0.000513398,3,174956.715733637,2351940.32574346,174956.715733637,2351940.32574346,0,0.499844000000027
"WCMO",9944,"23",0.509616815,0.000317791,2,150777.224132859,2324428.710311,150777.224132859,2324428.710311,0,0.00969200000000559
"WCMO",3493,"5",0.509231234,0.000314782,3,170258.561540396,2340750.28689531,170258.561540396,2340750.28689531,0,0.385580999999968
"WCMO",13507,"26",0.509230054,0.000288151,1,208963.272653895,2314351.07753453,208963.272653895,2314351.07753453,0,0.00118000000004503
"WCMO",7127,"20",0.508810242,0.000322739,2,174544.116668428,2331393.99776914,174544.116668428,2331393.99776914,0,0.419811999999964
"WCMO",302,"9",0.508631887,0.000427517,2,181776.848420624,2354817.90088989,181776.848420624,2354817.90088988,0,0.178355000000074
"WCMO",14110,"29",0.508254868,0.0003091,2,148991.12838889,2313390.45808958,148991.12838889,2313390.45808958,0,0.377018999999978
"WCMO",9890,"26",0.508169431,0.000193774,1,210120.19985452,2323933.63284841,210120.19985452,2323933.63284841,0,0.085436999999966
"WCMO",9657,"20",0.507514517,0.000306517,2,187164.468678246,2324635.42909949,187164.468678246,2324635.42909949,0,0.654913999999951
"WCMO",8795,"24",0.507188185,0.000443079,1,197968.67937289,2326775.77305894,197968.67937289,2326775.77305894,0,0.326332000000096
"WCMO",75,"1",0.50702777,4.78e-05,3,177760.877625235,2358402.43575638,177760.877625235,2358402.43575638,0,0.160414999999969
"WCMO",7472,"18",0.506854383,0.000447079,1,197973.522603917,2329717.69724533,197973.522603917,2329717.69724533,0,0.173387000000025
"WCMO",17547,"30",0.506819468,0.000258091,1,167190.96898095,2304115.26798728,167190.96898095,2304115.26798728,0,0.0349149999999687
"WCMO",11469,"25",0.506747642,0.000506215,2,167139.684510057,2323924.43648922,167139.684510057,2323924.43648923,0,0.0718259999999971
"WCMO",14520,"28",0.506683844,0.00028077,1,182433.368780489,2312985.69804432,182433.368780489,2312985.69804432,0,0.0637980000000038
"WCMO",10287,"25",0.506509249,0.000509001,2,163199.640179612,2324484.81189526,163199.640179612,2324484.81189526,0,0.174594999999944
"WCMO",12878,"30",0.506092368,0.000305354,1,166487.013025507,2315109.25337557,166487.013025507,2315109.25337556,0,0.416881000000036
"WCMO",8464,"20",0.505873929,0.000443534,2,178893.113362322,2328867.43336148,178893.113362322,2328867.43336148,0,0.218438999999959
"WCMO",17882,"30",0.505781297,0.000250946,1,174386.843992532,2303049.77779261,174386.843992531,2303049.77779261,0,0.0926320000000924
"WCMO",4874,"13",0.505425141,0.000572395,3,158607.147464198,2337078.28135969,158607.147464198,2337078.28135968,0,0.356155999999941
"WCMO",14431,"26",0.505322135,0.000289014,1,205936.671180453,2312874.23670206,205936.671180452,2312874.23670206,0,0.103006000000017
"WCMO",89,"1",0.505262394,0.000518095,3,170654.306618921,2357371.74107759,170654.306618921,2357371.74107759,0,0.0597410000000576
"WCMO",12031,"26",0.505125761,0.00028419,1,208725.80776466,2319981.83192457,208725.80776466,2319981.83192457,0,0.136632999999997
"WCMO",256,"9",0.505069937,0.000421023,2,187439.657557748,2355960.34842129,187439.657557748,2355960.34842129,0,0.0558239999999266
"WCMO",15494,"29",0.505021628,0.000313305,2,153419.202011316,2309238.19804548,153419.202011316,2309238.19804548,0,0.0483090000000796
"WCMO",13262,"27",0.504883098,0.000279316,1,182689.688849178,2316344.64790446,182689.688849178,2316344.64790446,0,0.13852999999997
"WCMO",15163,"29",0.504799088,0.000305826,2,154812.421967958,2314084.86060282,154812.421967958,2314084.86060282,0,0.0840100000000232
"WCMO",247,"9",0.504666354,0.000265313,2,179846.776112877,2355165.72531564,179846.776112877,2355165.72531564,0,0.132733999999912
"WCMO",10008,"24",0.503949286,0.000453094,1,195573.957374802,2324205.10269583,195573.957374801,2324205.10269583,0,0.717068000000043
"WCMO",5110,"15",0.503904392,0.000516389,3,174395.483400292,2335831.47996846,174395.483400292,2335831.47996846,0,0.044893999999962
"WCMO",8797,"24",0.50386671,0.000441305,1,198420.666536898,2326481.16648017,198420.666536898,2326481.16648017,0,0.0376819999999833
"WCMO",12070,"28",0.503644026,0.000298053,1,164201.483608588,2317569.71306935,164201.483608588,2317569.71306935,0,0.222684000000029
"WCMO",14680,"30",0.503552255,0.000306599,1,163717.564246808,2312539.38640259,163717.564246808,2312539.38640259,0,0.0917710000000183
"WCMO",4419,"18",0.503406094,0.000255054,1,208084.071064398,2339412.23609638,208084.071064398,2339412.23609638,0,0.146160999999978
"WCMO",190,"1",0.503192544,0.000292955,3,172395.585284631,2355526.81800938,172395.585284631,2355526.81800938,0,0.213550000000007
"WCMO",112,"1",0.502644376,0.000534666,3,166412.899170756,2356457.9579517,166412.899170756,2356457.9579517,0,0.548168000000016
"WCMO",2231,"5",0.502147451,0.000542503,3,168488.412530178,2344823.30557642,168488.412530178,2344823.30557642,0,0.496924999999981
"WCMO",7619,"20",0.501986149,0.000408272,2,183009.910865205,2330845.32060314,183009.910865205,2330845.32060314,0,0.161301999999974
