GeneID,MOs,MOsID,SED_B,SED_BCR,Duck_BCR
13553,WCMO,14224,17.526,1.316280123,0.000432526
13554,WCMO,14390,4.265,0.753515863,0.00047013
13555,WCMO,14391,12.62,1.814884904,0.000662246
13556,WCMO,14392,6.777,6.460290708,0.003203931
13557,WCMO,14393,30.218,1.549801331,0.000357781
13558,WCMO,14394,6.067,0.554617836,0.000291981
13559,WCMO,14395,3.756,6.461546402,0.004307698
13560,WCMO,14396,4.882,0.84820103,0.000498114
13561,WCMO,14397,5.568,6.459966308,0.003538595
13562,WCMO,14398,34.181,2.261867642,0.000491138
13563,WCMO,14399,6.963,1.145635381,0.00056237
13564,WCMO,14400,7.4,1.204147801,0.000575387
13565,WCMO,14401,83.605,4.753138675,0.000663069
13566,WCMO,14402,4.443,0.415709613,0.000255713
13567,WCMO,14403,17.084,1.351070603,0.000423574
13568,WCMO,14404,192.431,4.897192325,0.000454495
13569,WCMO,14405,4.005,0.712644991,0.000460506
13570,WCMO,14406,4.7,0.438123779,0.000260917
13571,WCMO,14407,4.316,0.404575338,0.000251688
13572,WCMO,14408,6.728,1.113650076,0.000554673
13573,WCMO,14409,6.082,1.02365946,0.000538254
13574,WCMO,14410,12.131,1.763763821,0.000656304
13575,WCMO,14411,9.928,1.531516647,0.000620752
13576,WCMO,14412,5.446,0.936848724,0.000512979
13577,WCMO,14413,10.511,0.908498371,0.000358438
13578,WCMO,14414,6.286,1.052408116,0.000543448
13579,WCMO,14415,6.846,0.427282226,0.000208211
13580,WCMO,14428,12.315,0.711649051,0.000271658
13581,WCMO,14429,27.29,1.35711141,0.000348652
13582,WCMO,14430,4.017,0.698415447,0.000468218
13583,WCMO,14431,5.581,0.505322135,0.000289014
13584,WCMO,14432,30.5,1.10052542,0.000264415
13585,WCMO,14433,7.279,0.640631454,0.000321504
13586,WCMO,14434,3.685,0.344732488,0.000243137
13587,WCMO,14435,533.378,4.441493837,0.000259889
13588,WCMO,14450,7.137,1.185734699,0.000644454
13589,WCMO,14451,5.633,0.966401382,0.000523432
13590,WCMO,14452,19.276,1.275097951,0.000374737
13591,WCMO,14453,9.359,1.467529633,0.000616554
13592,WCMO,14454,42.468,1.371223107,0.000268381
13593,WCMO,14455,7.136,1.17949341,0.000569747
13594,WCMO,14456,5.246,0.908893084,0.00051214
13595,WCMO,14457,12.615,0.748369871,0.000272652
13596,WCMO,14458,19.721,2.495357504,0.000725161
13597,WCMO,14459,7.253,1.088963008,0.000535398
13598,WCMO,14460,59.556,1.488533374,0.000274257
13599,WCMO,14461,74.363,1.195901395,0.000198226
13600,WCMO,14462,10.76,1.411991217,0.000588417
13601,WCMO,14463,6.232,0.547588489,0.000286271
13602,WCMO,14464,10.56,1.39575458,0.000585794
13603,WCMO,14465,5.549,0.495715797,0.000270236
13604,WCMO,14466,4.828,0.851203524,0.000486956
13605,WCMO,14467,9.059,0.745302083,0.000333942
13606,WCMO,14468,4.366,0.743786884,0.000439696
13607,WCMO,14469,5.457,0.884639421,0.000484712
13608,WCMO,14470,4.722,0.791271548,0.000456129
13609,WCMO,14471,103.434,1.120936078,0.000158559
13610,WCMO,14472,5.609,0.499485954,0.000274722
13611,WCMO,14473,17.536,5.336736964,0.00214492
13612,WCMO,14474,6.372,7.413051951,0.004183511
13613,WCMO,14475,4.904,7.958894194,0.004954834
13614,WCMO,14476,43.475,3.616397808,0.000858037
13615,WCMO,14477,5.19,0.916374068,0.000560065
13616,WCMO,14478,38.322,6.216310475,0.001563729
13617,WCMO,14479,11.445,1.707927784,0.000757935
13618,WCMO,14480,7.779,0.669413854,0.000351358
13619,WCMO,14481,7.451,1.233915912,0.000660098
13620,WCMO,14482,11.396,1.702683849,0.000761994
13621,WCMO,14483,5.114,0.904974013,0.000559371
13622,WCMO,14484,30.247,2.040588188,0.000581676
13623,WCMO,14501,15.51,1.738602124,0.000621906
13624,WCMO,14502,7.375,1.101778652,0.000545436
13625,WCMO,14503,10.783,1.41383129,0.000594221
13626,WCMO,14504,4.632,0.779425194,0.000457862
13627,WCMO,14505,7.504,1.115186389,0.000548082
13628,WCMO,14506,13.185,0.99252912,0.000383236
13629,WCMO,14507,4.423,0.789325422,0.000472739
13630,WCMO,14508,8.434,1.204149791,0.000565668
13631,WCMO,14509,4.941,0.774905909,0.000446971
13632,WCMO,14510,17.576,1.843710112,0.000628032
13633,WCMO,14511,81.406,1.901909229,0.000307741
13634,WCMO,14518,4.777,0.797127471,0.000469733
13635,WCMO,14519,7.379,0.630968074,0.000314159
13636,WCMO,14520,5.699,0.506683844,0.00028077
13637,WCMO,14521,15.592,1.118242369,0.000401698
13638,WCMO,14522,15.654,5.801095145,0.002092308
13639,WCMO,14523,88.599,2.615927416,0.000408485
13640,WCMO,14524,4.502,0.724337116,0.000436823
13641,WCMO,14525,11.983,0.858514909,0.000351201
13642,WCMO,14526,33.243,3.027464383,0.000765085
13643,WCMO,14527,13.61,1.613333604,0.000621151
13644,WCMO,14528,17.102,1.187494658,0.000412867
13645,WCMO,14529,5.117,0.831860197,0.000481526
13646,WCMO,14530,13.463,1.603648548,0.000621782
13647,WCMO,14539,6.49,0.38116717,0.000201919
13648,WCMO,14540,29.198,2.21073537,0.000601634
13649,WCMO,14541,7.164,0.582893587,0.000297386
13650,WCMO,14542,5.817,0.915157491,0.0005069
13651,WCMO,14543,5.269,0.850421385,0.000488561
13652,WCMO,14544,5.535,0.882269398,0.000498438
13653,WCMO,14545,7.404,1.085426305,0.000546818
13654,WCMO,14546,7.533,1.000222006,0.000502036
13655,WCMO,14547,4.353,0.734394001,0.000449949
13656,WCMO,14548,7.127,1.057408828,0.000542577
13657,WCMO,14549,10.442,1.354133368,0.000591218
13658,WCMO,14550,4.915,0.806797255,0.000474229
13659,WCMO,14558,7.323,0.625827097,0.000320306
13660,WCMO,14559,7.837,1.127936041,0.000557419
13661,WCMO,14560,10.103,0.810029647,0.000361839
13662,WCMO,14561,4.298,0.770022787,0.00047674
13663,WCMO,14562,4.641,0.822024082,0.000497182
13664,WCMO,14589,7.213,0.432671399,0.000223024
13665,WCMO,14590,5.862,0.997503179,0.0005595
13666,WCMO,14591,12.927,1.794975402,0.000722878
13667,WCMO,14592,7.021,1.152707187,0.000600406
13668,WCMO,14593,5.503,6.799358985,0.003918002
13669,WCMO,14594,17.294,2.15611795,0.000760389
13670,WCMO,14624,6.083,0.945184871,0.000528141
13671,WCMO,14625,234.462,4.896983865,0.000486645
13672,WCMO,14626,7.637,1.238190015,0.000623229
13673,WCMO,14627,6.29,0.550478242,0.000306482
13674,WCMO,14628,17.644,2.210828927,0.000770733
13675,WCMO,14629,42.279,2.688944475,0.000608906
13676,WCMO,14630,5.257,0.912392132,0.000540979
13677,WCMO,14631,44.061,3.440435206,0.000778492
13678,WCMO,14632,4.842,0.85183596,0.000519511
13679,WCMO,14633,5.108,6.960000436,0.004172185
13680,WCMO,14634,6.789,0.967477425,0.000517727
13681,WCMO,14635,7.863,6.291658332,0.00320224
13682,WCMO,14636,12.942,0.96242125,0.000393089
13683,WCMO,14637,5.494,6.813874805,0.003970006
13684,WCMO,14638,16.75,1.81499216,0.00065654
13685,WCMO,14639,8.438,1.210647326,0.000593559
13686,WCMO,14640,12.484,0.950364106,0.000397609
13687,WCMO,14641,16.981,5.74287957,0.002082939
13688,WCMO,14642,8.808,1.235255609,0.0006015
13689,WCMO,14643,141.38,2.51911448,0.000326694
13690,WCMO,14644,9.48,6.140934446,0.002922126
13691,WCMO,14645,176.317,2.739819603,0.000333533
13692,WCMO,14646,10.884,1.567069991,0.000729111
13693,WCMO,14648,4.52,0.803753886,0.000512482
13694,WCMO,14649,78.081,4.071604463,0.000716745
13695,WCMO,14650,50.521,3.422746873,0.000781688
13696,WCMO,14651,14.851,1.440278253,0.000589553
13697,WCMO,14652,10.548,0.890051322,0.000423677
13698,WCMO,14653,34.695,2.983764092,0.000818374
13699,WCMO,14654,5.224,6.563020195,0.004106913
13700,WCMO,14655,22.421,2.444312871,0.000823747
13701,WCMO,14656,3.14,0.559047725,0.000516674
13702,WCMO,14657,6.843,1.11975083,0.000637029
13703,WCMO,14658,6.023,0.524277997,0.000312843
13704,WCMO,14660,14.553,5.520858664,0.002264034
13705,WCMO,14661,9.358,1.416738099,0.000707915
13706,WCMO,14662,36.19,5.240920131,0.001396179
13707,WCMO,14663,8.42,5.903808588,0.003080919
13708,WCMO,14664,6.313,6.245832319,0.00366657
13709,WCMO,14665,4.658,0.819799658,0.000536091
13710,WCMO,14666,13.025,1.056725769,0.000457009
13711,WCMO,14667,10.168,1.501680234,0.000723666
13712,WCMO,14668,3.072,5.199297959,0.004840492
13713,WCMO,14669,25.223,1.153847122,0.000364686
13714,WCMO,14670,77.04,3.913471638,0.000717978
13715,WCMO,14671,45.781,3.325510057,0.000795258
13716,WCMO,14672,13.585,0.983297905,0.000418363
13717,WCMO,14673,324.187,1.655042758,0.000148832
13718,WCMO,14674,7.154,0.613713029,0.00035361
13719,WCMO,14675,27.912,3.094287297,0.00071526
13720,WCMO,14676,8.057,1.2972754,0.000570305
13721,WCMO,14677,6.054,1.024428231,0.000517629
13722,WCMO,14678,9.512,1.479471248,0.000597886
13723,WCMO,14679,16.016,2.154267389,0.000676571
13724,WCMO,14680,5.681,0.503552255,0.000306599
13725,WCMO,14681,5.768,0.98073822,0.000592898
13726,WCMO,14682,3.041,5.198352801,0.00485134
13727,WCMO,14683,6.269,0.547523493,0.000322278
13728,WCMO,14684,173.453,2.327679418,0.000286617
13729,WCMO,14685,34.703,5.37813881,0.001469174
13730,WCMO,14686,8.031,1.271403784,0.00067995
13731,WCMO,14687,109.524,4.266840118,0.000660261
13732,WCMO,14688,9.966,0.823689597,0.000326302
13733,WCMO,14689,6.438,1.07886742,0.000531055
13734,WCMO,14690,6.311,0.557055955,0.000277072
13735,WCMO,14691,5.286,0.91228861,0.000496357
13736,WCMO,14692,4.305,0.762372617,0.00045884
13737,WCMO,14693,9.808,1.515023494,0.00060567
13738,WCMO,14694,8.548,1.360176829,0.000582387
13739,WCMO,14695,18.286,2.359958603,0.000690332
13740,WCMO,14696,66.724,2.797279256,0.000427113
13741,WCMO,14697,9.917,0.817418793,0.000329622
13742,WCMO,14698,29.895,1.54746894,0.000347488
13743,WCMO,14699,8.917,1.400338299,0.000594873
13744,WCMO,14700,6.547,1.090427175,0.000540966
13745,WCMO,14701,5.183,0.894415486,0.000498029
13746,WCMO,14702,41.757,2.573092223,0.000499312
13747,WCMO,14703,28.475,3.111367281,0.000720067
13748,WCMO,14704,84.331,3.751776044,0.000507527
13749,WCMO,14705,17.77,1.825974086,0.000686205
13750,WCMO,14706,5.512,0.884245637,0.000545274
13751,WCMO,14707,17.75,1.091300607,0.000409345
13752,WCMO,14708,6.742,1.02388669,0.00058651
13753,WCMO,14709,43.406,1.670733352,0.000410659
13754,WCMO,14710,17.706,1.211479124,0.00045268
13755,WCMO,14711,12.39,0.938910639,0.000415424
13756,WCMO,14712,50.669,3.534818228,0.000798158
13757,WCMO,14713,6.345,1.058861343,0.000620965
13758,WCMO,14714,4.882,0.857107594,0.000548816
13759,WCMO,14715,39.036,1.876174502,0.000485289
13760,WCMO,14716,14.606,1.972586637,0.000785334
13761,WCMO,14717,6.32,1.067625818,0.000610675
13762,WCMO,14718,4.78,0.433569254,0.000282274
13763,WCMO,14719,8.287,1.321236902,0.000675366
13764,WCMO,14720,426.511,3.326556433,0.000255144
13765,WCMO,14721,7.783,1.255519009,0.000573961
13766,WCMO,14722,56.213,4.224899678,0.000704012
13767,WCMO,14723,5.956,1.006484525,0.000526731
13768,WCMO,14724,10.851,0.879104676,0.000340024
13769,WCMO,14725,4.562,0.799969699,0.000478895
13770,WCMO,14726,15.818,1.179027649,0.000378574
13771,WCMO,14727,15.568,2.104164808,0.000679988
13772,WCMO,14728,5.761,6.520272717,0.003476875
13773,WCMO,14729,3.306,0.292503859,0.000242338
13774,WCMO,14730,12.617,0.842652411,0.00035711
13775,WCMO,14731,13.638,1.050636553,0.000430562
13776,WCMO,14732,4.062,0.361260495,0.000270012
13777,WCMO,14733,3.585,0.167425827,0.00013296
13778,WCMO,14734,162.131,3.342148032,0.000325555
13779,WCMO,14735,62.118,1.887061046,0.000299047
13780,WCMO,14736,49.846,4.104142091,0.000710316
13781,WCMO,14737,4.381,0.774259863,0.00046445
13782,WCMO,14738,16.924,2.24350277,0.000681774
13783,WCMO,14739,5.449,0.936466851,0.000503379
13784,WCMO,14740,36.825,3.554109226,0.000726167
13785,WCMO,14741,6.851,0.621155968,0.000298655
13786,WCMO,14742,35.716,3.503505516,0.000724714
13787,WCMO,14743,10.948,1.639093426,0.000631204
13788,WCMO,14744,21.163,2.586853898,0.000704806
13789,WCMO,14745,46.211,2.377427878,0.000432877
13790,WCMO,14746,16.292,1.206544013,0.000380359
13791,WCMO,14747,176.115,3.732351439,0.000355359
13792,WCMO,14748,14.682,2.024513407,0.000674562
13793,WCMO,14749,42.188,2.589110528,0.000500479
13794,WCMO,14750,5.953,1.005317391,0.000534492
13795,WCMO,14751,10.522,0.909325111,0.000357698
13796,WCMO,14752,6.949,0.627410744,0.000308604
13797,WCMO,14753,29.559,2.075553548,0.000477618
13798,WCMO,14754,16.096,2.151314559,0.000796719
13799,WCMO,14755,6.699,1.132119284,0.000612788
13800,WCMO,14756,19.96,1.33994894,0.000450722
13801,WCMO,14757,6.082,0.534729033,0.000313435
13802,WCMO,14758,33.691,1.245751113,0.000343616
13803,WCMO,14759,7.47,6.312069742,0.003454316
13804,WCMO,14760,43.483,3.60893916,0.000831625
13805,WCMO,14761,6.906,0.569936188,0.000322601
13806,WCMO,14762,7.848,1.143996975,0.000614855
13807,WCMO,14763,33.971,2.398284864,0.000659032
13808,WCMO,14764,199.145,3.32011135,0.000381702
13809,WCMO,14765,6.754,0.584530572,0.000334153
13810,WCMO,14766,343.565,3.466178576,0.000287654
13811,WCMO,14767,6.433,1.095354593,0.000600376
13812,WCMO,14768,4.842,0.856242355,0.000540236
13813,WCMO,14769,108.479,4.513975999,0.000686673
13814,WCMO,14770,4.794,0.435328319,0.000275599
13815,WCMO,14771,44.633,1.67067632,0.000334861
13816,WCMO,14772,57.66,2.77211152,0.000487259
13817,WCMO,14773,3.66,0.342539568,0.000238467
13818,WCMO,14774,18.716,0.954516104,0.000310131
13819,WCMO,14775,7.326,6.363766662,0.003134107
13820,WCMO,14776,54.849,2.304646357,0.000441819
13821,WCMO,14777,7.817,1.252070634,0.000597284
13822,WCMO,14778,17.123,1.206760764,0.000408761
13823,WCMO,14779,11.893,1.697136544,0.00067797
13824,WCMO,14780,4.443,0.791899984,0.000467868
13825,WCMO,14781,17.267,0.844831711,0.000285394
13826,WCMO,14782,8.122,1.319956946,0.00057937
13827,WCMO,14783,10.175,6.79514783,0.00273609
13828,WCMO,14784,61.521,2.697542207,0.000442991
13829,WCMO,14785,16.257,0.885742681,0.000280918
13830,WCMO,14786,4.953,0.859277482,0.000506927
13831,WCMO,14787,853.597,2.82556826,0.000123596
13832,WCMO,14788,6.59,0.57680298,0.000295316
13833,WCMO,14789,327.871,4.131830693,0.000296034
13834,WCMO,14790,5.648,0.917766765,0.000495445
13835,WCMO,14791,48.208,2.186097638,0.000445899
13836,WCMO,14792,34.882,3.418786665,0.000748111
13837,WCMO,14793,19.978,2.472320358,0.000720114
13838,WCMO,14794,13.185,1.874387998,0.000674837
13839,WCMO,14795,15.055,0.764591457,0.000273536
13840,WCMO,14796,48.246,2.823689376,0.000519075
13841,WCMO,14797,3.98,0.711446186,0.000455111
13842,WCMO,14798,11.863,1.735237028,0.000653694
13843,WCMO,14799,44.39,3.863112997,0.000737116
13844,WCMO,14800,4.953,0.862964601,0.000496557
13845,WCMO,14801,5.772,0.979900662,0.00053409
13846,WCMO,14802,4.435,0.790699308,0.000465149
13847,WCMO,14803,11.866,1.752213709,0.000650177
13848,WCMO,14804,5.08,0.882189497,0.000500486
13849,WCMO,14805,8.219,1.319835119,0.000589181
13850,WCMO,14806,6.091,1.024086632,0.000547267
13851,WCMO,14807,18.277,1.435768282,0.000430251
13852,WCMO,14808,7.453,6.903943205,0.003680312
13853,WCMO,14809,24.295,1.726037281,0.00055344
13854,WCMO,14810,66.411,1.952958666,0.000377117
13855,WCMO,14811,78.602,5.974126912,0.00105715
13856,WCMO,14812,4.908,0.183006927,0.00010489
13857,WCMO,14813,5.637,0.965600834,0.000514576
13858,WCMO,14814,25.509,2.959360391,0.000722641
13859,WCMO,14815,21.097,2.592724591,0.000713408
13860,WCMO,14816,59.942,3.227304779,0.000517353
13861,WCMO,14817,4.333,0.765705038,0.000470238
13862,WCMO,14818,63.758,3.330768833,0.00051849
13863,WCMO,14819,14.82,2.043085671,0.000679512
13864,WCMO,14820,5.373,0.923674378,0.000510746
13865,WCMO,14821,315.425,3.666281393,0.000262443
13866,WCMO,14822,818.992,4.475161999,0.000198882
13867,WCMO,14823,21.122,2.509893355,0.000847722
13868,WCMO,14824,21.147,6.183765474,0.002090205
13869,WCMO,14825,51.417,1.880767663,0.000374822
13870,WCMO,14826,5.937,0.524442167,0.000282229
13871,WCMO,14827,6.063,0.533918345,0.000284968
13872,WCMO,14828,12.98,1.799887958,0.000699017
13873,WCMO,14829,19.86,0.919461472,0.000293941
13874,WCMO,14830,19.907,0.703148439,0.000223198
13875,WCMO,14831,5.167,0.323375876,0.000196454
13876,WCMO,14838,19.082,1.471415355,0.000522884
13877,WCMO,14839,4.901,0.872722015,0.000322129
13878,WCMO,14840,7.216,1.202740435,0.00065854
13879,WCMO,14841,5.503,7.691232582,0.004666732
13880,WCMO,14842,4.799,0.857158371,0.000546016
13881,WCMO,14922,12.118,0.487544011,0.000200924
13882,WCMO,14923,58.171,2.833406087,0.0005505
13883,WCMO,14949,10.783,0.863764829,0.000402124
13884,WCMO,14950,11.869,0.932078866,0.000412364
13885,WCMO,14951,2.538,0.239710172,0.000231115
13886,WCMO,14952,8.828,0.518279235,0.000265832
13887,WCMO,14953,6.282,0.548402118,0.000335397
13888,WCMO,14954,52.03,1.923058727,0.000410521
13889,WCMO,14955,13.827,0.760355702,0.000311742
13890,WCMO,14956,10.239,0.827625006,0.000397687
13891,WCMO,14957,30.522,2.117656707,0.000464577
13892,WCMO,14958,4.113,0.37086697,0.000252835
13893,WCMO,14959,25.652,0.957124466,0.000261109
13894,WCMO,14960,47.806,4.038294445,0.000707542
13895,WCMO,14961,4.065,0.724502847,0.000445752
13896,WCMO,14962,39.841,3.683803691,0.000711592
13897,WCMO,14963,11.014,1.654973862,0.000617723
13898,WCMO,14964,4.569,0.803474442,0.000465308
13899,WCMO,14965,175.47,2.290615074,0.000239479
13900,WCMO,14966,5.983,0.537485938,0.000303914
13901,WCMO,14967,57.751,4.300371464,0.000694451
13902,WCMO,14968,11.714,0.734319744,0.000267048
13903,WCMO,14969,4.222,0.748366073,0.000456074
13904,WCMO,14970,15.808,2.143217587,0.000668671
13905,WCMO,14971,13.183,1.88225827,0.000649931
13906,WCMO,14972,15.167,1.048439683,0.000334917
13907,WCMO,14973,14.542,2.023820459,0.000659252
13908,WCMO,14974,80.756,1.618574361,0.000221292
13909,WCMO,14975,108.029,2.376682363,0.00031641
13910,WCMO,15112,6.506,0.377449914,0.000217791
13911,WCMO,15122,6.238,1.056384121,0.000613881
13912,WCMO,15123,9.203,0.751272543,0.00037233
13913,WCMO,15163,5.414,0.504799088,0.000305826
13914,WCMO,15164,18.984,6.048402513,0.002177667
13915,WCMO,15165,14.178,1.159376867,0.000470767
13916,WCMO,15166,23.507,2.630407543,0.000857705
13917,WCMO,15167,5.908,1.012953737,0.000605406
13918,WCMO,15168,16.572,1.303537809,0.000500429
13919,WCMO,15169,17.184,1.340290824,0.000506899
13920,WCMO,15170,9.498,1.461465053,0.000729963
13921,WCMO,15171,5.058,0.887649043,0.000569478
13922,WCMO,15172,10.591,1.581659618,0.000757154
13923,WCMO,15173,14.068,1.919465671,0.000814559
13924,WCMO,15174,8.534,6.445166616,0.00340535
13925,WCMO,15175,9.831,0.850581966,0.000423344
13926,WCMO,15176,10.874,0.859487201,0.000357896
13927,WCMO,15177,78.157,2.540239775,0.000413292
13928,WCMO,15178,16.966,1.078833093,0.000369192
13929,WCMO,15179,4.524,0.765052458,0.000449155
13930,WCMO,15180,5.511,0.836893154,0.000464232
13931,WCMO,15181,4.498,0.41207378,0.000244789
13932,WCMO,15182,52.145,2.777850138,0.000551255
13933,WCMO,15183,5.13,0.462560005,0.00026329
13934,WCMO,15184,4.769,0.433919967,0.000253401
13935,WCMO,15185,7.18,1.000748471,0.000497029
13936,WCMO,15186,25.528,0.991398969,0.000282219
13937,WCMO,15187,14.036,1.291520436,0.000484918
13938,WCMO,15188,9.949,0.79998662,0.000349376
13939,WCMO,15189,12.201,0.58504949,0.000234384
13940,WCMO,15190,5.567,0.252921155,0.000139659
13941,WCMO,15191,15.184,0.75423195,0.000274095
13942,WCMO,15192,9.126,0.747578786,0.000341678
13943,WCMO,15193,4.936,0.865500275,0.000502888
13944,WCMO,15215,5.386,7.426087268,0.004628551
13945,WCMO,15216,5.939,1.020282824,0.000611929
13946,WCMO,15217,7.653,0.443068402,0.000217858
13947,WCMO,15218,9.219,0.53532516,0.000244174
13948,WCMO,15219,13.511,1.847984123,0.000713425
13949,WCMO,15220,4.312,0.771936458,0.000470287
13950,WCMO,15221,39.133,1.9349416,0.000446194
13951,WCMO,15222,6.234,0.546683327,0.000293336
13952,WCMO,15223,4.381,0.782481837,0.000473669
13953,WCMO,15224,5.604,0.499105902,0.000278854
13954,WCMO,15225,5.826,0.348657632,0.000191804
13955,WCMO,15229,19.211,2.404433138,0.000850457
13956,WCMO,15230,8.633,1.384703874,0.000702056
13957,WCMO,15231,88.601,4.580476987,0.000769418
13958,WCMO,15232,15.806,2.128862587,0.000825362
13959,WCMO,15233,69.228,5.984613144,0.001157191
13960,WCMO,15234,5.906,0.546081927,0.000329998
13961,WCMO,15235,10.881,1.630132629,0.000768549
13962,WCMO,15236,5.046,0.890484365,0.000570715
13963,WCMO,15238,5.128,0.902691828,0.000572984
13964,WCMO,15240,32.378,3.11564431,0.000886926
13965,WCMO,15246,20.992,1.328405223,0.00042272
13966,WCMO,15247,8.554,0.459801452,0.000218828
13967,WCMO,15248,6.939,0.57663015,0.000300157
13968,WCMO,15249,6.13,1.034175013,0.000563651
13969,WCMO,15250,37.455,1.366611743,0.00032517
13970,WCMO,15251,9.502,0.771694863,0.000353849
13971,WCMO,15252,7.165,1.170448694,0.000602295
13972,WCMO,15253,12.579,1.539766593,0.000621219
13973,WCMO,15254,49.266,1.525266888,0.000320248
13974,WCMO,15255,4.869,7.05176946,0.004231931
13975,WCMO,15256,19.871,5.670557476,0.001884288
13976,WCMO,15257,14.38,5.811829296,0.002243091
13977,WCMO,15258,5.26,0.916782949,0.000527935
13978,WCMO,15259,6.956,0.599441027,0.000314112
13979,WCMO,15260,13.686,1.614377705,0.0006332
13980,WCMO,15261,5.923,6.634370362,0.003716502
13981,WCMO,15262,5.509,0.9474402,0.000543458
13982,WCMO,15263,9.503,0.776845413,0.000352495
13983,WCMO,15264,46.379,1.079223835,0.000234395
13984,WCMO,15305,5.735,0.984810394,0.00055534
13985,WCMO,15306,683.169,5.557253818,0.000320386
13986,WCMO,15307,14.544,6.012242752,0.00227402
13987,WCMO,15308,27.69,5.767108777,0.001622038
13988,WCMO,15309,20.02,2.341220627,0.000786332
13989,WCMO,15310,13.681,6.046669095,0.002363244
13990,WCMO,15311,6.42,1.079455309,0.000580586
