Join_Count,TARGET_FID,FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,DITCHALL_,DITCHALL_I,UNIQUE_ID,MAJOR,MAJOR_NAME,MINOR5,DITCH_NAME,DITCH_TYPE,COUNTY,TWP,RNG,SEC,PEDIGREE,PEDYEAR,ID,SedRed,Cost,Duck,max_flowac,mean_flowl,Join_Cou_1,TARGET_F_1,Subbasin,Area,Elev,ElevMin,ElevMax,SubbasinR,subwatersh,Watershed,budget_rat,Bluff_avgE,River,Subbasin_1,Zone,Subbasin_2,watershed_,Zone_1,gag_loc,Shape_Leng,Shape_Le_1,Le2,X10_,X20_,X30_,X40_,X50_,X60_,X70_,X80_,X90_,Type
1,1098,25200,25207,0,0,632.2592333,18440,1534,32054JD1,32,LeSueur River,32054,JD1,PUBLIC DITCH OPEN,FARIBAULT,104,27,23,MSUWRC,1993,1391,8.013,66865.197,0,6076,98153.8,3,1391,1048,9331000.13,324.6560819,316,333,967,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,53,2,29,UM,2,AB,19360.00012,633.2557245,633.2557245,1,1,1,1,1,1,1,1,4,ICMO
1,1098,25196,25194,0,0,1794.186006,18441,1534,32054JD1,32,LeSueur River,32054,JD1,PUBLIC DITCH OPEN,FARIBAULT,104,27,23,MSUWRC,1993,1392,20.611,189745.905,0,20109,93444.2,1,1392,1048,9331000.13,324.6560819,316,333,967,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,53,2,29,UM,2,AB,19360.00012,1797.944014,1797.944014,1,1,1,1,1,1,1,1,4,ICMO
1,1017,25194,25192,0,0,111.9439174,18442,1534,32054JD1,32,LeSueur River,32054,JD1,PUBLIC DITCH OPEN,FARIBAULT,104,27,23,MSUWRC,1993,1393,1.205,11838.739,0,27639,92451.9,2,1393,967,5115399.902,320.151777,312,333,911,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,53,2,29,UM,2,AB,14840.0001,111.9463807,111.9463807,1,1,1,1,1,1,1,1,4,ICMO
1,1017,25192,25182,0,0,1066.090646,18443,1534,32054JD1,32,LeSueur River,32054,JD1,PUBLIC DITCH OPEN,FARIBAULT,104,27,23,MSUWRC,1993,1394,12.714,112745.464,0,28827,91752.2,1,1394,967,5115399.902,320.151777,312,333,911,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,53,2,29,UM,2,AB,14840.0001,1066.892519,1066.892519,1,1,1,1,1,1,1,1,4,ICMO
1,1017,25182,25184,0,0,812.4352553,18444,1534,32054JD1,32,LeSueur River,32054,JD1,PUBLIC DITCH OPEN,FARIBAULT,104,27,23,MSUWRC,1993,1395,9.965,85919.889,0,30176,90814.4,1,1395,967,5115399.902,320.151777,312,333,911,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,53,2,29,UM,2,AB,14840.0001,812.2183883,812.2183883,1,1,6,1,1,1,1,1,4,ICMO
1,1017,25184,25190,0,0,1140.601672,18445,1534,32054JD1,32,LeSueur River,32054,JD1,PUBLIC DITCH OPEN,FARIBAULT,104,27,23,MSUWRC,1993,1396,13.522,120625.451,0,31908,89798.4,1,1396,967,5115399.902,320.151777,312,333,911,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,53,2,29,UM,2,AB,14840.0001,1141.831383,1141.831383,1,1,1,1,1,1,1,1,4,ICMO
1,961,25190,25209,0,0,996.0570166,18446,1534,32054JD1,32,LeSueur River,32054,JD1,PUBLIC DITCH OPEN,FARIBAULT,104,27,23,MSUWRC,1993,1397,11.954,105338.989,0,162836,88721.6,2,1397,911,996899.8817,316.487411,311,323,890,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,53,2,29,UM,2,AB,5619.999867,996.5082676,996.5082676,1,1,1,1,1,1,1,1,4,ICMO
1,1098,25208,25210,0,0,1561.235933,18447,1534,32054JD1,32,LeSueur River,32054,JD1,PUBLIC DITCH OPEN,FARIBAULT,104,27,23,MSUWRC,1993,1398,18.085,165110.041,0,12324,96946.6,1,1398,1048,9331000.13,324.6560819,316,333,967,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,53,2,29,UM,2,AB,19360.00012,1559.085,1559.085,1,1,1,1,1,1,1,1,4,ICMO
1,1098,25210,25196,0,0,1648.81637,18448,1534,32054JD1,32,LeSueur River,32054,JD1,PUBLIC DITCH OPEN,FARIBAULT,104,27,23,MSUWRC,1993,1399,19.034,174372.196,0,14210,95238.9,1,1399,1048,9331000.13,324.6560819,316,333,967,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,53,2,29,UM,2,AB,19360.00012,1649.191854,1649.191854,1,1,1,1,1,1,1,1,4,ICMO
2,1134,24742,24744,0,0,222.5703375,18456,1466,32051CD7,32,LeSueur River,32051,CD7,PUBLIC DITCH OPEN,FARIBAULT,104,26,23,MSUWRC,1993,1400,2.177,23538.145,0,621,108535,1,1400,1084,20448400.03,324.756064,313,345,909,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,44919.99973,223.5682469,223.5682469,1,1,1,1,1,1,1,1,4,ICMO
2,1134,24744,24959,0,0,4078.592896,18460,1466,32051CD7,32,LeSueur River,32051,CD7,PUBLIC DITCH OPEN,FARIBAULT,104,26,23,MSUWRC,1993,1401,41.088,431335.601,0,22515,106736,1,1401,1084,20448400.03,324.756064,313,345,909,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,44919.99973,4077.17538,4077.17538,1,1,1,1,1,1,1,1,4,ICMO
2,1134,24959,24961,0,0,624.1638446,18461,1466,32051CD7,32,LeSueur River,32051,CD7,PUBLIC DITCH OPEN,FARIBAULT,104,26,23,MSUWRC,1993,1402,7.292,66009.061,0,23198,104948,1,1402,1084,20448400.03,324.756064,313,345,909,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,44919.99973,625.0880036,625.0880036,1,1,1,1,1,1,1,1,4,ICMO
2,959,24961,24962,0,0,3423.050516,18462,1466,32051CD7,32,LeSueur River,32051,CD7,PUBLIC DITCH OPEN,FARIBAULT,104,26,23,MSUWRC,1993,1403,34.675,362008.072,0,28788,102583,2,1403,909,4971899.972,316.8983688,310,323,874,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,17040.00041,3434.808895,3434.808895,1,1,1,1,1,1,1,1,4,ICMO
2,959,24962,24964,0,0,2869.962233,18463,1483,32050CD3,32,LeSueur River,32050,CD3,PUBLIC DITCH OPEN,FARIBAULT,104,26,4,MSUWRC,1993,1404,29.264,303515.677,0,136918,98676.1,1,1404,909,4971899.972,316.8983688,310,323,874,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,17040.00041,2866.45255,2866.45255,1,1,1,1,1,1,1,1,4,ICMO
2,924,24964,24966,0,0,1050.622077,18464,1483,32050CD3,32,LeSueur River,32050,CD3,PUBLIC DITCH OPEN,FARIBAULT,104,26,4,MSUWRC,1993,1405,11.465,111109.571,0,138017,96617.1,2,1405,874,5120699.971,312.6943191,310,320,815,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,12960.00002,1050.484727,1050.484727,1,1,1,3,1,1,1,1,4,ICMO
2,924,24966,24968,0,0,3430.115734,18465,1483,32050CD3,32,LeSueur River,32050,CD3,PUBLIC DITCH OPEN,FARIBAULT,104,26,4,MSUWRC,1993,1406,34.744,362755.262,0,158978,94097.9,1,1406,874,5120699.971,312.6943191,310,320,815,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,12960.00002,3438.799606,3438.799606,1,1,1,1,1,1,1,1,4,ICMO
4,865,24968,25219,0,0,1178.987999,18466,1483,32050CD3,32,LeSueur River,32050,CD3,PUBLIC DITCH OPEN,FARIBAULT,104,26,4,MSUWRC,1993,1407,12.721,124685.035,0,189650,90518.2,2,1407,815,3178000.123,312.5954374,306,320,767,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,14520.00029,1179.483395,1179.483395,1,1,1,1,1,1,1,1,4,ICMO
2,696,25222,25228,0,0,18.34434046,18469,295,32033JD51,32,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,105,25,23,MSUWRC,1993,1408,0.231,1940.024,0,71,88086.3,1,1408,619,3969800.039,322.9641544,318,329,709,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,LC,1,AB,16439.99998,18.2811401,18.2811401,1,1,1,1,1,1,1,1,4,ICMO
2,696,25228,25226,0,0,12.25035893,18470,295,32033JD51,32,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,105,25,23,MSUWRC,1993,1409,0.155,1295.549,0,0,0,1,1409,619,3969800.039,322.9641544,318,329,709,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,LC,1,AB,16439.99998,12.2082353,12.2082353,1,1,1,1,1,1,1,1,4,ICMO
2,696,25226,25230,0,0,516.6253942,18472,295,32033JD51,32,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,105,25,23,MSUWRC,1993,1410,6.508,54636.226,0,3186,88150.3,1,1410,619,3969800.039,322.9641544,318,329,709,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,LC,1,AB,16439.99998,514.8469218,514.8469218,1,1,1,1,1,1,1,1,4,ICMO
2,696,25230,25223,0,0,175.6164815,18473,295,32033JD51,32,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,105,25,23,MSUWRC,1993,1411,2.213,18572.494,0,1829,88386.3,1,1411,619,3969800.039,322.9641544,318,329,709,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,LC,1,AB,16439.99998,175.0115116,175.0115116,1,1,1,1,1,1,1,1,4,ICMO
2,786,25224,25232,0,0,842.8615544,18475,296,32033JD51,32,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,105,25,23,MSUWRC,1993,1412,10.621,89137.652,0,17034,86565.3,1,1412,709,10564500.05,321.0033414,311,329,708,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,LC,1,AB,23979.99994,842.1882029,842.1882029,1,1,1,1,1,1,1,1,4,ICMO
2,786,25232,25234,0,0,226.1897912,18477,296,32033JD51,32,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,105,25,23,MSUWRC,1993,1413,2.847,23920.924,0,4,86000.5,1,1413,709,10564500.05,321.0033414,311,329,708,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,LC,1,AB,23979.99994,225.4039499,225.4039499,1,1,1,1,1,1,1,1,4,ICMO
2,786,25234,25238,0,0,235.9641689,18481,296,32033JD51,32,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,105,25,23,MSUWRC,1993,1414,2.972,24954.623,0,61,85756.1,1,1414,709,10564500.05,321.0033414,311,329,708,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,LC,1,AB,23979.99994,235.1444202,235.1444202,1,1,1,1,1,1,1,1,4,ICMO
2,786,25238,25225,0,0,4444.455426,18482,296,32033JD51,32,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,105,25,23,MSUWRC,1993,1415,58.334,470027.753,0,31229,83337.8,1,1415,709,10564500.05,321.0033414,311,329,708,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,LC,1,AB,23979.99994,4441.77304,4441.77304,1,1,1,1,1,1,1,1,4,ICMO
1,792,25240,25241,0,0,178.9174859,18484,304,32033JD50,32,LeSueur River,32033,JD50,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,105,25,24,MSUWRC,1993,1416,2.255,18921.595,0,514,83970.2,1,1416,715,13710800.22,324.1281253,311,337,708,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,MC,1,AB,30320.00044,179.0218465,179.0218465,1,1,1,1,1,1,1,1,4,ICMO
1,792,25243,25244,0,0,148.4363623,18485,306,32033JD50,32,LeSueur River,32033,JD50,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,105,25,24,MSUWRC,1993,1417,1.866,15698.033,0,1773,82618.4,1,1417,715,13710800.22,324.1281253,311,337,708,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,MC,1,AB,30320.00044,148.7077704,148.7077704,1,1,1,1,1,1,1,1,4,ICMO
1,792,25241,25245,0,0,102.080014,18487,305,32033JD50,32,LeSueur River,32033,JD50,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,105,25,24,MSUWRC,1993,1418,1.287,10795.572,0,6,83829.2,1,1418,715,13710800.22,324.1281253,311,337,708,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,MC,1,AB,30320.00044,101.7196315,101.7196315,1,1,1,1,1,1,1,1,4,ICMO
1,792,25245,25242,0,0,423.1905182,18488,305,32033JD50,32,LeSueur River,32033,JD50,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,105,25,24,MSUWRC,1993,1419,5.328,44754.929,0,1372,83533.4,1,1419,715,13710800.22,324.1281253,311,337,708,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,MC,1,AB,30320.00044,422.5955457,422.5955457,1,1,1,1,1,1,1,1,4,ICMO
2,696,25267,25224,0,0,330.7544413,18509,563,32033JD51,32,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,105,25,23,MSUWRC,1993,1420,4.162,34979.261,0,16490,87136.8,3,1420,619,3969800.039,322.9641544,318,329,709,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,LC,1,AB,16439.99998,330.1049713,330.1049713,1,1,1,1,1,1,1,1,4,ICMO
1,765,25268,25269,0,0,769.4703645,18510,564,32033JD51,32,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,105,25,23,MSUWRC,1993,1421,9.696,81376.095,0,6843,89718.1,1,1421,688,8833399.921,330.1215387,320,338,626,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,MC,1,AB,20799.99979,767.9424192,767.9424192,1,1,1,1,1,1,1,1,4,ICMO
1,765,25270,25269,0,0,768.4568328,18511,565,32033JD51,32,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,105,25,23,MSUWRC,1993,1422,9.683,81268.908,0,589,89323.5,1,1422,688,8833399.921,330.1215387,320,338,626,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,MC,1,AB,20799.99979,771.6351997,771.6351997,1,1,1,5,1,1,1,1,4,ICMO
1,703,25269,25271,0,0,1115.155587,18512,564,32033JD51,32,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,105,25,23,MSUWRC,1993,1423,14.052,117934.375,0,15152,88346.3,2,1423,626,365500.0107,322.7176471,318,328,709,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,MC,1,AB,4760.000026,1116.466967,1116.466967,1,1,1,1,1,1,1,1,4,ICMO
2,696,25271,25267,0,0,544.4072748,18513,564,32033JD51,32,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,105,25,23,MSUWRC,1993,1424,6.859,57574.327,0,15479,87487.3,2,1424,619,3969800.039,322.9641544,318,329,709,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,LC,1,AB,16439.99998,544.475683,544.475683,1,1,1,1,1,1,1,1,4,ICMO
2,709,25272,25285,0,0,1670.01368,18526,566,32033JD51,32,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,105,25,23,MSUWRC,1993,1425,21.045,176613.938,0,4870,90141.5,1,1425,632,5803399.926,328.022797,320,338,626,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,LC,1,AB,18139.99986,1667.503779,1667.503779,1,1,1,1,1,1,1,1,4,ICMO
2,709,25285,25287,0,0,235.3448574,18528,566,32033JD51,32,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,105,25,23,MSUWRC,1993,1426,2.965,24889.127,0,5158,89175.7,1,1426,632,5803399.926,328.022797,320,338,626,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,LC,1,AB,18139.99986,235.0191671,235.0191671,1,1,1,1,1,1,1,1,4,ICMO
2,709,25287,25289,0,0,203.9741877,18530,566,32033JD51,32,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,105,25,23,MSUWRC,1993,1427,2.571,21571.491,0,5192,88963,1,1427,632,5803399.926,328.022797,320,338,626,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,LC,1,AB,18139.99986,204.339413,204.339413,1,1,1,1,1,1,1,1,4,ICMO
1,703,25289,25271,0,0,960.8092726,18531,566,32033JD51,32,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,105,25,23,MSUWRC,1993,1428,12.107,101611.329,0,13652,88352.2,2,1428,626,365500.0107,322.7176471,318,328,709,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,MC,1,AB,4760.000026,959.5754811,959.5754811,1,1,1,1,1,1,1,1,4,ICMO
2,696,25291,25267,0,0,920.7584571,18533,563,32033JD51,32,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,105,25,23,MSUWRC,1993,1429,11.602,97375.716,0,680,87788.7,1,1429,619,3969800.039,322.9641544,318,329,709,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,LC,1,AB,16439.99998,923.8289253,923.8289253,1,1,1,1,1,1,1,1,4,ICMO
2,696,25223,25293,0,0,213.695826,18535,563,32033JD51,32,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,105,25,23,MSUWRC,1993,1430,2.691,22599.612,0,1822,88581.3,1,1430,619,3969800.039,322.9641544,318,329,709,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,LC,1,AB,16439.99998,212.9609913,212.9609913,1,1,1,1,1,1,1,1,4,ICMO
2,696,25293,25291,0,0,369.6018036,18536,563,32033JD51,32,LeSueur River,32033,JD51,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,105,25,23,MSUWRC,1993,1431,4.655,39087.602,0,1815,88625.1,1,1431,619,3969800.039,322.9641544,318,329,709,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,LC,1,AB,16439.99998,369.1954476,369.1954476,1,1,1,1,1,1,1,1,4,ICMO
3,861,25295,25299,0,0,1281.897995,18539,581,32029CD8A,32,LeSueur River,32029,CD8A,PUBLIC DITCH OPEN,WASECA,105,24,11,MSUWRC,1993,1432,12.536,135568.383,0,16509,103715,1,1432,811,20438099.83,353.9982973,335,369,669,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,37,2,20,LC,2,AB,50139.99938,1284.168688,1284.168688,1,1,1,1,1,1,1,1,4,ICMO
3,861,25299,25296,0,0,723.7215323,18540,581,32029CD8A,32,LeSueur River,32029,CD8A,PUBLIC DITCH OPEN,WASECA,105,24,11,MSUWRC,1993,1433,7.076,76537.882,0,18232,102529,1,1433,811,20438099.83,353.9982973,335,369,669,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,37,2,20,LC,2,AB,50139.99938,721.3809978,721.3809978,1,1,1,1,1,1,1,1,4,ICMO
1,746,25296,25302,0,0,2513.040116,18542,584,32029CD8A,32,LeSueur River,32029,CD8A,PUBLIC DITCH OPEN,WASECA,105,24,11,MSUWRC,1993,1434,25.744,265769.028,0,27340,100948,2,1434,669,494500.016,336.889181,333,339,668,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,37,2,20,LC,2,AB,6300.000099,2514.223086,2514.223086,1,1,1,1,1,1,1,1,4,ICMO
1,743,25303,25302,0,0,762.5630369,18543,585,32029CD8A,32,LeSueur River,32029,CD8A,PUBLIC DITCH OPEN,WASECA,105,24,11,MSUWRC,1993,1435,7.456,80645.604,0,5742,100316,3,1435,666,5088799.972,340.9815674,334,350,669,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,37,2,20,LC,2,AB,14720.0001,762.2744136,762.2744136,1,1,1,1,1,1,1,1,4,ICMO
2,745,25302,25304,0,0,566.9603825,18544,584,32029CD8A,32,LeSueur River,32029,CD8A,PUBLIC DITCH OPEN,WASECA,105,24,11,MSUWRC,1993,1436,5.543,59959.453,0,27891,99579.4,2,1436,668,2270700.08,335.0800194,330,339,628,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,37,2,20,LC,2,AB,9619.999657,565.2319744,565.2319744,1,1,1,1,1,1,1,1,4,ICMO
2,705,25304,25301,0,0,1988.354491,18545,584,32029CD8A,32,LeSueur River,32029,CD8A,PUBLIC DITCH OPEN,WASECA,105,24,11,MSUWRC,1993,1437,19.445,210280.384,0,34502,98185.6,2,1437,628,8309599.909,330.1530158,315,338,546,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,37,2,20,LC,2,AB,24279.99915,1989.76017,1989.76017,1,1,1,1,1,1,1,1,4,ICMO
2,745,25305,25304,0,0,2174.352378,18546,586,32029CD8A,32,LeSueur River,32029,CD8A,PUBLIC DITCH OPEN,WASECA,105,24,11,MSUWRC,1993,1438,21.264,229950.773,0,27958,100318,2,1438,668,2270700.08,335.0800194,330,339,628,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,37,2,20,LC,2,AB,9619.999657,2180.093654,2180.093654,1,1,1,1,1,1,1,1,4,ICMO
2,818,25307,25309,0,0,1310.611236,18548,588,32084CD40,32,LeSueur River,32084,CD40,PUBLIC DITCH OPEN,WASECA,105,24,27,MSUWRC,1993,1439,16.516,138604.98,0,1723,118640,1,1439,741,6059800.022,337.6510941,328,346,776,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,LC,1,AB,18959.9995,1306.214364,1306.214364,1,1,1,1,1,1,1,1,4,ICMO
2,818,25309,25308,0,0,351.408026,18549,588,32084CD40,32,LeSueur River,32084,CD40,PUBLIC DITCH OPEN,WASECA,105,24,27,MSUWRC,1993,1440,4.423,37163.501,0,5664,117298,1,1440,741,6059800.022,337.6510941,328,346,776,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,LC,1,AB,18959.9995,351.9798531,351.9798531,1,1,1,1,1,1,1,1,4,ICMO
2,818,25310,25309,0,0,470.1766698,18550,589,32084CD40,32,LeSueur River,32084,CD40,PUBLIC DITCH OPEN,WASECA,105,24,27,MSUWRC,1993,1441,5.927,49723.996,0,4502,117645,1,1441,741,6059800.022,337.6510941,328,346,776,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,LC,1,AB,18959.9995,472.177139,472.177139,1,1,1,1,1,1,1,1,4,ICMO
2,818,25311,25307,0,0,66.5476369,18551,590,32084CD40,32,LeSueur River,32084,CD40,PUBLIC DITCH OPEN,WASECA,105,24,27,MSUWRC,1993,1442,0.832,7037.811,0,1678,119904,1,1442,741,6059800.022,337.6510941,328,346,776,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,LC,1,AB,18959.9995,66.83133027,66.83133027,1,1,1,1,1,1,1,1,4,ICMO
2,818,25308,25322,0,0,1402.145174,18560,929,32084CD40,32,LeSueur River,32084,CD40,PUBLIC DITCH OPEN,WASECA,105,24,27,MSUWRC,1993,1443,17.669,148285.241,0,203359,116365,1,1443,741,6059800.022,337.6510941,328,346,776,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,LC,1,AB,18959.9995,1403.811306,1403.811306,1,1,1,1,1,1,1,1,4,ICMO
3,861,25319,25321,0,0,34.84439416,18564,939,32029CD8A,32,LeSueur River,32029,CD8A,PUBLIC DITCH OPEN,WASECA,105,24,11,MSUWRC,1993,1444,0.337,3685.003,0,14288,104713,1,1444,811,20438099.83,353.9982973,335,369,669,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,37,2,20,LC,2,AB,50139.99938,34.72171147,34.72171147,1,1,1,1,1,1,1,1,4,ICMO
3,861,25321,25295,0,0,331.2184695,18565,939,32029CD8A,32,LeSueur River,32029,CD8A,PUBLIC DITCH OPEN,WASECA,105,24,11,MSUWRC,1993,1445,3.236,35028.335,0,15059,104519,1,1445,811,20438099.83,353.9982973,335,369,669,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,37,2,20,LC,2,AB,50139.99938,330.6718715,330.6718715,1,1,1,1,1,1,1,1,4,ICMO
3,861,25327,25319,0,0,663.3268603,18566,939,32029CD8A,32,LeSueur River,32029,CD8A,PUBLIC DITCH OPEN,WASECA,105,24,11,MSUWRC,1993,1446,6.485,70150.784,0,14285,105088,1,1446,811,20438099.83,353.9982973,335,369,669,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,37,2,20,LC,2,AB,50139.99938,661.0199846,661.0199846,1,1,1,1,1,1,1,1,4,ICMO
3,861,25326,25328,0,0,929.9868292,18568,939,32029CD8A,32,LeSueur River,32029,CD8A,PUBLIC DITCH OPEN,WASECA,105,24,11,MSUWRC,1993,1447,9.094,98351.671,0,8678,110201,1,1447,811,20438099.83,353.9982973,335,369,669,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,37,2,20,LC,2,AB,50139.99938,929.6006731,929.6006731,1,1,1,1,1,1,1,1,4,ICMO
3,861,25328,25330,0,0,3331.062099,18570,939,32029CD8A,32,LeSueur River,32029,CD8A,PUBLIC DITCH OPEN,WASECA,105,24,11,MSUWRC,1993,1448,33.744,352279.747,0,11427,107990,1,1448,811,20438099.83,353.9982973,335,369,669,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,37,2,20,LC,2,AB,50139.99938,3332.958817,3332.958817,1,1,1,1,1,1,1,1,4,ICMO
3,861,25330,25327,0,0,550.1385364,18571,939,32029CD8A,32,LeSueur River,32029,CD8A,PUBLIC DITCH OPEN,WASECA,105,24,11,MSUWRC,1993,1449,5.378,58180.442,0,12430,105683,1,1449,811,20438099.83,353.9982973,335,369,669,Little Cobb,Le Sueur,Cobb Little Cobb,0.06,COB,37,2,20,LC,2,AB,50139.99938,549.4791375,549.4791375,1,1,1,1,1,1,1,1,4,ICMO
1,792,25332,25240,0,0,378.548768,18573,1171,32033JD50,32,LeSueur River,32033,JD50,PUBLIC DITCH OPEN,WASECA-BLUE EARTH,105,25,24,MSUWRC,1993,1450,4.772,40033.797,0,350,84259.6,1,1450,715,13710800.22,324.1281253,311,337,708,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,54,2,27,MC,1,AB,30320.00044,379.8487161,379.8487161,1,1,1,1,1,1,1,1,4,ICMO
2,1134,24568,25334,0,0,768.5879305,18575,1466,32051CD7,32,LeSueur River,32051,CD7,PUBLIC DITCH OPEN,FARIBAULT,104,26,23,MSUWRC,1993,1451,8.705,81282.772,0,2515,111571,1,1451,1084,20448400.03,324.756064,313,345,909,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,44919.99973,771.430512,771.430512,1,1,1,1,1,1,1,1,4,ICMO
