ID,Label,Genome section,Cost,NitRed,SedRed,WithinSectionID,AlleleCombo
30973,CC2476 373-7,HRU,74484.2177,402.1724,268.7,2476,CC
30974,FM2476 373-7,HRU,92820.3861,87.1126,7.1,2476,FM
30975,BS+GW2476 373-7,HRU,4459.8157,55.7533,0,2476,BS+GW
30976,BS+CC2476 373-7,HRU,76751.0724,453.1271,268.7,2476,BS+CC
30977,BS+FM2476 373-7,HRU,95087.2407,149.2366,7.1,2476,BS+FM
30978,GW+CC2476 373-7,HRU,76677.1787,457.4997,243.7,2476,GW+CC
30979,GW+FM2476,HRU,95013.3471,145.4619,7.1,2476,GW+FM
30980,CC+FM2476 373-7,HRU,167304.6038,483.5246,268.2,2476,CC+FM
30981,BS+GW+CC2476 373-7,HRU,78944.0334,457.4997,243.7,2476,BS+GW+CC
30982,BS+GW+FM2476 373-7,HRU,97280.2018,145.4619,7.1,2476,BS+GW+FM
30983,BS+CC+FM2476 373-7,HRU,169571.4584,533.9471,268.2,2476,BS+CC+FM
30984,GW+CC+FM2476 373-7,HRU,169497.5648,538.9308,244.7,2476,GW+CC+FM
30985,BS+GW+CC+FM2476 373-7,HRU,171764.4195,538.9308,244.7,2476,BS+GW+CC+FM
30986,BS2477 374-1,HRU,6211.563,28.8368,0,2477,BS
30987,GW2477 374-1,HRU,6007.7614,13.0814,0,2477,GW
30988,CC2477 374-1,HRU,219623.8131,121.9452,188.5,2477,CC
30989,FM2477 374-1,HRU,270084.8558,0.16,-2,2477,FM
30990,BS+GW2477 374-1,HRU,12219.3243,13.0814,0,2477,BS+GW
30991,BS+CC2477 374-1,HRU,225835.3761,149.5977,188.5,2477,BS+CC
30992,BS+FM2477 374-1,HRU,276296.4187,29.0864,-2,2477,BS+FM
30993,GW+CC2477 374-1,HRU,225631.5745,178.1041,191.5,2477,GW+CC
30994,GW+FM2477,HRU,276092.6172,13.2592,-2,2477,GW+FM
30995,CC+FM2477 374-1,HRU,489708.6689,123.3934,188.3,2477,CC+FM
30996,BS+GW+CC2477 374-1,HRU,231843.1375,178.1041,191.5,2477,BS+GW+CC
30997,BS+GW+FM2477 374-1,HRU,282304.1801,13.2592,-2,2477,BS+GW+FM
30998,BS+CC+FM2477 374-1,HRU,495920.2319,151.1129,188.3,2477,BS+CC+FM
30999,GW+CC+FM2477 374-1,HRU,495716.4303,179.3167,192,2477,GW+CC+FM
31000,BS+GW+CC+FM2477 374-1,HRU,501927.9933,179.3167,192,2477,BS+GW+CC+FM
31001,BS2478 374-2,HRU,1274.7943,109.6822,0,2478,BS
31002,GW2478 374-2,HRU,1233.7435,142.0631,0,2478,GW
31003,CC2478 374-2,HRU,44261.4127,100.6092,48.3,2478,CC
31004,FM2478 374-2,HRU,54425.5414,15.1381,0.1,2478,FM
31005,BS+GW2478 374-2,HRU,2508.5378,142.0631,0,2478,BS+GW
31006,BS+CC2478 374-2,HRU,45536.207,168.7987,48.3,2478,BS+CC
31007,BS+FM2478 374-2,HRU,55700.3357,122.4749,0.1,2478,BS+FM
31008,GW+CC2478 374-2,HRU,45495.1562,200.5407,49.7,2478,GW+CC
31009,GW+FM2478,HRU,55659.2849,147.6894,0.1,2478,GW+FM
31010,CC+FM2478 374-2,HRU,98686.9541,100.2242,47.7,2478,CC+FM
31011,BS+GW+CC2478 374-2,HRU,46769.9505,200.5407,49.7,2478,BS+GW+CC
31012,BS+GW+FM2478 374-2,HRU,56934.0792,147.6894,0.1,2478,BS+GW+FM
31013,BS+CC+FM2478 374-2,HRU,99961.7484,168.5721,47.7,2478,BS+CC+FM
31014,GW+CC+FM2478 374-2,HRU,99920.6976,200.4054,50.2,2478,GW+CC+FM
31015,BS+GW+CC+FM2478 374-2,HRU,101195.4919,200.4054,50.2,2478,BS+GW+CC+FM
31016,BS2479 374-3,HRU,3954.2618,127.4972,0,2479,BS
31017,GW2479 374-3,HRU,3824.8768,123.0181,0,2479,GW
31018,CC2479 374-3,HRU,139440.6447,166.2092,107.5,2479,CC
31019,FM2479 374-3,HRU,171476.2197,-0.2599,-0.3,2479,FM
31020,BS+GW2479 374-3,HRU,7779.1386,123.0181,0,2479,BS+GW
31021,BS+CC2479 374-3,HRU,143394.9065,268.9159,107.5,2479,BS+CC
31022,BS+FM2479 374-3,HRU,175430.4815,127.3686,-0.3,2479,BS+FM
31023,GW+CC2479 374-3,HRU,143265.5215,298.6499,113.5,2479,GW+CC
31024,GW+FM2479,HRU,175301.0965,123.0925,-0.3,2479,GW+FM
31025,CC+FM2479 374-3,HRU,310916.8644,166.1699,108.7,2479,CC+FM
31026,BS+GW+CC2479 374-3,HRU,147219.7833,298.6499,113.5,2479,BS+GW+CC
31027,BS+GW+FM2479 374-3,HRU,179255.3583,123.0925,-0.3,2479,BS+GW+FM
31028,BS+CC+FM2479 374-3,HRU,314871.1262,268.9667,108.7,2479,BS+CC+FM
31029,GW+CC+FM2479 374-3,HRU,314741.7412,298.8343,113.6,2479,GW+CC+FM
31030,BS+GW+CC+FM2479 374-3,HRU,318696.003,298.8343,113.6,2479,BS+GW+CC+FM
31031,BS2480 374-4,HRU,8846.6127,24.7652,0,2480,BS
31032,GW2480 374-4,HRU,8555.9413,10.6666,0,2480,GW
31033,CC2480 374-4,HRU,313225.2513,230.025,384.6,2480,CC
31034,FM2480 374-4,HRU,385195.1755,2.859300002,2.2,2480,FM
31035,BS+GW2480 374-4,HRU,17402.554,10.6666,0,2480,BS+GW
31036,BS+CC2480 374-4,HRU,322071.864,252.44,384.6,2480,BS+CC
31037,BS+FM2480 374-4,HRU,394041.7882,27.6978,2.2,2480,BS+FM
31038,GW+CC2480 374-4,HRU,321781.1926,268.8139,388.6,2480,GW+CC
31039,GW+FM2480,HRU,393751.1168,13.4925,2.2,2480,GW+FM
31040,CC+FM2480 374-4,HRU,698420.4268,215.0303,386.3,2480,CC+FM
31041,BS+GW+CC2480 374-4,HRU,330627.8053,268.8139,388.6,2480,BS+GW+CC
31042,BS+GW+FM2480 374-4,HRU,402597.7295,13.4925,2.2,2480,BS+GW+FM
31043,BS+CC+FM2480 374-4,HRU,707267.0395,239.4491,386.3,2480,BS+CC+FM
31044,GW+CC+FM2480 374-4,HRU,706976.3681,271.5375,389.7,2480,GW+CC+FM
31045,BS+GW+CC+FM2480 374-4,HRU,715822.9808,271.5375,389.7,2480,BS+GW+CC+FM
31046,BS2481 375-5,HRU,572.6148,31.9225,0,2481,BS
31047,GW2481 375-5,HRU,554.7128,70.094,0,2481,GW
31048,CC2481 375-5,HRU,19318.8067,-43730.17,1378254.4,2481,CC
31049,FM2481 375-5,HRU,23751.3188,0.157300003,0.3,2481,FM
31050,BS+GW2481 375-5,HRU,1127.3277,70.094,0,2481,BS+GW
31051,BS+CC2481 375-5,HRU,19891.4215,46.4433,8.9,2481,BS+CC
31052,BS+FM2481 375-5,HRU,24323.9336,31.7783,0.3,2481,BS+FM
31053,GW+CC2481 375-5,HRU,19873.5195,55.1509,-67.7,2481,GW+CC
31054,GW+FM2481,HRU,24306.0316,70.2648,0.3,2481,GW+FM
31055,CC+FM2481 375-5,HRU,43070.1255,23.3355,8.9,2481,CC+FM
31056,BS+GW+CC2481 375-5,HRU,20446.1344,72.002,9.7,2481,BS+GW+CC
31057,BS+GW+FM2481 375-5,HRU,24878.6465,70.2648,0.3,2481,BS+GW+FM
31058,BS+CC+FM2481 375-5,HRU,43642.7403,46.4776,8.9,2481,BS+CC+FM
31059,GW+CC+FM2481 375-5,HRU,43624.8383,71.9544,10,2481,GW+CC+FM
31060,BS+GW+CC+FM2481 375-5,HRU,44197.4532,71.9544,10,2481,BS+GW+CC+FM
31061,BS2482 375-6,HRU,4506.6484,29.7737,0,2482,BS
31062,GW2482 375-6,HRU,4359.0528,33.1323,0,2482,GW
31063,CC2482 375-6,HRU,159062.3532,98.4205,128.9,2482,CC
31064,FM2482 375-6,HRU,195606.8441,3.9584,3.9,2482,FM
31065,BS+GW2482 375-6,HRU,8865.7012,33.1323,0,2482,BS+GW
31066,BS+CC2482 375-6,HRU,163569.0016,124.0125,128.9,2482,BS+CC
31067,BS+FM2482 375-6,HRU,200113.4924,33.7984,3.9,2482,BS+FM
31068,GW+CC2482 375-6,HRU,163421.4061,134.2857,133.7,2482,GW+CC
31069,GW+FM2482,HRU,199965.8969,37.1816,3.9,2482,GW+FM
31070,CC+FM2482 375-6,HRU,354669.1973,103.6672,134.2,2482,CC+FM
31071,BS+GW+CC2482 375-6,HRU,167928.0544,134.2857,133.7,2482,BS+GW+CC
31072,BS+GW+FM2482 375-6,HRU,204472.5452,37.1816,3.9,2482,BS+GW+FM
31073,BS+CC+FM2482 375-6,HRU,359175.8456,129.2948,134.2,2482,BS+CC+FM
31074,GW+CC+FM2482 375-6,HRU,359028.2501,139.4006,139.4,2482,GW+CC+FM
31075,BS+GW+CC+FM2482 375-6,HRU,363534.8985,139.4006,139.4,2482,BS+GW+CC+FM
31076,BS2483 375-7,HRU,12309.2641,55.4693,0,2483,BS
31077,GW2483 375-7,HRU,11904.4392,50.3084,0,2483,GW
31078,CC2483 375-7,HRU,436224.5053,263.5384,352.1,2483,CC
31079,FM2483 375-7,HRU,536458.7002,17.0213,22.7,2483,FM
31080,BS+GW2483 375-7,HRU,24213.7033,50.3084,0,2483,BS+GW
31081,BS+CC2483 375-7,HRU,448533.7694,312.2354,352.1,2483,BS+CC
31082,BS+FM2483 375-7,HRU,548767.9643,72.9905,22.7,2483,BS+FM
31083,GW+CC2483 375-7,HRU,448128.9445,326.2761,362.9,2483,GW+CC
31084,GW+FM2483,HRU,548363.1394,68.0511,22.7,2483,GW+FM
31085,CC+FM2483 375-7,HRU,972683.2055,281.7473,370.7,2483,CC+FM
31086,BS+GW+CC2483 375-7,HRU,460438.2086,326.2761,362.9,2483,BS+GW+CC
31087,BS+GW+FM2483 375-7,HRU,560672.4035,68.0511,22.7,2483,BS+GW+FM
31088,BS+CC+FM2483 375-7,HRU,984992.4696,330.3752,370.7,2483,BS+CC+FM
31089,GW+CC+FM2483 375-7,HRU,984587.6447,344.4624,383.4,2483,GW+CC+FM
31090,BS+GW+CC+FM2483 375-7,HRU,996896.9088,344.4624,383.4,2483,BS+GW+CC+FM
31091,BS2484 375-8,HRU,2613.0283,106.0349,0,2484,BS
31092,GW2484 375-8,HRU,2527.8599,232.2113,0,2484,GW
31093,CC2484 375-8,HRU,91797.755,110.8324,47,2484,CC
31094,FM2484 375-8,HRU,112885.3649,-0.3037,0.1,2484,FM
31095,BS+GW2484 375-8,HRU,5140.8881,232.2113,0,2484,BS+GW
31096,BS+CC2484 375-8,HRU,94410.7832,192.6099,47,2484,BS+CC
31097,BS+FM2484 375-8,HRU,115498.3932,105.8739,0.1,2484,BS+FM
31098,GW+CC2484 375-8,HRU,94325.6148,286.1055,52.4,2484,GW+CC
31099,GW+FM2484,HRU,115413.2248,232.5442,0.1,2484,GW+FM
31100,CC+FM2484 375-8,HRU,204683.1199,111.9591,47.5,2484,CC+FM
31101,BS+GW+CC2484 375-8,HRU,96938.6431,286.1055,52.4,2484,BS+GW+CC
31102,BS+GW+FM2484 375-8,HRU,118026.2531,232.5442,0.1,2484,BS+GW+FM
31103,BS+CC+FM2484 375-8,HRU,207296.1482,193.352,47.5,2484,BS+CC+FM
31104,GW+CC+FM2484 375-8,HRU,207210.9798,285.5896,53.8,2484,GW+CC+FM
31105,BS+GW+CC+FM2484 375-8,HRU,209824.008,285.5896,53.8,2484,BS+GW+CC+FM
31106,BS2485 375-9,HRU,2863.6284,60.9414,0,2485,BS
31107,GW2485 375-9,HRU,2770.1984,191.1369,0,2485,GW
31108,CC2485 375-9,HRU,100699.4969,100.7549,242.5,2485,CC
31109,FM2485 375-9,HRU,123832.6578,0.456500001,6.2,2485,FM
31110,BS+GW2485 375-9,HRU,5633.8268,191.1369,0,2485,BS+GW
31111,BS+CC2485 375-9,HRU,103563.1253,150.2432,242.5,2485,BS+CC
31112,BS+FM2485 375-9,HRU,126696.2862,63.4332,6.2,2485,BS+FM
31113,GW+CC2485 375-9,HRU,103469.6953,260.0232,237.3,2485,GW+CC
31114,GW+FM2485,HRU,126602.8563,191.0023,6.2,2485,GW+FM
31115,CC+FM2485 375-9,HRU,224532.1547,94.1012,55.3,2485,CC+FM
31116,BS+GW+CC2485 375-9,HRU,106333.3237,260.0232,237.3,2485,BS+GW+CC
31117,BS+GW+FM2485 375-9,HRU,129466.4847,191.0023,6.2,2485,BS+GW+FM
31118,BS+CC+FM2485 375-9,HRU,227395.7831,143.6138,55.3,2485,BS+CC+FM
31119,GW+CC+FM2485 375-9,HRU,227302.3531,244.6975,60.7,2485,GW+CC+FM
31120,BS+GW+CC+FM2485 375-9,HRU,230165.9816,244.6975,60.7,2485,BS+GW+CC+FM
31121,BS2486 375-10,HRU,6334.0386,23.9887,0,2486,BS
31122,GW2486 375-10,HRU,6126.1994,31.6966,0,2486,GW
31123,CC2486 375-10,HRU,223974.3557,139.2856,154.7,2486,CC
31124,FM2486 375-10,HRU,275435.1191,9.5359,9.5,2486,FM
31125,BS+GW2486 375-10,HRU,12460.238,31.6966,0,2486,BS+GW
31126,BS+CC2486 375-10,HRU,230308.3943,160.2618,154.7,2486,BS+CC
31127,BS+FM2486 375-10,HRU,281769.1577,33.4847,9.5,2486,BS+FM
31128,GW+CC2486 375-10,HRU,230100.555,171.8996,82,2486,GW+CC
31129,GW+FM2486,HRU,281561.3185,41.1629,9.5,2486,GW+FM
31130,CC+FM2486 375-10,HRU,499409.4748,146.4346,160.7,2486,CC+FM
31131,BS+GW+CC2486 375-10,HRU,236434.5936,171.8996,82,2486,BS+GW+CC
31132,BS+GW+FM2486 375-10,HRU,287895.3571,41.1629,9.5,2486,BS+GW+FM
31133,BS+CC+FM2486 375-10,HRU,505743.5134,167.4173,160.7,2486,BS+CC+FM
31134,GW+CC+FM2486 375-10,HRU,505535.6742,-1712.0297,200087.5,2486,GW+CC+FM
31135,BS+GW+CC+FM2486 375-10,HRU,511869.7128,179.521,89.3,2486,BS+GW+CC+FM
31136,BS2487 376-5,HRU,3890.173,16.7011,0,2487,BS
31137,GW2487 376-5,HRU,3762.9008,8.6842,0,2487,GW
31138,CC2487 376-5,HRU,137164.1017,126.6775,107,2487,CC
31139,FM2487 376-5,HRU,168676.5449,6.885700002,1,2487,FM
31140,BS+GW2487 376-5,HRU,7653.0738,8.6842,0,2487,BS+GW
31141,BS+CC2487 376-5,HRU,141054.2747,139.831,107,2487,BS+CC
31142,BS+FM2487 376-5,HRU,172566.7178,23.5494,1,2487,BS+FM
31143,GW+CC2487 376-5,HRU,140927.0025,139.7165,108.6,2487,GW+CC
31144,GW+FM2487,HRU,172439.4457,15.4339,1,2487,GW+FM
31145,CC+FM2487 376-5,HRU,305840.6466,130.3905,105.3,2487,CC+FM
31146,BS+GW+CC2487 376-5,HRU,144817.1755,139.7165,108.6,2487,BS+GW+CC
31147,BS+GW+FM2487 376-5,HRU,176329.6187,15.4339,1,2487,BS+GW+FM
31148,BS+CC+FM2487 376-5,HRU,309730.8195,143.6788,105.3,2487,BS+CC+FM
31149,GW+CC+FM2487 376-5,HRU,309603.5474,143.7032,107.8,2487,GW+CC+FM
31150,BS+GW+CC+FM2487 376-5,HRU,313493.7204,143.7032,107.8,2487,BS+GW+CC+FM
31151,BS2488 376-6,HRU,608.3985,96.0482,0,2488,BS
31152,GW2488 376-6,HRU,589.3169,148.8362,0,2488,GW
31153,CC2488 376-6,HRU,20589.905,107.9712,24.2,2488,CC
31154,FM2488 376-6,HRU,25314.5056,-0.6307,-0.2,2488,FM
31155,BS+GW2488 376-6,HRU,1197.7154,148.8362,0,2488,BS+GW
31156,BS+CC2488 376-6,HRU,21198.3036,158.0227,24.2,2488,BS+CC
31157,BS+FM2488 376-6,HRU,25922.9042,95.7362,-0.2,2488,BS+FM
31158,GW+CC2488 376-6,HRU,21179.2219,177.8357,25.5,2488,GW+CC
31159,GW+FM2488,HRU,25903.8225,148.7359,-0.2,2488,GW+FM
31160,CC+FM2488 376-6,HRU,45904.4106,107.3369,24.8,2488,CC+FM
31161,BS+GW+CC2488 376-6,HRU,21787.6204,177.8357,25.5,2488,BS+GW+CC
31162,BS+GW+FM2488 376-6,HRU,26512.2211,148.7359,-0.2,2488,BS+GW+FM
31163,BS+CC+FM2488 376-6,HRU,46512.8092,158.6696,24.8,2488,BS+CC+FM
31164,GW+CC+FM2488 376-6,HRU,46493.7275,177.7597,25.9,2488,GW+CC+FM
31165,BS+GW+CC+FM2488 376-6,HRU,47102.1261,177.7597,25.9,2488,BS+GW+CC+FM
31166,BS2489 376-7,HRU,18975.6757,14.192,0,2489,BS
31167,GW2489 376-7,HRU,18351.0788,3.498800002,0,2489,GW
31168,CC2489 376-7,HRU,673026.7592,632.2295,464.3,2489,CC
31169,FM2489 376-7,HRU,827676.2678,145.6187,-247514.3,2489,FM
31170,BS+GW2489 376-7,HRU,37326.7545,3.498800002,0,2489,BS+GW
31171,BS+CC2489 376-7,HRU,692002.4349,645.4345,464.3,2489,BS+CC
31172,BS+FM2489 376-7,HRU,846651.9435,39.6677,-3.4,2489,BS+FM
31173,GW+CC2489 376-7,HRU,691377.838,652.8172,463.9,2489,GW+CC
31174,GW+FM2489,HRU,846027.3466,28.8258,-3.4,2489,GW+FM
31175,CC+FM2489 376-7,HRU,1500703.027,652.0901,462.7,2489,CC+FM
31176,BS+GW+CC2489 376-7,HRU,710353.5137,652.8172,463.9,2489,BS+GW+CC
31177,BS+GW+FM2489 376-7,HRU,865003.0224,28.8258,-3.4,2489,BS+GW+FM
31178,BS+CC+FM2489 376-7,HRU,1519678.703,665.3659,462.7,2489,BS+CC+FM
31179,GW+CC+FM2489 376-7,HRU,1519054.106,672.95,463,2489,GW+CC+FM
31180,BS+GW+CC+FM2489 376-7,HRU,1538029.782,672.95,463,2489,BS+GW+CC+FM
31181,BS2490 376-8,HRU,2966.2792,232.5815,0,2490,BS
31182,GW2490 376-8,HRU,2869.4651,264.3021,0,2490,GW
31183,CC2490 376-8,HRU,104345.8257,356.0612,107.7,2490,CC
31184,FM2490 376-8,HRU,128316.8846,-2.816799998,-0.5,2490,FM
31185,BS+GW2490 376-8,HRU,5835.7443,264.3021,0,2490,BS+GW
31186,BS+CC2490 376-8,HRU,107312.1049,492.5462,107.7,2490,BS+CC
31187,BS+FM2490 376-8,HRU,131283.1638,230.6044,-0.5,2490,BS+FM
31188,GW+CC2490 376-8,HRU,107215.2908,510.9653,112.1,2490,GW+CC
31189,GW+FM2490,HRU,131186.3497,262.9358,-0.5,2490,GW+FM
31190,CC+FM2490 376-8,HRU,232662.7103,355.0887,107,2490,CC+FM
31191,BS+GW+CC2490 376-8,HRU,110181.57,510.9653,112.1,2490,BS+GW+CC
31192,BS+GW+FM2490 376-8,HRU,134152.6289,262.9358,-0.5,2490,BS+GW+FM
31193,BS+CC+FM2490 376-8,HRU,235628.9895,492.9519,107,2490,BS+CC+FM
31194,GW+CC+FM2490 376-8,HRU,235532.1754,510.6647,112,2490,GW+CC+FM
31195,BS+GW+CC+FM2490 376-8,HRU,238498.4546,510.6647,112,2490,BS+GW+CC+FM
31196,BS2491 376-9,HRU,3652.7699,138.8679,0,2491,BS
31197,GW2491 376-9,HRU,3533.3243,154.7985,0,2491,GW
31198,CC2491 376-9,HRU,128731.1428,217.7708,118.5,2491,CC
31199,FM2491 376-9,HRU,158305.7577,-0.547599997,-0.9,2491,FM
31200,BS+GW2491 376-9,HRU,7186.0942,154.7985,0,2491,BS+GW
31201,BS+CC2491 376-9,HRU,132383.9127,558.8026,-999.3,2491,BS+CC
31202,BS+FM2491 376-9,HRU,161958.5276,138.4389,-0.9,2491,BS+FM
31203,GW+CC2491 376-9,HRU,132264.4671,318.057,124.5,2491,GW+CC
31204,GW+FM2491,HRU,161839.0819,154.7063,-0.9,2491,GW+FM
31205,CC+FM2491 376-9,HRU,287036.9005,218.0326,118,2491,CC+FM
31206,BS+GW+CC2491 376-9,HRU,135917.237,318.057,124.5,2491,BS+GW+CC
31207,BS+GW+FM2491 376-9,HRU,165491.8519,154.7063,-0.9,2491,BS+GW+FM
31208,BS+CC+FM2491 376-9,HRU,290689.6704,303.5613,118,2491,BS+CC+FM
31209,GW+CC+FM2491 376-9,HRU,290570.2247,318.5367,124.3,2491,GW+CC+FM
31210,BS+GW+CC+FM2491 376-9,HRU,294222.9947,318.5367,124.3,2491,BS+GW+CC+FM
31211,BS2492 376-10,HRU,10321.4212,16.2998,0,2492,BS
31212,GW2492 376-10,HRU,9982.1297,6.7544,0,2492,GW
31213,CC2492 376-10,HRU,365612.9522,456.9405,384.7,2492,CC
31214,FM2492 376-10,HRU,449621.1621,11.9805,1.4,2492,FM
31215,BS+GW2492 376-10,HRU,20303.5509,6.7544,0,2492,BS+GW
31216,BS+CC2492 376-10,HRU,375934.3734,471.2766,384.7,2492,BS+CC
31217,BS+FM2492 376-10,HRU,459942.5832,28.486,1.4,2492,BS+FM
31218,GW+CC2492 376-10,HRU,375595.0819,472.3974,388.4,2492,GW+CC
31219,GW+FM2492,HRU,459603.2917,18.8601,1.4,2492,GW+FM
31220,CC+FM2492 376-10,HRU,815234.1142,467.4218,388.8,2492,CC+FM
31221,BS+GW+CC2492 376-10,HRU,385916.503,472.3974,388.4,2492,BS+GW+CC
31222,BS+GW+FM2492 376-10,HRU,469924.7129,18.8601,1.4,2492,BS+GW+FM
31223,BS+CC+FM2492 376-10,HRU,825555.5354,479.3653,367.7,2492,BS+CC+FM
31224,GW+CC+FM2492 376-10,HRU,825216.2439,483.6411,393.4,2492,GW+CC+FM
31225,BS+GW+CC+FM2492 376-10,HRU,835537.6651,483.6411,393.4,2492,BS+GW+CC+FM
31226,BS2493 377-11,HRU,14482.6472,35.9498,0,2493,BS
31227,GW2493 377-11,HRU,14006.1115,20.2073,0,2493,GW
31228,CC2493 377-11,HRU,498802.6121,3267.9079,138.5,2493,CC
31229,FM2493 377-11,HRU,616906.7135,480.9347,30.3,2493,FM
31230,BS+GW2493 377-11,HRU,28488.7587,20.2073,0,2493,BS+GW
31231,BS+CC2493 377-11,HRU,513285.2593,3300.5883,138.5,2493,BS+CC
31232,BS+FM2493 377-11,HRU,631389.3607,516.7157,30.3,2493,BS+FM
31233,GW+CC2493 377-11,HRU,512808.7236,3309.2042,169,2493,GW+CC
31234,GW+FM2493,HRU,630912.825,501.2032,30.3,2493,GW+FM
31235,CC+FM2493 377-11,HRU,1115709.326,3751.2512,158.6,2493,CC+FM
31236,BS+GW+CC2493 377-11,HRU,527291.3708,3309.2042,169,2493,BS+GW+CC
31237,BS+GW+FM2493 377-11,HRU,645395.4722,501.2032,30.3,2493,BS+GW+FM
31238,BS+CC+FM2493 377-11,HRU,1130191.973,3783.6747,158.6,2493,BS+CC+FM
31239,GW+CC+FM2493 377-11,HRU,1129715.437,3792.7457,189.5,2493,GW+CC+FM
31240,BS+GW+CC+FM2493 377-11,HRU,1144198.084,3792.7457,189.5,2493,BS+GW+CC+FM
31241,BS2494 377-12,HRU,1430.343,231.2811,0,2494,BS
31242,GW2494 377-12,HRU,1384.1036,484.5184,0,2494,GW
31243,CC2494 377-12,HRU,48425.1367,319.5876,22.7,2494,CC
31244,FM2494 377-12,HRU,59885.077,5.825400002,0,2494,FM
31245,BS+GW2494 377-12,HRU,2814.4466,484.5184,0,2494,BS+GW
31246,BS+CC2494 377-12,HRU,49855.4798,474.8942,22.7,2494,BS+CC
31247,BS+FM2494 377-12,HRU,61315.4201,235.3377,0,2494,BS+FM
31248,GW+CC2494 377-12,HRU,49809.2403,616.2046,27.9,2494,GW+CC
31249,GW+FM2494,HRU,61269.1806,491.4632,0,2494,GW+FM
31250,CC+FM2494 377-12,HRU,108310.2138,324.4289,22.5,2494,CC+FM
31251,BS+GW+CC2494 377-12,HRU,51239.5834,-1294.1602,-226415.1,2494,BS+GW+CC
31252,BS+GW+FM2494 377-12,HRU,62699.5237,491.4632,0,2494,BS+GW+FM
31253,BS+CC+FM2494 377-12,HRU,109740.5568,478.1296,22.5,2494,BS+CC+FM
31254,GW+CC+FM2494 377-12,HRU,109694.3174,621.2767,27.3,2494,GW+CC+FM
31255,BS+GW+CC+FM2494 377-12,HRU,111124.6604,621.2767,27.3,2494,BS+GW+CC+FM
31256,BS2495 377-13,HRU,11557.3024,111.2758,0,2495,BS
31257,GW2495 377-13,HRU,11177.2068,73.5566,0,2495,GW
31258,CC2495 377-13,HRU,397861.8602,461.7835,191.4,2495,CC
31259,FM2495 377-13,HRU,492064.3626,10.9363,6.2,2495,FM
31260,BS+GW2495 377-13,HRU,22734.5092,288.0244,-348.3,2495,BS+GW
31261,BS+CC2495 377-13,HRU,409419.1626,525.7893,191.4,2495,BS+CC
31262,BS+FM2495 377-13,HRU,503621.665,124.0383,6.2,2495,BS+FM
31263,GW+CC2495 377-13,HRU,409039.067,549.1124,276.6,2495,GW+CC
31264,GW+FM2495,HRU,503241.5694,-225538.0883,4170671.6,2495,GW+FM
31265,CC+FM2495 377-13,HRU,889926.2229,485.1058,207.2,2495,CC+FM
31266,BS+GW+CC2495 377-13,HRU,420596.3694,549.1124,276.6,2495,BS+GW+CC
31267,BS+GW+FM2495 377-13,HRU,514798.8718,85.2031,6.2,2495,BS+GW+FM
31268,BS+CC+FM2495 377-13,HRU,901483.5253,548.8933,207.2,2495,BS+CC+FM
31269,GW+CC+FM2495 377-13,HRU,901103.4297,571.9635,303.9,2495,GW+CC+FM
31270,BS+GW+CC+FM2495 377-13,HRU,912660.7321,571.9635,303.9,2495,BS+GW+CC+FM
31271,BS2496 377-14,HRU,2412.2076,190.0996,0,2496,BS
31272,GW2496 377-14,HRU,2333.599,234.08,0,2496,GW
31273,CC2496 377-14,HRU,82304.9555,272.3714,40.9,2496,CC
31274,FM2496 377-14,HRU,101787.2439,17.3464,-0.3,2496,FM
31275,BS+GW2496 377-14,HRU,4745.8066,234.08,0,2496,BS+GW
31276,BS+CC2496 377-14,HRU,84717.1632,389.9638,40.9,2496,BS+CC
31277,BS+FM2496 377-14,HRU,104199.4515,207.3042,-0.3,2496,BS+FM
31278,GW+CC2496 377-14,HRU,84638.5545,423.5178,39.1,2496,GW+CC
31279,GW+FM2496,HRU,104120.8428,252.2723,-0.3,2496,GW+FM
31280,CC+FM2496 377-14,HRU,184092.1994,290.5317,41.2,2496,CC+FM
31281,BS+GW+CC2496 377-14,HRU,87050.7622,423.5178,39.1,2496,BS+GW+CC
31282,BS+GW+FM2496 377-14,HRU,106533.0505,252.2723,-0.3,2496,BS+GW+FM
31283,BS+CC+FM2496 377-14,HRU,186504.407,407.8468,41.2,2496,BS+CC+FM
31284,GW+CC+FM2496 377-14,HRU,186425.7984,442.1441,39.1,2496,GW+CC+FM
31285,BS+GW+CC+FM2496 377-14,HRU,188838.006,442.1969,39.1,2496,BS+GW+CC+FM
31286,BS2497 377-15,HRU,10373.9018,35.0335,0,2497,BS
31287,GW2497 377-15,HRU,10032.8194,18.5071,0,2497,GW
31288,CC2497 377-15,HRU,357027.9227,2882.4129,73.6,2497,CC
31289,FM2497 377-15,HRU,441561.4225,424.2406,25,2497,FM
31290,BS+GW2497 377-15,HRU,20406.7212,18.5071,0,2497,BS+GW
31291,BS+CC2497 377-15,HRU,367401.8245,2912.2468,73.6,2497,BS+CC
31292,BS+FM2497 377-15,HRU,451935.3243,458.9832,25,2497,BS+FM
31293,GW+CC2497 377-15,HRU,367060.7422,2916.1029,97.6,2497,GW+CC
31294,GW+FM2497,HRU,451594.2419,442.7833,25,2497,GW+FM
31295,CC+FM2497 377-15,HRU,798589.3452,3251.4718,96,2497,CC+FM
31296,BS+GW+CC2497 377-15,HRU,377434.644,2916.1029,97.6,2497,BS+GW+CC
