ID,Label,Cost,NitRed,SedRed,Name
36505,BS+GW+CC+FM2844 460-6,549882.8826,1296.0651,17858,C+FM2844 460-6
36506,BS2845 460-7,8220.1878,189.4391,0,460-7
36507,GW2845 460-7,7950.3501,32.0337,0,460-7
36508,CC2845 460-7,314916.1499,522.0699,31567.7,460-7
36509,FM2845 460-7,382462.4904,106.3371,-9528.2,460-7
36510,BS+GW2845 460-7,16170.5379,32.0337,0,45 460-7
36511,BS+CC2845 460-7,323136.3377,668.0763,31567.7,45 460-7
36512,BS+FM2845 460-7,390682.6782,275.8864,-9528.2,45 460-7
36513,GW+CC2845 460-7,322866.5,511.4556,33987,45 460-7
36514,GW+FM2845,390412.8405,137.6061,-9528.2,45
36515,CC+FM2845 460-7,697378.6403,611.1503,31830.8,45 460-7
36516,BS+GW+CC2845 460-7,331086.6878,511.4556,33987,C2845 460-7
36517,BS+GW+FM2845 460-7,398633.0283,137.6061,-9528.2,M2845 460-7
36518,BS+CC+FM2845 460-7,705598.8281,922.7256,-303010.8,M2845 460-7
36519,GW+CC+FM2845 460-7,705328.9904,603.5236,34273.3,M2845 460-7
36520,BS+GW+CC+FM2845 460-7,713549.1782,603.5236,34273.3,C+FM2845 460-7
36521,BS2846 460-8,28275.6822,39.9266,0,460-8
36522,GW2846 460-8,27344.6736,0.550800003,0,460-8
36523,CC2846 460-8,1086454.484,11231.3565,84073.9,460-8
36524,FM2846 460-8,1319506.479,2899.3175,256.9,460-8
36525,BS+GW2846 460-8,55620.3558,0.550800003,0,46 460-8
36526,BS+CC2846 460-8,1114730.166,11274.1152,84073.9,46 460-8
36527,BS+FM2846 460-8,1347782.161,2934.3866,256.9,46 460-8
36528,GW+CC2846 460-8,1113799.158,11244.5437,83224.7,46 460-8
36529,GW+FM2846,1346851.152,2899.8252,256.9,46
36530,CC+FM2846 460-8,2405960.962,14155.0392,86191.7,46 460-8
36531,BS+GW+CC2846 460-8,1142074.84,11244.5437,83224.7,C2846 460-8
36532,BS+GW+FM2846 460-8,1375126.834,2899.8252,256.9,M2846 460-8
36533,BS+CC+FM2846 460-8,2434236.645,14176.7771,86191.7,M2846 460-8
36534,GW+CC+FM2846 460-8,2433305.636,14166.6766,85074.1,M2846 460-8
36535,BS+GW+CC+FM2846 460-8,2461581.318,14166.6766,85074.1,C+FM2846 460-8
36536,BS2847 461-1,13379.8773,51.1913,0,461-1
36537,GW2847 461-1,12939.9398,0.437000003,0,461-1
36538,CC2847 461-1,513410.2969,9599.3394,50286,461-1
36539,FM2847 461-1,623536.3799,271.7547,1278.3,461-1
36540,BS+GW2847 461-1,26319.8171,0.437000003,0,47 461-1
36541,BS+CC2847 461-1,526790.1742,9635.396,50286,47 461-1
36542,BS+FM2847 461-1,636916.2572,322.8914,1278.3,47 461-1
36543,GW+CC2847 461-1,526350.2366,9603.9641,51072.4,47 461-1
36544,GW+FM2847,636476.3197,272.1978,1278.3,47
36545,CC+FM2847 461-1,1136946.677,9917.4542,50218.3,47 461-1
36546,BS+GW+CC2847 461-1,539730.1139,9603.9641,51072.4,C2847 461-1
36547,BS+GW+FM2847 461-1,649856.197,272.1978,1278.3,M2847 461-1
36548,BS+CC+FM2847 461-1,1150326.554,9953.4328,50218.3,M2847 461-1
36549,GW+CC+FM2847 461-1,1149886.617,9921.8984,51034.2,M2847 461-1
36550,BS+GW+CC+FM2847 461-1,1163266.494,9921.8984,51034.2,C+FM2847 461-1
36551,BS2848 461-2,5745.0548,85.9961,0,461-2
36552,GW2848 461-2,5556.8149,27.7733,0,461-2
36553,CC2848 461-2,219697.3543,732.0746,25999.8,461-2
36554,FM2848 461-2,266817.9449,83.3204,58.60000002,461-2
36555,BS+GW2848 461-2,11301.8697,27.7733,0,48 461-2
36556,BS+CC2848 461-2,225442.409,698.1561,25943.2,48 461-2
36557,BS+FM2848 461-2,272562.9997,167.9424,58.60000002,48 461-2
36558,GW+CC2848 461-2,225254.1692,632.6425,22765.5,48 461-2
36559,GW+FM2848,272374.7598,111.0573,58.60000002,48
36560,CC+FM2848 461-2,486515.2991,692.6419,21817.8,48 461-2
36561,BS+GW+CC2848 461-2,230999.2239,632.6425,22765.5,C2848 461-2
36562,BS+GW+FM2848 461-2,278119.8146,111.0573,58.60000002,M2848 461-2
36563,BS+CC+FM2848 461-2,492260.3539,753.3619,21817.8,M2848 461-2
36564,GW+CC+FM2848 461-2,492072.1141,704.4921,22259.5,M2848 461-2
36565,BS+GW+CC+FM2848 461-2,497817.1688,704.4921,22259.5,C+FM2848 461-2
36566,BS2849 462-5,13546.5264,160.9218,0,462-5
36567,GW2849 462-5,13101.1033,-19.5654,0,462-5
36568,CC2849 462-5,521693.1073,2456.0707,44711.5,462-5
36569,FM2849 462-5,633205.2493,577.3652,659.1,462-5
36570,BS+GW2849 462-5,26647.6297,-19.5654,0,49 462-5
36571,BS+CC2849 462-5,535239.6337,2599.6653,44711.5,49 462-5
36572,BS+FM2849 462-5,646751.7757,711.9543,659.1,49 462-5
36573,GW+CC2849 462-5,534794.2106,2360.3293,29404.7,49 462-5
36574,GW+FM2849,646306.3526,557.6358,659.1,49
36575,CC+FM2849 462-5,1154898.357,3019.1783,45154.2,49 462-5
36576,BS+GW+CC2849 462-5,548340.737,2360.3293,29404.7,C2849 462-5
36577,BS+GW+FM2849 462-5,659852.879,557.6358,659.1,M2849 462-5
36578,BS+CC+FM2849 462-5,1168444.883,3144.3039,45154.2,M2849 462-5
36579,GW+CC+FM2849 462-5,1167999.46,2924.1632,29858.6,M2849 462-5
36580,BS+GW+CC+FM2849 462-5,1181545.986,2924.1632,29858.6,C+FM2849 462-5
36581,BS2850 462-6,34390.528,140.8404,0,462-6
36582,GW2850 462-6,33257.9394,-0.069699999,0,462-6
36583,CC2850 462-6,1326467.871,30743.4904,128293.2,462-6
36584,FM2850 462-6,1610012.654,6582.0502,-3453.8,462-6
36585,BS+GW2850 462-6,67648.4674,-0.069699999,0,50 462-6
36586,BS+CC2850 462-6,1360858.399,30846.5232,128293.2,50 462-6
36587,BS+FM2850 462-6,1644403.182,6702.3281,-3453.8,50 462-6
36588,GW+CC2850 462-6,1359725.81,30728.703,130371.2,50 462-6
36589,GW+FM2850,1643270.594,6581.8684,-3453.8,50
36590,CC+FM2850 462-6,2936480.525,36869.8355,127800.2,50 462-6
36591,BS+GW+CC2850 462-6,1394116.338,30728.703,130371.2,C2850 462-6
36592,BS+GW+FM2850 462-6,1677661.122,6581.8684,-3453.8,M2850 462-6
36593,BS+CC+FM2850 462-6,2970871.053,36957.5683,127800.2,M2850 462-6
36594,GW+CC+FM2850 462-6,2969738.464,36856.2236,129899.7,M2850 462-6
36595,BS+GW+CC+FM2850 462-6,3004128.992,36856.2236,129899.7,C+FM2850 462-6
36596,BS2851 462-7,4385.7606,31.0855,0,462-7
36597,GW2851 462-7,4242.3411,-0.089599997,0,462-7
36598,CC2851 462-7,168001.2763,2299.494,11330.8,462-7
36599,FM2851 462-7,203906.5,544.1877,6.5,462-7
36600,BS+GW2851 462-7,8628.1018,-0.089599997,0,51 462-7
36601,BS+CC2851 462-7,172387.037,2321.8277,11330.8,51 462-7
36602,BS+FM2851 462-7,208292.2606,571.0613,6.5,51 462-7
36603,GW+CC2851 462-7,172243.6175,2287.1678,11419.1,51 462-7
36604,GW+FM2851,208148.8411,544.0983,6.5,51
36605,CC+FM2851 462-7,371907.7763,2859.6722,11415.2,51 462-7
36606,BS+GW+CC2851 462-7,176629.3781,2287.1678,11419.1,C2851 462-7
36607,BS+GW+FM2851 462-7,212534.6017,544.0983,6.5,M2851 462-7
36608,BS+CC+FM2851 462-7,376293.5369,2879.2908,11415.2,M2851 462-7
36609,GW+CC+FM2851 462-7,376150.1175,2855.1433,11528.8,M2851 462-7
36610,BS+GW+CC+FM2851 462-7,380535.8781,2855.1433,11528.8,C+FM2851 462-7
36611,BS2852 462-8,3102.4374,92.2011,0,462-8
36612,GW2852 462-8,3001.3254,-25.3518,0,462-8
36613,CC2852 462-8,118452.9155,197.9033,14716.3,462-8
36614,FM2852 462-8,143766.4359,47.4591,-41.19999993,462-8
36615,BS+GW2852 462-8,6103.7628,-25.3518,0,52 462-8
36616,BS+CC2852 462-8,121555.3529,276.6119,14716.3,52 462-8
36617,BS+FM2852 462-8,146868.8734,124.3848,-41.19999993,52 462-8
36618,GW+CC2852 462-8,121454.2408,185.3162,15847.1,52 462-8
36619,GW+FM2852,146767.7613,21.8496,-41.19999993,52
36620,CC+FM2852 462-8,262219.3514,234.5034,14562.4,52 462-8
36621,BS+GW+CC2852 462-8,124556.6783,185.3162,15847.1,C2852 462-8
36622,BS+GW+FM2852 462-8,149870.1987,21.8496,-41.19999993,M2852 462-8
36623,BS+CC+FM2852 462-8,265321.7888,303.3491,14562.4,M2852 462-8
36624,GW+CC+FM2852 462-8,265220.6767,222.4715,15694.3,M2852 462-8
36625,BS+GW+CC+FM2852 462-8,268323.1142,222.4715,15694.3,C+FM2852 462-8
36626,BS2853 463-5,12603.3177,110.896,367508.3,463-5
36627,GW2853 463-5,12188.9811,-17.5939,320924.1,463-5
36628,CC2853 463-5,483535.9161,23695.6387,197588.3,463-5
36629,FM2853 463-5,587253.5309,2079.8816,-3245.6,463-5
36630,BS+GW2853 463-5,24792.2988,-17.5939,320924.1,53 463-5
36631,BS+CC2853 463-5,496139.2339,23789.9247,403414.8,53 463-5
36632,BS+FM2853 463-5,599856.8487,2187.6357,368890,53 463-5
36633,GW+CC2853 463-5,495724.8972,23709.8279,368402.7,53 463-5
36634,GW+FM2853,599442.512,2062.1212,321301.3,53
36635,CC+FM2853 463-5,1070789.447,25493.9133,195807.3,53 463-5
36636,BS+GW+CC2853 463-5,508328.215,23709.8279,368402.7,C2853 463-5
36637,BS+GW+FM2853 463-5,612045.8298,2062.1212,321301.3,M2853 463-5
36638,BS+CC+FM2853 463-5,1083392.765,25587.3676,404080.9,M2853 463-5
36639,GW+CC+FM2853 463-5,1082978.428,25505.9021,368702.8,M2853 463-5
36640,BS+GW+CC+FM2853 463-5,1095581.746,25505.9021,368702.8,C+FM2853 463-5
36641,BS2854 463-6,3644.615,-6.671299998,1819150.5,463-6
36642,GW2854 463-6,3525.6205,-206.1121,2632345.2,463-6
36643,CC2854 463-6,138893.0739,1590.9902,1278163.7,463-6
36644,FM2854 463-6,168680.0277,336.7436,-24106.4,463-6
36645,BS+GW2854 463-6,7170.2355,-206.1121,2632345.2,54 463-6
36646,BS+CC2854 463-6,142537.6889,1565.0065,2336491.2,54 463-6
36647,BS+FM2854 463-6,172324.6428,328.5092,1801595.9,54 463-6
36648,GW+CC2854 463-6,142418.6944,1464.1013,2698728.8,54 463-6
36649,GW+FM2854,172205.6483,129.7522,2632360.3,54
36650,CC+FM2854 463-6,307573.1017,1906.8535,1280162.9,54 463-6
36651,BS+GW+CC2854 463-6,146063.3094,1464.1013,2698728.8,C2854 463-6
36652,BS+GW+FM2854 463-6,175850.2633,129.7522,2632360.3,M2854 463-6
36653,BS+CC+FM2854 463-6,311217.7167,1879.7802,2341417.6,M2854 463-6
36654,GW+CC+FM2854 463-6,311098.7222,1779.3569,2698650.2,M2854 463-6
36655,BS+GW+CC+FM2854 463-6,314743.3372,1779.3569,2698650.2,C+FM2854 463-6
36656,BS2855 463-7,1263.0008,5.009000003,122033.8,463-7
36657,GW2855 463-7,1222.5212,-4.759,139792.8,463-7
36658,CC2855 463-7,47271.9648,555.7741,53079.2,463-7
36659,FM2855 463-7,57404.9223,159.4122,261.2,463-7
36660,BS+GW2855 463-7,2485.522,-4.759,139792.8,55 463-7
36661,BS+CC2855 463-7,48534.9656,560.0807,127391.5,55 463-7
36662,BS+FM2855 463-7,58667.9231,163.9484,122094.3,55 463-7
36663,GW+CC2855 463-7,48494.4859,553.5119,144349.5,55 463-7
36664,GW+FM2855,58627.4434,154.7147,139895.6,55
36665,CC+FM2855 463-7,104676.8871,639.5819,53006.4,55 463-7
36666,BS+GW+CC2855 463-7,49757.4868,553.5119,144349.5,C2855 463-7
36667,BS+GW+FM2855 463-7,59890.4443,154.7147,139895.6,M2855 463-7
36668,BS+CC+FM2855 463-7,105939.8879,643.5655,127386,M2855 463-7
36669,GW+CC+FM2855 463-7,105899.4082,637.3903,144323.2,M2855 463-7
36670,BS+GW+CC+FM2855 463-7,107162.409,637.3903,144323.2,C+FM2855 463-7
36671,BS2856 463-8,6187.6579,34.3727,71555.8,463-8
36672,GW2856 463-8,5984.8267,-5.5297,48985,463-8
36673,CC2856 463-8,236724.3729,8587.5951,27712.8,463-8
36674,FM2856 463-8,287497.4947,2348.9354,-472.8,463-8
36675,BS+GW2856 463-8,12172.4846,-5.5297,48985,56 463-8
36676,BS+CC2856 463-8,242912.0308,8611.0009,71135,56 463-8
36677,BS+FM2856 463-8,293685.1526,2381.71,70829.2,56 463-8
36678,GW+CC2856 463-8,242709.1996,8580.558,58000.9,56 463-8
36679,GW+FM2856,293482.3214,2343.4236,48285.1,56
36680,CC+FM2856 463-8,524221.8676,10161.8479,28075.8,56 463-8
36681,BS+GW+CC2856 463-8,248896.8575,8580.558,58000.9,C2856 463-8
36682,BS+GW+FM2856 463-8,299669.9793,2343.4236,48285.1,M2856 463-8
36683,BS+CC+FM2856 463-8,530409.5255,10183.972,71597.2,M2856 463-8
36684,GW+CC+FM2856 463-8,530206.6943,10156.0992,58416.4,M2856 463-8
36685,BS+GW+CC+FM2856 463-8,536394.3522,10156.0992,58416.4,C+FM2856 463-8
36686,BS2857 464-1,20840.5065,37.1425,0,464-1
36687,GW2857 464-1,20154.8773,0.093900003,0,464-1
36688,CC2857 464-1,891580.7257,23294.908,23738.2,464-1
36689,FM2857 464-1,1063160.558,5407.0278,-935.1999999,464-1
36690,BS+GW2857 464-1,40995.3839,0.093900003,0,57 464-1
36691,BS+CC2857 464-1,912421.2323,23321.9226,23738.2,57 464-1
36692,BS+FM2857 464-1,1084001.065,5439.301,-935.1999999,57 464-1
36693,GW+CC2857 464-1,911735.603,23314.0006,24722.4,57 464-1
36694,GW+FM2857,1083315.435,5407.1202,-935.1999999,57
36695,CC+FM2857 464-1,1954741.284,29201.8791,22929.5,57 464-1
36696,BS+GW+CC2857 464-1,932576.1096,23314.0006,24722.4,C2857 464-1
36697,BS+GW+FM2857 464-1,1104155.942,5407.1202,-935.1999999,M2857 464-1
36698,BS+CC+FM2857 464-1,1975581.79,29225.2439,22929.5,M2857 464-1
36699,GW+CC+FM2857 464-1,1974896.161,29220.2687,23903.9,M2857 464-1
36700,BS+GW+CC+FM2857 464-1,1995736.668,29220.2687,23903.9,C+FM2857 464-1
36701,BS2858 465-1,37174.3206,12.4075,0,465-1
36702,GW2858 465-1,35950.1093,0.001600001,0,465-1
36703,CC2858 465-1,1527423.925,36701.1188,59467.7,465-1
36704,FM2858 465-1,1833717.875,4567.0906,-1085.3,465-1
36705,BS+GW2858 465-1,73124.4299,0.001600001,0,58 465-1
36706,BS+CC2858 465-1,1564598.245,36712.1202,59467.7,58 465-1
36707,BS+FM2858 465-1,1870892.196,4578.5066,-1085.3,58 465-1
36708,GW+CC2858 465-1,1563374.034,36704.9164,61053.4,58 465-1
36709,GW+FM2858,1869667.984,4567.0922,-1085.3,58
36710,CC+FM2858 465-1,3361141.8,41146.6196,58767.4,58 465-1
36711,BS+GW+CC2858 465-1,1600548.355,36704.9164,61053.4,C2858 465-1
36712,BS+GW+FM2858 465-1,1906842.305,4567.0922,-1085.3,M2858 465-1
36713,BS+CC+FM2858 465-1,3398316.12,41157.2584,58767.4,M2858 465-1
36714,GW+CC+FM2858 465-1,3397091.909,41149.235,59726.7,M2858 465-1
36715,BS+GW+CC+FM2858 465-1,3434266.23,41149.235,59726.7,C+FM2858 465-1
36716,BS2859 466-3,21092.0238,79.2644,0,466-3
36717,GW2859 466-3,20398.1028,1.778000001,0,466-3
36718,CC2859 466-3,902362.7031,21971.6781,31649.6,466-3
36719,FM2859 466-3,1076017.568,6184.1536,-600.2,466-3
36720,BS+GW2859 466-3,41490.1266,1.778000001,0,59 466-3
36721,BS+CC2859 466-3,923454.7269,22025.2556,31649.6,59 466-3
36722,BS+FM2859 466-3,1097109.592,6250.6806,-600.2,59 466-3
36723,GW+CC2859 466-3,922760.8059,22023.0163,33161.9,59 466-3
36724,GW+FM2859,1096415.671,6185.7048,-600.2,59
36725,CC+FM2859 466-3,1978380.271,28758.9484,30847.2,59 466-3
36726,BS+GW+CC2859 466-3,943852.8297,22023.0163,33161.9,C2859 466-3
36727,BS+GW+FM2859 466-3,1117507.695,6185.7048,-600.2,M2859 466-3
36728,BS+CC+FM2859 466-3,1999472.295,28803.8338,30847.2,M2859 466-3
36729,GW+CC+FM2859 466-3,1998778.374,28807.3054,31877,M2859 466-3
36730,BS+GW+CC+FM2859 466-3,2019870.398,28807.3054,31877,C+FM2859 466-3
36731,BS2860 467-1,33785.1799,7.983600002,0,467-1
36732,GW2860 467-1,32672.8028,0.1039,0,467-1
36733,CC2860 467-1,1446489.714,35907.6617,66330.2,467-1
36734,FM2860 467-1,1724863.909,4221.8247,1483.4,467-1
36735,BS+GW2860 467-1,66457.9828,0.1039,0,60 467-1
36736,BS+CC2860 467-1,1480274.894,35914.9825,66330.2,60 467-1
36737,BS+FM2860 467-1,1758649.089,4229.6876,1483.4,60 467-1
36738,GW+CC2860 467-1,1479162.517,35910.8086,65798.1,60 467-1
36739,GW+FM2860,1757536.712,4221.9301,1483.4,60
36740,CC+FM2860 467-1,3171353.623,40122.7527,64910.4,60 467-1
36741,BS+GW+CC2860 467-1,1512947.697,35910.8086,65798.1,C2860 467-1
36742,BS+GW+FM2860 467-1,1791321.891,4221.9301,1483.4,M2860 467-1
36743,BS+CC+FM2860 467-1,3205138.803,40130.0343,64910.4,M2860 467-1
36744,GW+CC+FM2860 467-1,3204026.426,40125.5314,65159.7,M2860 467-1
36745,BS+GW+CC+FM2860 467-1,3237811.606,40125.5314,65159.7,C+FM2860 467-1
36746,BS2861 468-1,23780.3641,63.9821,0,468-1
36747,GW2861 468-1,22997.7284,2.130600002,0,468-1
36748,CC2861 468-1,983151.4754,7343.4249,30725.8,468-1
36749,FM2861 468-1,1178993.906,1686.3485,-1161.1,468-1
36750,BS+GW2861 468-1,46778.0926,2.130600002,0,61 468-1
36751,BS+CC2861 468-1,1006931.84,7384.616,30725.8,61 468-1
36752,BS+FM2861 468-1,1202774.27,1746.4872,-1161.1,61 468-1
36753,GW+CC2861 468-1,1006149.204,7380.407,31681.4,61 468-1
36754,GW+FM2861,1201991.634,1688.4511,-1161.1,61
36755,CC+FM2861 468-1,2162145.381,8882.8018,30246.7,61 468-1
36756,BS+GW+CC2861 468-1,1029929.568,7380.407,31681.4,C2861 468-1
36757,BS+GW+FM2861 468-1,1225771.999,1688.4511,-1161.1,M2861 468-1
36758,BS+CC+FM2861 468-1,2185925.746,8920.9566,30246.7,M2861 468-1
36759,GW+CC+FM2861 468-1,2185143.11,8919.69,31381.6,M2861 468-1
36760,BS+GW+CC+FM2861 468-1,2208923.474,8919.69,31381.6,C+FM2861 468-1
36761,BS2862 468-2,4292.3701,508.5756,0,468-2
36762,GW2862 468-2,4152.1964,538.3495,0,468-2
36763,CC2862 468-2,176120.2186,728.6199,5611.9,468-2
36764,FM2862 468-2,211196.5129,32.7012,-15.5,468-2
36765,BS+GW2862 468-2,8444.5665,538.3495,0,62 468-2
36766,BS+CC2862 468-2,180412.5887,1004.1788,5611.9,62 468-2
36767,BS+FM2862 468-2,215488.883,535.257,-15.5,62 468-2
36768,GW+CC2862 468-2,180272.415,1009.9886,6273.6,62 468-2
36769,GW+FM2862,215348.7093,572.0955,-15.5,62
36770,CC+FM2862 468-2,387316.7315,759.4924,5592.3,62 468-2
36771,BS+GW+CC2862 468-2,184564.7851,1009.9886,6273.6,C2862 468-2
36772,BS+GW+FM2862 468-2,219641.0795,572.0955,-15.5,M2862 468-2
36773,BS+CC+FM2862 468-2,391609.1016,1031.1456,5592.3,M2862 468-2
36774,GW+CC+FM2862 468-2,391468.9279,1041.1768,6154.4,M2862 468-2
36775,BS+GW+CC+FM2862 468-2,395761.298,1041.1768,6154.4,C+FM2862 468-2
36776,BS2863 468-3,13685.7332,41.0219,0,468-3
36777,GW2863 468-3,13235.8879,6.812100001,0,468-3
36778,CC2863 468-3,565115.4946,6481.6426,14945.3,468-3
36779,FM2863 468-3,677682.3038,903.2837,358,468-3
36780,BS+GW2863 468-3,26921.6211,6.812100001,0,63 468-3
36781,BS+CC2863 468-3,578801.2278,6511.9526,14945.3,63 468-3
36782,BS+FM2863 468-3,691368.037,941.1828,358,63 468-3
36783,GW+CC2863 468-3,578351.3825,6504.886,15437.5,63 468-3
36784,GW+FM2863,690918.1917,910.1669,358,63
36785,CC+FM2863 468-3,1242797.798,7532.6546,15362.1,63 468-3
36786,BS+GW+CC2863 468-3,592037.1157,6504.886,15437.5,C2863 468-3
36787,BS+GW+FM2863 468-3,704603.9249,910.1669,358,M2863 468-3
36788,BS+CC+FM2863 468-3,1256483.532,7560.4569,15362.1,M2863 468-3
36789,GW+CC+FM2863 468-3,1256033.686,7555.943,15835.8,M2863 468-3
36790,BS+GW+CC+FM2863 468-3,1269719.42,7555.943,15835.8,C+FM2863 468-3
36791,BS2864 468-4,3267.0164,271.5978,0,468-4
36792,GW2864 468-4,3160.6456,291.8308,0,468-4
36793,CC2864 468-4,133658.5605,448.0548,4245.9,468-4
36794,FM2864 468-4,160276.2026,31.6819,-14.10000002,468-4
36795,BS+GW2864 468-4,6427.6619,291.8308,0,64 468-4
36796,BS+CC2864 468-4,136925.5768,594.4278,4245.9,64 468-4
36797,BS+FM2864 468-4,163543.219,298.6461,-14.10000002,64 468-4
36798,GW+CC2864 468-4,136819.206,599.0213,3521.5,64 468-4
36799,GW+FM2864,163436.8482,324.3624,-14.10000002,64
36800,CC+FM2864 468-4,293934.7631,477.9593,4186.8,64 468-4
36801,BS+GW+CC2864 468-4,140086.2224,599.0213,3521.5,C2864 468-4
36802,BS+GW+FM2864 468-4,166703.8646,324.3624,-14.10000002,M2864 468-4
36803,BS+CC+FM2864 468-4,297201.7795,621.4676,4186.8,M2864 468-4
36804,GW+CC+FM2864 468-4,297095.4087,629.4209,3599,M2864 468-4
36805,BS+GW+CC+FM2864 468-4,300362.425,629.4209,3599,C+FM2864 468-4
36806,BS2865 469-1,17669.3184,7.326500002,0,469-1
36807,GW2865 469-1,17088.1459,-0.090599999,0,469-1
36808,CC2865 469-1,730064.7806,17873.8175,32854.4,469-1
36809,FM2865 469-1,875494.2505,923.3176,167,469-1
36810,BS+GW2865 469-1,34757.4643,-0.090599999,0,65 469-1
36811,BS+CC2865 469-1,747734.099,17881.2827,32854.4,65 469-1
36812,BS+FM2865 469-1,893163.5689,930.2683,167,65 469-1
36813,GW+CC2865 469-1,747152.9265,17882.8767,33421.2,65 469-1
36814,GW+FM2865,892582.3964,923.2311,167,65
36815,CC+FM2865 469-1,1605559.031,18756.1932,33300.4,65 469-1
36816,BS+GW+CC2865 469-1,764822.2449,17882.8767,33421.2,C2865 469-1
36817,BS+GW+FM2865 469-1,910251.7148,923.2311,167,M2865 469-1
36818,BS+CC+FM2865 469-1,1623228.35,18763.5747,33300.4,M2865 469-1
36819,GW+CC+FM2865 469-1,1622647.177,18765.8049,34718,M2865 469-1
36820,BS+GW+CC+FM2865 469-1,1640316.495,18765.8049,34718,C+FM2865 469-1
36821,BS2866 469-2,3202.9619,99.2173,0,469-2
36822,GW2866 469-2,3098.7027,-86.2379,0,469-2
36823,CC2866 469-2,131002.8213,590.8415,6726.3,469-2
36824,FM2866 469-2,157092.0748,165.3871,-1141.5,469-2
36825,BS+GW2866 469-2,6301.6646,-86.2379,0,66 469-2
36826,BS+CC2866 469-2,134205.7832,674.9707,6726.3,66 469-2
36827,BS+FM2866 469-2,160295.0367,252.9132,-1141.5,66 469-2
36828,GW+CC2866 469-2,134101.524,539.8861,6311.2,66 469-2
36829,GW+FM2866,160190.7775,84.2541,-1141.5,66
36830,CC+FM2866 469-2,288094.896,774.0205,6574.8,66 469-2
36831,BS+GW+CC2866 469-2,137304.4859,539.8861,6311.2,C2866 469-2
36832,BS+GW+FM2866 469-2,163393.7394,84.2541,-1141.5,M2866 469-2
36833,BS+CC+FM2866 469-2,291297.8579,841.1948,6574.8,M2866 469-2
36834,GW+CC+FM2866 469-2,291193.5988,721.5088,6285,M2866 469-2
36835,BS+GW+CC+FM2866 469-2,294396.5606,721.5088,6285,C+FM2866 469-2
36836,BS2867 469-3,13851.7745,4.7859,0,469-3
36837,GW2867 469-3,13396.4552,-0.277099997,0,469-3
36838,CC2867 469-3,571977.6126,16790.6605,28372.1,469-3
36839,FM2867 469-3,685914.2518,1462.4972,411.1,469-3
36840,BS+GW2867 469-3,27248.2297,-0.277099997,0,67 469-3
36841,BS+CC2867 469-3,585829.3871,16796.0101,28372.1,67 469-3
36842,BS+FM2867 469-3,699766.0263,1466.5203,411.1,67 469-3
36843,GW+CC2867 469-3,585374.0678,16802.715,28170.3,67 469-3
36844,GW+FM2867,699310.707,1462.18,411.1,67
36845,CC+FM2867 469-3,1257891.864,17976.2184,29100.5,67 469-3
36846,BS+GW+CC2867 469-3,599225.8423,16802.715,28170.3,C2867 469-3
36847,BS+GW+FM2867 469-3,713162.4815,1462.18,411.1,M2867 469-3
36848,BS+CC+FM2867 469-3,1271743.639,17981.197,29100.5,M2867 469-3
36849,GW+CC+FM2867 469-3,1271288.32,17987.4421,30708.9,M2867 469-3
36850,BS+GW+CC+FM2867 469-3,1285140.094,17987.4421,30708.9,C+FM2867 469-3
36851,BS2868 470-1,708.1208,19.9194,0,470-1
36852,GW2868 470-1,686.0488,5.7564,0,470-1
36853,CC2868 470-1,27094.2026,87.2344,452.4000001,470-1
36854,FM2868 470-1,32617.1297,21.0665,-67.19999993,470-1
36855,BS+GW2868 470-1,1394.1696,5.7564,0,68 470-1
36856,BS+CC2868 470-1,27802.3234,100.4868,452.4000001,68 470-1
36857,BS+FM2868 470-1,33325.2505,37.7676,-67.19999993,68 470-1
36858,GW+CC2868 470-1,27780.2514,87.7597,185.3,68 470-1
36859,GW+FM2868,33303.1785,25.5304,-67.19999993,68
36860,CC+FM2868 470-1,59711.3323,105.9728,436.2,68 470-1
36861,BS+GW+CC2868 470-1,28488.3722,87.7597,185.3,C2868 470-1
36862,BS+GW+FM2868 470-1,34011.2993,25.5304,-67.19999993,M2868 470-1
36863,BS+CC+FM2868 470-1,60419.4531,117.4821,436.2,M2868 470-1
36864,GW+CC+FM2868 470-1,60397.3811,106.1773,191.1,M2868 470-1
36865,BS+GW+CC+FM2868 470-1,61105.5019,106.1773,191.1,C+FM2868 470-1
36866,BS2869 470-2,5657.7001,17.4991,0,470-2
36867,GW2869 470-2,5472.455,0.3893,0,470-2
36868,CC2869 470-2,227109.5282,5379.9911,6042.3,470-2
36869,FM2869 470-2,273462.0831,1209.9943,-221.2,470-2
36870,BS+GW2869 470-2,11130.1551,0.3893,0,69 470-2
36871,BS+CC2869 470-2,232767.2283,5393.6917,6042.3,69 470-2
36872,BS+FM2869 470-2,279119.7832,1224.9321,-221.2,69 470-2
36873,GW+CC2869 470-2,232581.9832,5383.8737,7034.1,69 470-2
36874,GW+FM2869,278934.5381,1210.3584,-221.2,69
36875,CC+FM2869 470-2,500571.6113,6669.8222,6030.6,69 470-2
36876,BS+GW+CC2869 470-2,238239.6833,5383.8737,7034.1,C2869 470-2
36877,BS+GW+FM2869 470-2,284592.2382,1210.3584,-221.2,M2869 470-2
36878,BS+CC+FM2869 470-2,506229.3114,6682.4753,6030.6,M2869 470-2
