Label,Practice,subbasin,HRU
BS1446 96-7,BS420,96,7
GW1446 96-7,GW420,96,7
CC1446 96-7,CC420,96,7
FM1446 96-7,FM420,96,7
BS+GW1446 96-7,BS+GW420,96,7
BS+CC1446 96-7,BS+CC420,96,7
BS+FM1446 96-7,BS+FM420,96,7
GW+CC1446 96-7,GW+CC420,96,7
GW+FM1446,GW+FM420,96,7
CC+FM1446 96-7,CC+FM420,96,7
BS+GW+CC1446 96-7,BS+GW+CC420,96,7
BS+GW+FM1446 96-7,BS+GW+FM420,96,7
BS+CC+FM1446 96-7,BS+CC+FM420,96,7
GW+CC+FM1446 96-7,GW+CC+FM420,96,7
BS+GW+CC+FM1446 96-7,BS+GW+CC+FM420,96,7
BS1447 96-8,BS421,96,8
GW1447 96-8,GW421,96,8
CC1447 96-8,CC421,96,8
FM1447 96-8,FM421,96,8
BS+GW1447 96-8,BS+GW421,96,8
BS+CC1447 96-8,BS+CC421,96,8
BS+FM1447 96-8,BS+FM421,96,8
GW+CC1447 96-8,GW+CC421,96,8
GW+FM1447,GW+FM421,96,8
CC+FM1447 96-8,CC+FM421,96,8
BS+GW+CC1447 96-8,BS+GW+CC421,96,8
BS+GW+FM1447 96-8,BS+GW+FM421,96,8
BS+CC+FM1447 96-8,BS+CC+FM421,96,8
GW+CC+FM1447 96-8,GW+CC+FM421,96,8
BS+GW+CC+FM1447 96-8,BS+GW+CC+FM421,96,8
BS1448 97-3,BS422,97,3
GW1448 97-3,GW422,97,3
CC1448 97-3,CC422,97,3
FM1448 97-3,FM422,97,3
BS+GW1448 97-3,BS+GW422,97,3
BS+CC1448 97-3,BS+CC422,97,3
BS+FM1448 97-3,BS+FM422,97,3
GW+CC1448 97-3,GW+CC422,97,3
GW+FM1448,GW+FM422,97,3
CC+FM1448 97-3,CC+FM422,97,3
BS+GW+CC1448 97-3,BS+GW+CC422,97,3
BS+GW+FM1448 97-3,BS+GW+FM422,97,3
BS+CC+FM1448 97-3,BS+CC+FM422,97,3
GW+CC+FM1448 97-3,GW+CC+FM422,97,3
BS+GW+CC+FM1448 97-3,BS+GW+CC+FM422,97,3
BS1449 97-4,BS423,97,4
GW1449 97-4,GW423,97,4
CC1449 97-4,CC423,97,4
FM1449 97-4,FM423,97,4
BS+GW1449 97-4,BS+GW423,97,4
BS+CC1449 97-4,BS+CC423,97,4
BS+FM1449 97-4,BS+FM423,97,4
GW+CC1449 97-4,GW+CC423,97,4
GW+FM1449,GW+FM423,97,4
CC+FM1449 97-4,CC+FM423,97,4
BS+GW+CC1449 97-4,BS+GW+CC423,97,4
BS+GW+FM1449 97-4,BS+GW+FM423,97,4
BS+CC+FM1449 97-4,BS+CC+FM423,97,4
GW+CC+FM1449 97-4,GW+CC+FM423,97,4
BS+GW+CC+FM1449 97-4,BS+GW+CC+FM423,97,4
BS1450 98-7,BS424,98,7
GW1450 98-7,GW424,98,7
CC1450 98-7,CC424,98,7
FM1450 98-7,FM424,98,7
BS+GW1450 98-7,BS+GW424,98,7
BS+CC1450 98-7,BS+CC424,98,7
BS+FM1450 98-7,BS+FM424,98,7
GW+CC1450 98-7,GW+CC424,98,7
GW+FM1450,GW+FM424,98,7
CC+FM1450 98-7,CC+FM424,98,7
BS+GW+CC1450 98-7,BS+GW+CC424,98,7
BS+GW+FM1450 98-7,BS+GW+FM424,98,7
BS+CC+FM1450 98-7,BS+CC+FM424,98,7
GW+CC+FM1450 98-7,GW+CC+FM424,98,7
BS+GW+CC+FM1450 98-7,BS+GW+CC+FM424,98,7
BS1451 98-8,BS425,98,8
GW1451 98-8,GW425,98,8
CC1451 98-8,CC425,98,8
FM1451 98-8,FM425,98,8
BS+GW1451 98-8,BS+GW425,98,8
BS+CC1451 98-8,BS+CC425,98,8
BS+FM1451 98-8,BS+FM425,98,8
GW+CC1451 98-8,GW+CC425,98,8
GW+FM1451,GW+FM425,98,8
CC+FM1451 98-8,CC+FM425,98,8
BS+GW+CC1451 98-8,BS+GW+CC425,98,8
BS+GW+FM1451 98-8,BS+GW+FM425,98,8
BS+CC+FM1451 98-8,BS+CC+FM425,98,8
GW+CC+FM1451 98-8,GW+CC+FM425,98,8
BS+GW+CC+FM1451 98-8,BS+GW+CC+FM425,98,8
BS1452 98-9,BS426,98,9
GW1452 98-9,GW426,98,9
CC1452 98-9,CC426,98,9
FM1452 98-9,FM426,98,9
BS+GW1452 98-9,BS+GW426,98,9
BS+CC1452 98-9,BS+CC426,98,9
BS+FM1452 98-9,BS+FM426,98,9
GW+CC1452 98-9,GW+CC426,98,9
GW+FM1452,GW+FM426,98,9
CC+FM1452 98-9,CC+FM426,98,9
BS+GW+CC1452 98-9,BS+GW+CC426,98,9
BS+GW+FM1452 98-9,BS+GW+FM426,98,9
BS+CC+FM1452 98-9,BS+CC+FM426,98,9
GW+CC+FM1452 98-9,GW+CC+FM426,98,9
BS+GW+CC+FM1452 98-9,BS+GW+CC+FM426,98,9
BS1453 98-10,BS427,98,10
GW1453 98-10,GW427,98,10
CC1453 98-10,CC427,98,10
FM1453 98-10,FM427,98,10
BS+GW1453 98-10,BS+GW427,98,10
BS+CC1453 98-10,BS+CC427,98,10
BS+FM1453 98-10,BS+FM427,98,10
GW+CC1453 98-10,GW+CC427,98,10
GW+FM1453,GW+FM427,98,10
CC+FM1453 98-10,CC+FM427,98,10
BS+GW+CC1453 98-10,BS+GW+CC427,98,10
BS+GW+FM1453 98-10,BS+GW+FM427,98,10
BS+CC+FM1453 98-10,BS+CC+FM427,98,10
GW+CC+FM1453 98-10,GW+CC+FM427,98,10
BS+GW+CC+FM1453 98-10,BS+GW+CC+FM427,98,10
BS1454 98-11,BS428,98,11
GW1454 98-11,GW428,98,11
CC1454 98-11,CC428,98,11
FM1454 98-11,FM428,98,11
BS+GW1454 98-11,BS+GW428,98,11
BS+CC1454 98-11,BS+CC428,98,11
BS+FM1454 98-11,BS+FM428,98,11
GW+CC1454 98-11,GW+CC428,98,11
GW+FM1454,GW+FM428,98,11
CC+FM1454 98-11,CC+FM428,98,11
BS+GW+CC1454 98-11,BS+GW+CC428,98,11
BS+GW+FM1454 98-11,BS+GW+FM428,98,11
BS+CC+FM1454 98-11,BS+CC+FM428,98,11
GW+CC+FM1454 98-11,GW+CC+FM428,98,11
BS+GW+CC+FM1454 98-11,BS+GW+CC+FM428,98,11
BS1455 98-12,BS429,98,12
GW1455 98-12,GW429,98,12
CC1455 98-12,CC429,98,12
FM1455 98-12,FM429,98,12
BS+GW1455 98-12,BS+GW429,98,12
BS+CC1455 98-12,BS+CC429,98,12
BS+FM1455 98-12,BS+FM429,98,12
GW+CC1455 98-12,GW+CC429,98,12
GW+FM1455,GW+FM429,98,12
CC+FM1455 98-12,CC+FM429,98,12
BS+GW+CC1455 98-12,BS+GW+CC429,98,12
BS+GW+FM1455 98-12,BS+GW+FM429,98,12
BS+CC+FM1455 98-12,BS+CC+FM429,98,12
GW+CC+FM1455 98-12,GW+CC+FM429,98,12
BS+GW+CC+FM1455 98-12,BS+GW+CC+FM429,98,12
BS1456 99-7,BS430,99,7
GW1456 99-7,GW430,99,7
CC1456 99-7,CC430,99,7
FM1456 99-7,FM430,99,7
BS+GW1456 99-7,BS+GW430,99,7
BS+CC1456 99-7,BS+CC430,99,7
BS+FM1456 99-7,BS+FM430,99,7
GW+CC1456 99-7,GW+CC430,99,7
GW+FM1456,GW+FM430,99,7
CC+FM1456 99-7,CC+FM430,99,7
BS+GW+CC1456 99-7,BS+GW+CC430,99,7
BS+GW+FM1456 99-7,BS+GW+FM430,99,7
BS+CC+FM1456 99-7,BS+CC+FM430,99,7
GW+CC+FM1456 99-7,GW+CC+FM430,99,7
BS+GW+CC+FM1456 99-7,BS+GW+CC+FM430,99,7
BS1457 99-8,BS431,99,8
GW1457 99-8,GW431,99,8
CC1457 99-8,CC431,99,8
FM1457 99-8,FM431,99,8
BS+GW1457 99-8,BS+GW431,99,8
BS+CC1457 99-8,BS+CC431,99,8
BS+FM1457 99-8,BS+FM431,99,8
GW+CC1457 99-8,GW+CC431,99,8
GW+FM1457,GW+FM431,99,8
CC+FM1457 99-8,CC+FM431,99,8
BS+GW+CC1457 99-8,BS+GW+CC431,99,8
BS+GW+FM1457 99-8,BS+GW+FM431,99,8
BS+CC+FM1457 99-8,BS+CC+FM431,99,8
GW+CC+FM1457 99-8,GW+CC+FM431,99,8
BS+GW+CC+FM1457 99-8,BS+GW+CC+FM431,99,8
BS1458 99-9,BS432,99,9
GW1458 99-9,GW432,99,9
CC1458 99-9,CC432,99,9
FM1458 99-9,FM432,99,9
BS+GW1458 99-9,BS+GW432,99,9
BS+CC1458 99-9,BS+CC432,99,9
BS+FM1458 99-9,BS+FM432,99,9
GW+CC1458 99-9,GW+CC432,99,9
GW+FM1458,GW+FM432,99,9
CC+FM1458 99-9,CC+FM432,99,9
BS+GW+CC1458 99-9,BS+GW+CC432,99,9
BS+GW+FM1458 99-9,BS+GW+FM432,99,9
BS+CC+FM1458 99-9,BS+CC+FM432,99,9
GW+CC+FM1458 99-9,GW+CC+FM432,99,9
BS+GW+CC+FM1458 99-9,BS+GW+CC+FM432,99,9
BS1459 99-10,BS433,99,10
GW1459 99-10,GW433,99,10
CC1459 99-10,CC433,99,10
FM1459 99-10,FM433,99,10
BS+GW1459 99-10,BS+GW433,99,10
BS+CC1459 99-10,BS+CC433,99,10
BS+FM1459 99-10,BS+FM433,99,10
GW+CC1459 99-10,GW+CC433,99,10
GW+FM1459,GW+FM433,99,10
CC+FM1459 99-10,CC+FM433,99,10
BS+GW+CC1459 99-10,BS+GW+CC433,99,10
BS+GW+FM1459 99-10,BS+GW+FM433,99,10
BS+CC+FM1459 99-10,BS+CC+FM433,99,10
GW+CC+FM1459 99-10,GW+CC+FM433,99,10
BS+GW+CC+FM1459 99-10,BS+GW+CC+FM433,99,10
BS1460 99-11,BS434,99,11
GW1460 99-11,GW434,99,11
CC1460 99-11,CC434,99,11
FM1460 99-11,FM434,99,11
BS+GW1460 99-11,BS+GW434,99,11
BS+CC1460 99-11,BS+CC434,99,11
BS+FM1460 99-11,BS+FM434,99,11
GW+CC1460 99-11,GW+CC434,99,11
GW+FM1460,GW+FM434,99,11
CC+FM1460 99-11,CC+FM434,99,11
BS+GW+CC1460 99-11,BS+GW+CC434,99,11
BS+GW+FM1460 99-11,BS+GW+FM434,99,11
BS+CC+FM1460 99-11,BS+CC+FM434,99,11
GW+CC+FM1460 99-11,GW+CC+FM434,99,11
BS+GW+CC+FM1460 99-11,BS+GW+CC+FM434,99,11
BS1461 99-12,BS435,99,12
GW1461 99-12,GW435,99,12
CC1461 99-12,CC435,99,12
FM1461 99-12,FM435,99,12
BS+GW1461 99-12,BS+GW435,99,12
BS+CC1461 99-12,BS+CC435,99,12
BS+FM1461 99-12,BS+FM435,99,12
GW+CC1461 99-12,GW+CC435,99,12
GW+FM1461,GW+FM435,99,12
CC+FM1461 99-12,CC+FM435,99,12
BS+GW+CC1461 99-12,BS+GW+CC435,99,12
BS+GW+FM1461 99-12,BS+GW+FM435,99,12
BS+CC+FM1461 99-12,BS+CC+FM435,99,12
GW+CC+FM1461 99-12,GW+CC+FM435,99,12
BS+GW+CC+FM1461 99-12,BS+GW+CC+FM435,99,12
BS1462 100-7,BS436,100,7
GW1462 100-7,GW436,100,7
CC1462 100-7,CC436,100,7
FM1462 100-7,FM436,100,7
BS+GW1462 100-7,BS+GW436,100,7
BS+CC1462 100-7,BS+CC436,100,7
BS+FM1462 100-7,BS+FM436,100,7
GW+CC1462 100-7,GW+CC436,100,7
GW+FM1462,GW+FM436,100,7
CC+FM1462 100-7,CC+FM436,100,7
BS+GW+CC1462 100-7,BS+GW+CC436,100,7
BS+GW+FM1462 100-7,BS+GW+FM436,100,7
BS+CC+FM1462 100-7,BS+CC+FM436,100,7
GW+CC+FM1462 100-7,GW+CC+FM436,100,7
BS+GW+CC+FM1462 100-7,BS+GW+CC+FM436,100,7
BS1463 100-8,BS437,100,8
GW1463 100-8,GW437,100,8
CC1463 100-8,CC437,100,8
FM1463 100-8,FM437,100,8
BS+GW1463 100-8,BS+GW437,100,8
BS+CC1463 100-8,BS+CC437,100,8
BS+FM1463 100-8,BS+FM437,100,8
GW+CC1463 100-8,GW+CC437,100,8
GW+FM1463,GW+FM437,100,8
CC+FM1463 100-8,CC+FM437,100,8
BS+GW+CC1463 100-8,BS+GW+CC437,100,8
BS+GW+FM1463 100-8,BS+GW+FM437,100,8
BS+CC+FM1463 100-8,BS+CC+FM437,100,8
GW+CC+FM1463 100-8,GW+CC+FM437,100,8
BS+GW+CC+FM1463 100-8,BS+GW+CC+FM437,100,8
BS1464 100-9,BS438,100,9
GW1464 100-9,GW438,100,9
CC1464 100-9,CC438,100,9
FM1464 100-9,FM438,100,9
BS+GW1464 100-9,BS+GW438,100,9
BS+CC1464 100-9,BS+CC438,100,9
BS+FM1464 100-9,BS+FM438,100,9
GW+CC1464 100-9,GW+CC438,100,9
GW+FM1464,GW+FM438,100,9
CC+FM1464 100-9,CC+FM438,100,9
BS+GW+CC1464 100-9,BS+GW+CC438,100,9
BS+GW+FM1464 100-9,BS+GW+FM438,100,9
BS+CC+FM1464 100-9,BS+CC+FM438,100,9
GW+CC+FM1464 100-9,GW+CC+FM438,100,9
BS+GW+CC+FM1464 100-9,BS+GW+CC+FM438,100,9
BS1465 100-10,BS439,100,10
GW1465 100-10,GW439,100,10
CC1465 100-10,CC439,100,10
FM1465 100-10,FM439,100,10
BS+GW1465 100-10,BS+GW439,100,10
BS+CC1465 100-10,BS+CC439,100,10
BS+FM1465 100-10,BS+FM439,100,10
GW+CC1465 100-10,GW+CC439,100,10
GW+FM1465,GW+FM439,100,10
CC+FM1465 100-10,CC+FM439,100,10
BS+GW+CC1465 100-10,BS+GW+CC439,100,10
BS+GW+FM1465 100-10,BS+GW+FM439,100,10
BS+CC+FM1465 100-10,BS+CC+FM439,100,10
GW+CC+FM1465 100-10,GW+CC+FM439,100,10
BS+GW+CC+FM1465 100-10,BS+GW+CC+FM439,100,10
BS1466 100-11,BS440,100,11
GW1466 100-11,GW440,100,11
CC1466 100-11,CC440,100,11
FM1466 100-11,FM440,100,11
BS+GW1466 100-11,BS+GW440,100,11
BS+CC1466 100-11,BS+CC440,100,11
BS+FM1466 100-11,BS+FM440,100,11
GW+CC1466 100-11,GW+CC440,100,11
GW+FM1466,GW+FM440,100,11
CC+FM1466 100-11,CC+FM440,100,11
BS+GW+CC1466 100-11,BS+GW+CC440,100,11
BS+GW+FM1466 100-11,BS+GW+FM440,100,11
BS+CC+FM1466 100-11,BS+CC+FM440,100,11
GW+CC+FM1466 100-11,GW+CC+FM440,100,11
BS+GW+CC+FM1466 100-11,BS+GW+CC+FM440,100,11
BS1467 101-5,BS441,101,5
GW1467 101-5,GW441,101,5
CC1467 101-5,CC441,101,5
FM1467 101-5,FM441,101,5
BS+GW1467 101-5,BS+GW441,101,5
BS+CC1467 101-5,BS+CC441,101,5
BS+FM1467 101-5,BS+FM441,101,5
GW+CC1467 101-5,GW+CC441,101,5
GW+FM1467,GW+FM441,101,5
CC+FM1467 101-5,CC+FM441,101,5
BS+GW+CC1467 101-5,BS+GW+CC441,101,5
BS+GW+FM1467 101-5,BS+GW+FM441,101,5
BS+CC+FM1467 101-5,BS+CC+FM441,101,5
GW+CC+FM1467 101-5,GW+CC+FM441,101,5
BS+GW+CC+FM1467 101-5,BS+GW+CC+FM441,101,5
BS1468 101-6,BS442,101,6
GW1468 101-6,GW442,101,6
CC1468 101-6,CC442,101,6
FM1468 101-6,FM442,101,6
BS+GW1468 101-6,BS+GW442,101,6
BS+CC1468 101-6,BS+CC442,101,6
BS+FM1468 101-6,BS+FM442,101,6
GW+CC1468 101-6,GW+CC442,101,6
GW+FM1468,GW+FM442,101,6
CC+FM1468 101-6,CC+FM442,101,6
BS+GW+CC1468 101-6,BS+GW+CC442,101,6
BS+GW+FM1468 101-6,BS+GW+FM442,101,6
BS+CC+FM1468 101-6,BS+CC+FM442,101,6
GW+CC+FM1468 101-6,GW+CC+FM442,101,6
BS+GW+CC+FM1468 101-6,BS+GW+CC+FM442,101,6
BS1469 101-7,BS443,101,7
GW1469 101-7,GW443,101,7
CC1469 101-7,CC443,101,7
FM1469 101-7,FM443,101,7
BS+GW1469 101-7,BS+GW443,101,7
BS+CC1469 101-7,BS+CC443,101,7
BS+FM1469 101-7,BS+FM443,101,7
GW+CC1469 101-7,GW+CC443,101,7
GW+FM1469,GW+FM443,101,7
CC+FM1469 101-7,CC+FM443,101,7
BS+GW+CC1469 101-7,BS+GW+CC443,101,7
BS+GW+FM1469 101-7,BS+GW+FM443,101,7
BS+CC+FM1469 101-7,BS+CC+FM443,101,7
GW+CC+FM1469 101-7,GW+CC+FM443,101,7
BS+GW+CC+FM1469 101-7,BS+GW+CC+FM443,101,7
BS1470 101-8,BS444,101,8
GW1470 101-8,GW444,101,8
CC1470 101-8,CC444,101,8
FM1470 101-8,FM444,101,8
BS+GW1470 101-8,BS+GW444,101,8
BS+CC1470 101-8,BS+CC444,101,8
BS+FM1470 101-8,BS+FM444,101,8
GW+CC1470 101-8,GW+CC444,101,8
GW+FM1470,GW+FM444,101,8
CC+FM1470 101-8,CC+FM444,101,8
BS+GW+CC1470 101-8,BS+GW+CC444,101,8
BS+GW+FM1470 101-8,BS+GW+FM444,101,8
BS+CC+FM1470 101-8,BS+CC+FM444,101,8
GW+CC+FM1470 101-8,GW+CC+FM444,101,8
BS+GW+CC+FM1470 101-8,BS+GW+CC+FM444,101,8
BS1471 101-9,BS445,101,9
GW1471 101-9,GW445,101,9
CC1471 101-9,CC445,101,9
FM1471 101-9,FM445,101,9
BS+GW1471 101-9,BS+GW445,101,9
BS+CC1471 101-9,BS+CC445,101,9
BS+FM1471 101-9,BS+FM445,101,9
GW+CC1471 101-9,GW+CC445,101,9
GW+FM1471,GW+FM445,101,9
CC+FM1471 101-9,CC+FM445,101,9
BS+GW+CC1471 101-9,BS+GW+CC445,101,9
BS+GW+FM1471 101-9,BS+GW+FM445,101,9
BS+CC+FM1471 101-9,BS+CC+FM445,101,9
GW+CC+FM1471 101-9,GW+CC+FM445,101,9
BS+GW+CC+FM1471 101-9,BS+GW+CC+FM445,101,9
BS1472 102-9,BS446,102,9
GW1472 102-9,GW446,102,9
CC1472 102-9,CC446,102,9
FM1472 102-9,FM446,102,9
BS+GW1472 102-9,BS+GW446,102,9
BS+CC1472 102-9,BS+CC446,102,9
BS+FM1472 102-9,BS+FM446,102,9
GW+CC1472 102-9,GW+CC446,102,9
GW+FM1472,GW+FM446,102,9
CC+FM1472 102-9,CC+FM446,102,9
BS+GW+CC1472 102-9,BS+GW+CC446,102,9
BS+GW+FM1472 102-9,BS+GW+FM446,102,9
BS+CC+FM1472 102-9,BS+CC+FM446,102,9
GW+CC+FM1472 102-9,GW+CC+FM446,102,9
BS+GW+CC+FM1472 102-9,BS+GW+CC+FM446,102,9
BS1473 102-10,BS447,102,10
GW1473 102-10,GW447,102,10
CC1473 102-10,CC447,102,10
FM1473 102-10,FM447,102,10
BS+GW1473 102-10,BS+GW447,102,10
BS+CC1473 102-10,BS+CC447,102,10
BS+FM1473 102-10,BS+FM447,102,10
GW+CC1473 102-10,GW+CC447,102,10
GW+FM1473,GW+FM447,102,10
CC+FM1473 102-10,CC+FM447,102,10
BS+GW+CC1473 102-10,BS+GW+CC447,102,10
BS+GW+FM1473 102-10,BS+GW+FM447,102,10
BS+CC+FM1473 102-10,BS+CC+FM447,102,10
GW+CC+FM1473 102-10,GW+CC+FM447,102,10
BS+GW+CC+FM1473 102-10,BS+GW+CC+FM447,102,10
BS1474 102-11,BS448,102,11
GW1474 102-11,GW448,102,11
CC1474 102-11,CC448,102,11
FM1474 102-11,FM448,102,11
BS+GW1474 102-11,BS+GW448,102,11
BS+CC1474 102-11,BS+CC448,102,11
BS+FM1474 102-11,BS+FM448,102,11
GW+CC1474 102-11,GW+CC448,102,11
GW+FM1474,GW+FM448,102,11
CC+FM1474 102-11,CC+FM448,102,11
BS+GW+CC1474 102-11,BS+GW+CC448,102,11
BS+GW+FM1474 102-11,BS+GW+FM448,102,11
BS+CC+FM1474 102-11,BS+CC+FM448,102,11
GW+CC+FM1474 102-11,GW+CC+FM448,102,11
BS+GW+CC+FM1474 102-11,BS+GW+CC+FM448,102,11
BS1475 102-12,BS449,102,12
GW1475 102-12,GW449,102,12
CC1475 102-12,CC449,102,12
FM1475 102-12,FM449,102,12
BS+GW1475 102-12,BS+GW449,102,12
BS+CC1475 102-12,BS+CC449,102,12
BS+FM1475 102-12,BS+FM449,102,12
GW+CC1475 102-12,GW+CC449,102,12
GW+FM1475,GW+FM449,102,12
CC+FM1475 102-12,CC+FM449,102,12
BS+GW+CC1475 102-12,BS+GW+CC449,102,12
BS+GW+FM1475 102-12,BS+GW+FM449,102,12
BS+CC+FM1475 102-12,BS+CC+FM449,102,12
GW+CC+FM1475 102-12,GW+CC+FM449,102,12
BS+GW+CC+FM1475 102-12,BS+GW+CC+FM449,102,12
BS1476 102-13,BS450,102,13
GW1476 102-13,GW450,102,13
CC1476 102-13,CC450,102,13
FM1476 102-13,FM450,102,13
BS+GW1476 102-13,BS+GW450,102,13
BS+CC1476 102-13,BS+CC450,102,13
BS+FM1476 102-13,BS+FM450,102,13
GW+CC1476 102-13,GW+CC450,102,13
GW+FM1476,GW+FM450,102,13
CC+FM1476 102-13,CC+FM450,102,13
BS+GW+CC1476 102-13,BS+GW+CC450,102,13
BS+GW+FM1476 102-13,BS+GW+FM450,102,13
BS+CC+FM1476 102-13,BS+CC+FM450,102,13
GW+CC+FM1476 102-13,GW+CC+FM450,102,13
BS+GW+CC+FM1476 102-13,BS+GW+CC+FM450,102,13
BS1477 103-1,BS451,103,1
GW1477 103-1,GW451,103,1
CC1477 103-1,CC451,103,1
FM1477 103-1,FM451,103,1
BS+GW1477 103-1,BS+GW451,103,1
BS+CC1477 103-1,BS+CC451,103,1
BS+FM1477 103-1,BS+FM451,103,1
GW+CC1477 103-1,GW+CC451,103,1
GW+FM1477,GW+FM451,103,1
CC+FM1477 103-1,CC+FM451,103,1
BS+GW+CC1477 103-1,BS+GW+CC451,103,1
BS+GW+FM1477 103-1,BS+GW+FM451,103,1
BS+CC+FM1477 103-1,BS+CC+FM451,103,1
GW+CC+FM1477 103-1,GW+CC+FM451,103,1
BS+GW+CC+FM1477 103-1,BS+GW+CC+FM451,103,1
BS1478 103-2,BS452,103,2
GW1478 103-2,GW452,103,2
CC1478 103-2,CC452,103,2
FM1478 103-2,FM452,103,2
BS+GW1478 103-2,BS+GW452,103,2
BS+CC1478 103-2,BS+CC452,103,2
BS+FM1478 103-2,BS+FM452,103,2
GW+CC1478 103-2,GW+CC452,103,2
GW+FM1478,GW+FM452,103,2
CC+FM1478 103-2,CC+FM452,103,2
BS+GW+CC1478 103-2,BS+GW+CC452,103,2
BS+GW+FM1478 103-2,BS+GW+FM452,103,2
BS+CC+FM1478 103-2,BS+CC+FM452,103,2
GW+CC+FM1478 103-2,GW+CC+FM452,103,2
BS+GW+CC+FM1478 103-2,BS+GW+CC+FM452,103,2
BS1479 103-3,BS453,103,3
GW1479 103-3,GW453,103,3
CC1479 103-3,CC453,103,3
FM1479 103-3,FM453,103,3
BS+GW1479 103-3,BS+GW453,103,3
BS+CC1479 103-3,BS+CC453,103,3
BS+FM1479 103-3,BS+FM453,103,3
GW+CC1479 103-3,GW+CC453,103,3
GW+FM1479,GW+FM453,103,3
CC+FM1479 103-3,CC+FM453,103,3
BS+GW+CC1479 103-3,BS+GW+CC453,103,3
BS+GW+FM1479 103-3,BS+GW+FM453,103,3
BS+CC+FM1479 103-3,BS+CC+FM453,103,3
GW+CC+FM1479 103-3,GW+CC+FM453,103,3
BS+GW+CC+FM1479 103-3,BS+GW+CC+FM453,103,3
BS1480 104-7,BS454,104,7
GW1480 104-7,GW454,104,7
CC1480 104-7,CC454,104,7
FM1480 104-7,FM454,104,7
BS+GW1480 104-7,BS+GW454,104,7
BS+CC1480 104-7,BS+CC454,104,7
BS+FM1480 104-7,BS+FM454,104,7
GW+CC1480 104-7,GW+CC454,104,7
GW+FM1480,GW+FM454,104,7
CC+FM1480 104-7,CC+FM454,104,7
BS+GW+CC1480 104-7,BS+GW+CC454,104,7
BS+GW+FM1480 104-7,BS+GW+FM454,104,7
BS+CC+FM1480 104-7,BS+CC+FM454,104,7
GW+CC+FM1480 104-7,GW+CC+FM454,104,7
BS+GW+CC+FM1480 104-7,BS+GW+CC+FM454,104,7
BS1481 104-8,BS455,104,8
GW1481 104-8,GW455,104,8
CC1481 104-8,CC455,104,8
FM1481 104-8,FM455,104,8
BS+GW1481 104-8,BS+GW455,104,8
BS+CC1481 104-8,BS+CC455,104,8
BS+FM1481 104-8,BS+FM455,104,8
GW+CC1481 104-8,GW+CC455,104,8
GW+FM1481,GW+FM455,104,8
CC+FM1481 104-8,CC+FM455,104,8
BS+GW+CC1481 104-8,BS+GW+CC455,104,8
BS+GW+FM1481 104-8,BS+GW+FM455,104,8
BS+CC+FM1481 104-8,BS+CC+FM455,104,8
GW+CC+FM1481 104-8,GW+CC+FM455,104,8
BS+GW+CC+FM1481 104-8,BS+GW+CC+FM455,104,8
BS1482 104-9,BS456,104,9
GW1482 104-9,GW456,104,9
CC1482 104-9,CC456,104,9
FM1482 104-9,FM456,104,9
BS+GW1482 104-9,BS+GW456,104,9
BS+CC1482 104-9,BS+CC456,104,9
BS+FM1482 104-9,BS+FM456,104,9
GW+CC1482 104-9,GW+CC456,104,9
GW+FM1482,GW+FM456,104,9
CC+FM1482 104-9,CC+FM456,104,9
BS+GW+CC1482 104-9,BS+GW+CC456,104,9
BS+GW+FM1482 104-9,BS+GW+FM456,104,9
BS+CC+FM1482 104-9,BS+CC+FM456,104,9
GW+CC+FM1482 104-9,GW+CC+FM456,104,9
BS+GW+CC+FM1482 104-9,BS+GW+CC+FM456,104,9
BS1483 104-10,BS457,104,10
GW1483 104-10,GW457,104,10
CC1483 104-10,CC457,104,10
FM1483 104-10,FM457,104,10
BS+GW1483 104-10,BS+GW457,104,10
BS+CC1483 104-10,BS+CC457,104,10
BS+FM1483 104-10,BS+FM457,104,10
GW+CC1483 104-10,GW+CC457,104,10
GW+FM1483,GW+FM457,104,10
CC+FM1483 104-10,CC+FM457,104,10
BS+GW+CC1483 104-10,BS+GW+CC457,104,10
BS+GW+FM1483 104-10,BS+GW+FM457,104,10
BS+CC+FM1483 104-10,BS+CC+FM457,104,10
GW+CC+FM1483 104-10,GW+CC+FM457,104,10
BS+GW+CC+FM1483 104-10,BS+GW+CC+FM457,104,10
BS1484 104-11,BS458,104,11
GW1484 104-11,GW458,104,11
CC1484 104-11,CC458,104,11
FM1484 104-11,FM458,104,11
BS+GW1484 104-11,BS+GW458,104,11
BS+CC1484 104-11,BS+CC458,104,11
BS+FM1484 104-11,BS+FM458,104,11
GW+CC1484 104-11,GW+CC458,104,11
GW+FM1484,GW+FM458,104,11
CC+FM1484 104-11,CC+FM458,104,11
BS+GW+CC1484 104-11,BS+GW+CC458,104,11
BS+GW+FM1484 104-11,BS+GW+FM458,104,11
BS+CC+FM1484 104-11,BS+CC+FM458,104,11
GW+CC+FM1484 104-11,GW+CC+FM458,104,11
BS+GW+CC+FM1484 104-11,BS+GW+CC+FM458,104,11
BS1485 104-12,BS459,104,12
GW1485 104-12,GW459,104,12
CC1485 104-12,CC459,104,12
FM1485 104-12,FM459,104,12
BS+GW1485 104-12,BS+GW459,104,12
BS+CC1485 104-12,BS+CC459,104,12
BS+FM1485 104-12,BS+FM459,104,12
GW+CC1485 104-12,GW+CC459,104,12
GW+FM1485,GW+FM459,104,12
CC+FM1485 104-12,CC+FM459,104,12
