Label,ld0.0top10,ld0.0top30,ld0.0top60,ld0.5top10,ld0.5top30,ld0.5top60,ld1.0top10,ld1.0top30,ld1.0top60
BS+CC1535 114-12,0,1,1,0,1,1,0,0,1
BS+FM1535 114-12,0,1,1,0,0,1,0,0,0
GW+CC1535 114-12,0,1,1,0,1,1,0,0,1
GW+FM1535,0,1,1,0,1,1,0,0,0
CC+FM1535 114-12,0,0,1,0,0,1,0,0,0
BS+GW+CC1535 114-12,0,1,1,0,1,1,0,0,1
BS+GW+FM1535 114-12,0,1,1,0,1,1,0,0,0
BS+CC+FM1535 114-12,0,0,1,0,0,1,0,0,0
GW+CC+FM1535 114-12,0,1,1,0,0,1,0,0,0
BS+GW+CC+FM1535 114-12,0,1,1,0,0,1,0,0,0
BS1536 114-13,0,1,1,0,1,1,0,1,1
GW1536 114-13,0,1,1,0,1,1,0,1,1
CC1536 114-13,0,0,1,0,0,1,0,0,0
FM1536 114-13,0,0,0,0,0,0,0,0,0
BS+GW1536 114-13,0,1,1,0,1,1,0,1,1
BS+CC1536 114-13,0,0,1,0,0,1,0,0,0
BS+FM1536 114-13,0,0,0,0,0,0,0,0,0
GW+CC1536 114-13,0,0,1,0,0,1,0,0,0
GW+FM1536,0,0,0,0,0,0,0,0,0
CC+FM1536 114-13,0,0,1,0,0,0,0,0,0
BS+GW+CC1536 114-13,0,0,1,0,0,1,0,0,0
BS+GW+FM1536 114-13,0,0,0,0,0,0,0,0,0
BS+CC+FM1536 114-13,0,0,1,0,0,1,0,0,0
GW+CC+FM1536 114-13,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM1536 114-13,0,0,1,0,0,1,0,0,0
BS1537 114-14,1,1,1,1,1,1,1,1,1
GW1537 114-14,1,1,1,1,1,1,0,1,1
CC1537 114-14,0,0,1,0,0,1,0,0,1
FM1537 114-14,0,0,0,0,0,0,0,0,0
BS+GW1537 114-14,1,1,1,0,1,1,0,1,1
BS+CC1537 114-14,0,0,1,0,0,1,0,0,1
BS+FM1537 114-14,0,0,1,0,0,1,0,0,0
GW+CC1537 114-14,0,0,1,0,0,1,0,0,1
GW+FM1537,0,0,1,0,0,1,0,0,0
CC+FM1537 114-14,0,0,1,0,0,0,0,0,0
BS+GW+CC1537 114-14,0,0,1,0,0,1,0,0,1
BS+GW+FM1537 114-14,0,0,1,0,0,1,0,0,0
BS+CC+FM1537 114-14,0,0,1,0,0,1,0,0,0
GW+CC+FM1537 114-14,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM1537 114-14,0,0,1,0,0,1,0,0,0
BS1538 114-15,1,1,1,1,1,1,1,1,1
GW1538 114-15,1,1,1,1,1,1,1,1,1
CC1538 114-15,0,1,1,0,1,1,0,0,1
FM1538 114-15,0,0,0,0,0,0,0,0,0
BS+GW1538 114-15,1,1,1,1,1,1,1,1,1
BS+CC1538 114-15,0,1,1,0,1,1,0,0,1
BS+FM1538 114-15,0,1,1,0,1,1,0,0,0
GW+CC1538 114-15,0,1,1,0,1,1,0,0,0
GW+FM1538,0,1,1,0,1,1,0,0,0
CC+FM1538 114-15,0,0,1,0,0,1,0,0,0
BS+GW+CC1538 114-15,0,1,1,0,1,1,0,0,0
BS+GW+FM1538 114-15,0,1,1,0,1,1,0,0,0
BS+CC+FM1538 114-15,0,1,1,0,0,1,0,0,0
GW+CC+FM1538 114-15,0,1,1,0,1,1,0,0,0
BS+GW+CC+FM1538 114-15,0,1,1,0,1,1,0,0,0
BS1539 115-1,0,0,1,0,0,1,0,1,1
GW1539 115-1,0,0,0,0,1,1,1,1,1
CC1539 115-1,0,0,0,0,0,0,0,0,1
FM1539 115-1,0,0,0,0,0,0,0,0,0
BS+GW1539 115-1,0,0,0,0,0,0,0,0,0
BS+CC1539 115-1,0,0,0,0,0,0,0,0,1
BS+FM1539 115-1,0,0,0,0,0,0,0,0,0
GW+CC1539 115-1,0,0,0,0,0,0,0,0,1
GW+FM1539,0,0,0,0,0,0,0,0,0
CC+FM1539 115-1,0,0,0,0,0,0,0,0,0
BS+GW+CC1539 115-1,0,0,0,0,0,0,0,0,1
BS+GW+FM1539 115-1,0,0,0,0,0,0,0,0,0
BS+CC+FM1539 115-1,0,0,0,0,0,0,0,0,0
GW+CC+FM1539 115-1,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM1539 115-1,0,0,0,0,0,0,0,0,0
BS1540 115-2,0,0,1,0,0,1,0,1,1
GW1540 115-2,0,0,1,0,0,1,0,1,1
CC1540 115-2,0,0,1,0,0,1,0,0,0
FM1540 115-2,0,0,0,0,0,0,0,0,0
BS+GW1540 115-2,0,0,0,0,0,0,0,1,1
BS+CC1540 115-2,0,0,1,0,0,1,0,0,0
BS+FM1540 115-2,0,0,0,0,0,0,0,0,0
GW+CC1540 115-2,0,0,1,0,0,1,0,0,0
GW+FM1540,0,0,0,0,0,0,0,0,0
CC+FM1540 115-2,0,0,0,0,0,0,0,0,0
BS+GW+CC1540 115-2,0,0,1,0,0,1,0,0,0
BS+GW+FM1540 115-2,0,0,0,0,0,0,0,0,0
BS+CC+FM1540 115-2,0,0,0,0,0,0,0,0,0
GW+CC+FM1540 115-2,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM1540 115-2,0,0,0,0,0,0,0,0,0
BS1541 115-3,0,1,1,0,1,1,1,1,1
GW1541 115-3,0,1,1,0,0,1,0,1,1
CC1541 115-3,0,0,0,0,0,0,0,0,0
FM1541 115-3,0,0,0,0,0,0,0,0,0
BS+GW1541 115-3,0,0,1,0,0,1,0,1,1
BS+CC1541 115-3,0,0,0,0,0,0,0,0,0
BS+FM1541 115-3,0,0,0,0,0,0,0,0,0
GW+CC1541 115-3,0,0,0,0,0,0,0,0,0
GW+FM1541,0,0,0,0,0,0,0,0,0
CC+FM1541 115-3,0,0,0,0,0,0,0,0,0
BS+GW+CC1541 115-3,0,0,0,0,0,0,0,0,0
BS+GW+FM1541 115-3,0,0,0,0,0,0,0,0,0
BS+CC+FM1541 115-3,0,0,0,0,0,0,0,0,0
GW+CC+FM1541 115-3,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM1541 115-3,0,0,0,0,0,0,0,0,0
BS1542 115-4,0,1,1,1,1,1,1,1,1
GW1542 115-4,0,1,1,1,1,1,1,1,1
CC1542 115-4,0,0,0,0,0,0,0,0,1
FM1542 115-4,0,0,0,0,0,0,0,0,0
BS+GW1542 115-4,0,1,1,0,1,1,1,1,1
BS+CC1542 115-4,0,0,1,0,0,1,0,0,1
BS+FM1542 115-4,0,0,0,0,0,0,0,0,0
GW+CC1542 115-4,0,0,1,0,0,1,0,0,1
GW+FM1542,0,0,0,0,0,0,0,0,0
CC+FM1542 115-4,0,0,0,0,0,0,0,0,0
BS+GW+CC1542 115-4,0,0,1,0,0,1,0,0,1
BS+GW+FM1542 115-4,0,0,0,0,0,0,0,0,0
BS+CC+FM1542 115-4,0,0,0,0,0,0,0,0,0
GW+CC+FM1542 115-4,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM1542 115-4,0,0,0,0,0,0,0,0,0
BS1543 116-1,0,1,1,0,1,1,0,1,1
GW1543 116-1,0,1,1,0,1,1,1,1,1
CC1543 116-1,0,0,0,0,0,0,0,0,1
FM1543 116-1,0,0,0,0,0,0,0,0,0
BS+GW1543 116-1,0,1,1,0,1,1,0,1,1
BS+CC1543 116-1,0,0,1,0,0,1,0,0,1
BS+FM1543 116-1,0,0,0,0,0,0,0,0,0
GW+CC1543 116-1,0,0,1,0,0,1,0,0,1
GW+FM1543,0,0,0,0,0,0,0,0,0
CC+FM1543 116-1,0,0,0,0,0,0,0,0,1
BS+GW+CC1543 116-1,0,0,1,0,0,1,0,0,1
BS+GW+FM1543 116-1,0,0,0,0,0,0,0,0,0
BS+CC+FM1543 116-1,0,0,0,0,0,0,0,0,0
GW+CC+FM1543 116-1,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM1543 116-1,0,0,0,0,0,0,0,0,0
BS1544 116-2,0,0,0,0,0,0,0,1,1
GW1544 116-2,0,0,0,0,0,0,0,1,1
CC1544 116-2,0,0,1,0,0,1,0,0,0
FM1544 116-2,0,0,0,0,0,0,0,0,0
BS+GW1544 116-2,0,0,0,0,0,0,0,1,1
BS+CC1544 116-2,0,0,1,0,0,1,0,0,0
BS+FM1544 116-2,0,0,0,0,0,0,0,0,0
GW+CC1544 116-2,0,0,1,0,0,1,0,0,0
GW+FM1544,0,0,0,0,0,0,0,0,0
CC+FM1544 116-2,0,0,0,0,0,0,0,0,0
BS+GW+CC1544 116-2,0,0,1,0,0,1,0,0,0
BS+GW+FM1544 116-2,0,0,0,0,0,0,0,0,0
BS+CC+FM1544 116-2,0,0,0,0,0,0,0,0,0
GW+CC+FM1544 116-2,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM1544 116-2,0,0,0,0,0,0,0,0,0
BS1545 117-1,0,0,1,0,0,1,0,0,1
GW1545 117-1,0,0,1,0,0,1,0,0,1
CC1545 117-1,0,0,1,0,0,1,0,0,1
FM1545 117-1,0,0,0,0,0,0,0,0,0
BS+GW1545 117-1,0,0,1,0,0,1,0,0,1
BS+CC1545 117-1,0,0,1,0,0,1,0,0,1
BS+FM1545 117-1,0,0,0,0,0,0,0,1,1
GW+CC1545 117-1,0,0,1,0,0,1,0,0,1
GW+FM1545,0,0,0,0,0,0,0,0,1
CC+FM1545 117-1,0,0,1,0,0,0,0,0,0
BS+GW+CC1545 117-1,0,0,1,0,0,1,0,0,1
BS+GW+FM1545 117-1,0,0,0,0,0,0,0,0,1
BS+CC+FM1545 117-1,0,0,1,0,0,0,0,0,1
GW+CC+FM1545 117-1,0,0,1,0,0,0,0,0,1
BS+GW+CC+FM1545 117-1,0,0,1,0,0,0,0,0,1
BS1546 117-2,1,1,1,1,1,1,0,1,1
GW1546 117-2,1,1,1,1,1,1,0,1,1
CC1546 117-2,0,0,1,0,0,1,0,0,1
FM1546 117-2,0,0,0,0,0,0,0,0,0
BS+GW1546 117-2,0,1,1,0,1,1,0,0,1
BS+CC1546 117-2,0,0,1,0,0,1,0,0,1
BS+FM1546 117-2,0,0,1,0,0,1,0,0,1
GW+CC1546 117-2,0,0,1,0,0,1,0,0,1
GW+FM1546,0,0,0,0,0,0,1,1,1
CC+FM1546 117-2,0,0,0,0,0,0,0,0,0
BS+GW+CC1546 117-2,0,0,1,0,0,1,0,0,1
BS+GW+FM1546 117-2,0,0,1,0,0,1,0,0,1
BS+CC+FM1546 117-2,0,0,1,0,0,0,0,0,1
GW+CC+FM1546 117-2,0,0,1,0,0,0,0,0,1
BS+GW+CC+FM1546 117-2,0,0,1,0,0,0,0,0,1
BS1547 117-3,0,0,1,0,0,1,0,1,1
GW1547 117-3,0,0,1,0,1,1,1,1,1
CC1547 117-3,0,0,1,0,0,1,0,0,1
FM1547 117-3,0,0,0,0,0,0,0,0,0
BS+GW1547 117-3,0,0,0,0,0,1,0,1,1
BS+CC1547 117-3,0,0,1,0,0,1,0,0,0
BS+FM1547 117-3,0,0,0,0,0,0,0,0,0
GW+CC1547 117-3,0,0,1,0,0,1,0,0,1
GW+FM1547,0,0,0,0,0,0,0,0,0
CC+FM1547 117-3,0,0,1,0,0,0,0,0,1
BS+GW+CC1547 117-3,0,0,1,0,0,1,0,0,1
BS+GW+FM1547 117-3,0,0,0,0,0,0,0,0,0
BS+CC+FM1547 117-3,0,0,1,0,0,0,0,0,1
GW+CC+FM1547 117-3,0,0,1,0,0,0,0,0,1
BS+GW+CC+FM1547 117-3,0,0,1,0,0,0,0,0,1
BS1548 117-4,1,1,1,1,1,1,1,1,1
GW1548 117-4,1,1,1,1,1,1,1,1,1
CC1548 117-4,0,0,1,0,0,1,0,0,1
FM1548 117-4,0,0,0,0,0,0,0,0,0
BS+GW1548 117-4,0,1,1,1,1,1,1,1,1
BS+CC1548 117-4,0,0,1,0,0,1,0,0,1
BS+FM1548 117-4,0,0,1,0,0,0,0,0,0
GW+CC1548 117-4,0,0,1,0,0,1,0,0,1
GW+FM1548,0,0,1,0,0,1,0,0,0
CC+FM1548 117-4,0,0,0,0,0,0,0,0,0
BS+GW+CC1548 117-4,0,0,1,0,0,1,0,0,1
BS+GW+FM1548 117-4,0,0,1,0,0,1,0,0,0
BS+CC+FM1548 117-4,0,0,1,0,0,0,0,0,0
GW+CC+FM1548 117-4,0,0,1,0,0,0,0,0,0
BS+GW+CC+FM1548 117-4,0,0,1,0,0,0,0,0,0
BS1549 117-5,0,0,1,0,0,1,0,0,0
GW1549 117-5,0,0,1,0,0,1,0,1,1
CC1549 117-5,0,0,0,0,0,0,0,0,0
FM1549 117-5,0,0,0,0,0,0,0,0,0
BS+GW1549 117-5,0,0,1,0,0,1,0,1,1
BS+CC1549 117-5,0,0,0,0,0,0,0,0,0
BS+FM1549 117-5,0,0,0,0,0,0,0,0,0
GW+CC1549 117-5,0,0,0,0,0,0,0,0,0
GW+FM1549,0,0,0,0,0,0,0,0,0
CC+FM1549 117-5,0,0,0,0,0,0,1,1,1
BS+GW+CC1549 117-5,0,0,0,0,0,0,0,0,0
BS+GW+FM1549 117-5,0,0,0,0,0,0,0,0,0
BS+CC+FM1549 117-5,0,0,0,0,0,0,0,0,0
GW+CC+FM1549 117-5,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM1549 117-5,0,0,0,0,0,0,0,0,0
BS1550 117-6,1,1,1,1,1,1,1,1,1
GW1550 117-6,1,1,1,1,1,1,1,1,1
CC1550 117-6,0,0,1,0,0,1,0,0,0
FM1550 117-6,0,0,0,0,0,0,0,0,0
BS+GW1550 117-6,1,1,1,1,1,1,1,1,1
BS+CC1550 117-6,0,0,1,0,0,1,0,0,0
BS+FM1550 117-6,0,0,0,0,0,0,0,1,1
GW+CC1550 117-6,0,1,1,0,1,1,0,0,0
GW+FM1550,0,0,1,0,0,1,0,0,0
CC+FM1550 117-6,0,0,0,0,0,0,1,1,1
BS+GW+CC1550 117-6,0,0,0,0,0,0,1,1,1
BS+GW+FM1550 117-6,0,0,1,0,0,1,0,0,0
BS+CC+FM1550 117-6,0,0,1,0,0,1,0,0,0
GW+CC+FM1550 117-6,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM1550 117-6,0,0,1,0,0,1,0,0,0
BS1551 118-1,0,0,0,0,0,0,0,1,1
GW1551 118-1,0,0,0,0,0,0,0,0,1
CC1551 118-1,0,0,1,0,0,1,0,0,0
FM1551 118-1,0,0,0,0,0,0,0,0,0
BS+GW1551 118-1,0,0,0,0,0,0,0,0,0
BS+CC1551 118-1,0,0,1,0,0,1,0,0,0
BS+FM1551 118-1,0,0,0,0,0,0,0,0,0
GW+CC1551 118-1,0,0,1,0,0,1,0,0,1
GW+FM1551,0,0,0,0,0,0,0,0,0
CC+FM1551 118-1,0,0,0,0,0,0,0,0,0
BS+GW+CC1551 118-1,0,0,1,0,0,1,0,0,0
BS+GW+FM1551 118-1,0,0,0,0,0,0,0,0,0
BS+CC+FM1551 118-1,0,0,0,0,0,0,0,0,0
GW+CC+FM1551 118-1,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM1551 118-1,0,0,0,0,0,0,0,0,1
BS1552 118-2,0,0,0,0,0,0,1,1,1
GW1552 118-2,0,0,0,0,0,1,0,1,1
CC1552 118-2,0,0,0,0,0,0,0,0,0
FM1552 118-2,0,0,0,0,0,0,0,0,0
BS+GW1552 118-2,0,0,0,0,0,0,0,1,1
BS+CC1552 118-2,0,0,0,0,0,0,0,0,0
BS+FM1552 118-2,0,0,0,0,0,0,0,0,0
GW+CC1552 118-2,0,0,0,0,0,0,0,0,0
GW+FM1552,0,0,0,0,0,0,0,0,0
CC+FM1552 118-2,0,0,0,0,0,0,0,0,0
BS+GW+CC1552 118-2,0,0,0,0,0,0,0,0,0
BS+GW+FM1552 118-2,0,0,0,0,0,0,0,0,0
BS+CC+FM1552 118-2,0,0,0,0,0,0,0,0,0
GW+CC+FM1552 118-2,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM1552 118-2,0,0,0,0,0,0,0,0,0
BS1553 119-1,0,0,0,0,0,1,1,1,1
GW1553 119-1,0,0,0,0,1,1,1,1,1
CC1553 119-1,0,0,1,0,0,0,0,0,1
FM1553 119-1,0,0,0,0,0,0,0,0,0
BS+GW1553 119-1,0,0,0,0,0,0,0,0,0
BS+CC1553 119-1,0,0,0,0,0,0,0,0,1
BS+FM1553 119-1,0,0,0,0,0,0,0,0,0
GW+CC1553 119-1,0,0,0,0,0,0,0,0,0
GW+FM1553,0,0,0,0,0,0,0,0,0
CC+FM1553 119-1,0,0,0,0,0,0,0,0,0
BS+GW+CC1553 119-1,0,0,0,0,0,0,0,0,1
BS+GW+FM1553 119-1,0,0,0,0,0,0,0,0,0
BS+CC+FM1553 119-1,0,0,0,0,0,0,0,0,0
GW+CC+FM1553 119-1,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM1553 119-1,0,0,0,0,0,0,0,0,0
BS1554 119-2,0,1,1,0,1,1,1,1,1
GW1554 119-2,0,1,1,0,1,1,1,1,1
CC1554 119-2,0,0,0,0,0,0,0,0,1
FM1554 119-2,0,0,0,0,0,0,0,0,0
BS+GW1554 119-2,0,1,1,0,1,1,1,1,1
BS+CC1554 119-2,0,0,1,0,0,0,0,0,1
BS+FM1554 119-2,0,0,0,0,0,0,0,0,1
GW+CC1554 119-2,0,0,1,0,0,0,0,0,1
GW+FM1554,0,0,0,0,0,0,0,0,0
CC+FM1554 119-2,0,0,0,0,0,0,0,0,0
BS+GW+CC1554 119-2,0,0,1,0,0,0,0,0,1
BS+GW+FM1554 119-2,0,0,0,0,0,0,0,0,0
BS+CC+FM1554 119-2,0,0,0,0,0,0,0,0,0
GW+CC+FM1554 119-2,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM1554 119-2,0,0,0,0,0,0,0,0,0
BS1555 119-3,0,1,1,0,0,1,0,0,0
GW1555 119-3,0,1,1,1,1,1,1,1,1
CC1555 119-3,0,0,0,0,0,0,0,0,0
FM1555 119-3,0,0,0,0,0,0,0,1,1
BS+GW1555 119-3,0,0,1,0,1,1,1,1,1
BS+CC1555 119-3,0,0,0,0,0,0,0,0,0
BS+FM1555 119-3,0,0,0,0,0,0,0,1,1
GW+CC1555 119-3,0,0,0,0,0,0,0,0,0
GW+FM1555,0,0,0,0,0,1,0,1,1
CC+FM1555 119-3,0,0,0,0,0,0,0,0,0
BS+GW+CC1555 119-3,0,0,0,0,0,0,0,0,0
BS+GW+FM1555 119-3,0,0,0,0,0,1,0,1,1
BS+CC+FM1555 119-3,0,0,0,0,0,0,0,0,0
GW+CC+FM1555 119-3,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM1555 119-3,0,0,0,0,0,0,0,0,0
BS1556 119-4,0,0,0,0,0,1,0,1,1
GW1556 119-4,0,0,0,0,0,1,1,1,1
CC1556 119-4,0,0,1,0,0,1,0,0,1
FM1556 119-4,0,0,0,0,0,0,0,0,0
BS+GW1556 119-4,0,0,0,0,0,1,1,1,1
BS+CC1556 119-4,0,0,1,0,0,1,0,0,1
BS+FM1556 119-4,0,0,0,0,0,0,0,0,0
GW+CC1556 119-4,0,0,1,0,0,1,0,0,1
GW+FM1556,0,0,0,0,0,0,0,1,1
CC+FM1556 119-4,0,0,1,0,0,0,0,0,0
BS+GW+CC1556 119-4,0,0,1,0,0,1,0,0,1
BS+GW+FM1556 119-4,0,0,0,0,0,0,0,0,0
BS+CC+FM1556 119-4,0,0,1,0,0,0,0,0,0
GW+CC+FM1556 119-4,0,0,1,0,0,0,0,0,0
BS+GW+CC+FM1556 119-4,0,0,1,0,0,1,0,0,1
BS1557 119-5,0,0,0,0,0,0,0,1,1
GW1557 119-5,0,0,0,0,0,1,0,1,1
CC1557 119-5,0,0,1,0,0,1,0,0,0
FM1557 119-5,0,0,0,0,0,0,0,0,0
BS+GW1557 119-5,0,0,0,0,0,0,0,1,1
BS+CC1557 119-5,0,0,1,0,0,1,0,0,0
BS+FM1557 119-5,0,0,0,0,0,0,0,0,0
GW+CC1557 119-5,0,0,1,0,0,1,0,0,0
GW+FM1557,0,0,0,0,0,0,0,0,0
CC+FM1557 119-5,0,0,0,0,0,0,0,0,0
BS+GW+CC1557 119-5,0,0,1,0,0,1,0,0,0
BS+GW+FM1557 119-5,0,0,0,0,0,0,0,0,0
BS+CC+FM1557 119-5,0,0,0,0,0,0,0,0,0
GW+CC+FM1557 119-5,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM1557 119-5,0,0,0,0,0,0,0,0,0
BS1558 119-6,0,0,0,0,0,0,0,0,0
GW1558 119-6,0,1,1,0,1,1,0,1,1
CC1558 119-6,0,0,0,0,0,0,0,0,1
FM1558 119-6,0,0,0,0,0,0,0,0,0
BS+GW1558 119-6,0,0,1,0,1,1,0,1,1
BS+CC1558 119-6,0,0,0,0,0,0,0,0,1
BS+FM1558 119-6,0,0,0,0,0,0,0,0,0
GW+CC1558 119-6,0,0,0,0,0,0,0,0,1
GW+FM1558,0,0,0,0,0,0,0,0,0
CC+FM1558 119-6,0,0,0,0,0,0,0,0,0
BS+GW+CC1558 119-6,0,0,0,0,0,0,0,0,1
BS+GW+FM1558 119-6,0,0,0,0,0,0,0,0,0
BS+CC+FM1558 119-6,0,0,0,0,0,0,0,0,0
GW+CC+FM1558 119-6,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM1558 119-6,0,0,0,0,0,0,0,1,1
BS1559 120-1,1,1,1,1,1,1,1,1,1
GW1559 120-1,1,1,1,1,1,1,1,1,1
CC1559 120-1,0,0,1,0,0,1,0,0,0
FM1559 120-1,0,0,0,0,0,0,0,0,1
BS+GW1559 120-1,1,1,1,1,1,1,0,1,1
BS+CC1559 120-1,0,0,1,0,0,1,0,0,0
BS+FM1559 120-1,0,0,1,0,0,1,0,1,1
GW+CC1559 120-1,0,1,1,0,0,1,0,0,0
GW+FM1559,0,0,1,0,0,1,0,1,1
CC+FM1559 120-1,0,0,0,0,0,0,1,1,1
BS+GW+CC1559 120-1,0,0,1,0,0,1,0,0,0
BS+GW+FM1559 120-1,0,0,1,0,0,1,0,1,1
BS+CC+FM1559 120-1,0,0,1,0,0,1,0,0,0
GW+CC+FM1559 120-1,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM1559 120-1,0,0,1,0,0,1,0,0,0
BS1560 120-2,0,1,1,0,1,1,0,1,1
GW1560 120-2,0,1,1,0,1,1,1,1,1
CC1560 120-2,0,0,1,0,0,1,0,0,0
FM1560 120-2,0,0,0,0,0,0,0,0,0
BS+GW1560 120-2,0,0,1,0,0,1,0,1,1
BS+CC1560 120-2,0,0,1,0,0,1,0,0,0
BS+FM1560 120-2,0,0,0,0,0,0,0,0,0
GW+CC1560 120-2,0,0,1,0,0,1,0,0,0
GW+FM1560,0,0,0,0,0,0,0,0,0
CC+FM1560 120-2,0,0,0,0,0,0,0,0,0
BS+GW+CC1560 120-2,0,0,1,0,0,1,0,0,0
BS+GW+FM1560 120-2,0,0,0,0,0,0,0,1,1
BS+CC+FM1560 120-2,0,0,0,0,0,0,0,0,0
GW+CC+FM1560 120-2,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM1560 120-2,0,0,0,0,0,0,0,0,0
BS1561 120-3,0,0,0,0,0,1,0,1,1
GW1561 120-3,0,0,0,0,0,1,0,1,1
CC1561 120-3,0,0,1,0,0,1,0,0,0
FM1561 120-3,0,0,0,0,0,0,0,0,0
BS+GW1561 120-3,0,0,0,0,0,0,0,1,1
BS+CC1561 120-3,0,0,1,0,0,1,0,0,0
BS+FM1561 120-3,0,0,0,0,0,0,0,0,0
GW+CC1561 120-3,0,0,1,0,0,1,0,0,0
GW+FM1561,0,0,0,0,0,0,0,0,0
CC+FM1561 120-3,0,0,0,0,0,0,0,0,0
BS+GW+CC1561 120-3,0,0,1,0,0,1,0,0,0
BS+GW+FM1561 120-3,0,0,0,0,0,0,0,0,0
BS+CC+FM1561 120-3,0,0,0,0,0,0,0,0,0
GW+CC+FM1561 120-3,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM1561 120-3,0,0,0,0,0,0,0,0,0
BS1562 120-4,0,1,1,0,1,1,1,1,1
GW1562 120-4,0,1,1,0,1,1,1,1,1
CC1562 120-4,0,0,0,0,0,0,0,0,1
FM1562 120-4,0,0,0,0,0,0,0,0,0
BS+GW1562 120-4,0,0,1,0,1,1,1,1,1
BS+CC1562 120-4,0,0,0,0,0,0,0,0,1
BS+FM1562 120-4,0,0,0,0,0,0,0,0,0
GW+CC1562 120-4,0,0,0,0,0,0,0,0,1
GW+FM1562,0,0,0,0,0,0,0,0,0
CC+FM1562 120-4,0,0,0,0,0,0,0,0,0
BS+GW+CC1562 120-4,0,0,0,0,0,0,0,0,1
BS+GW+FM1562 120-4,0,0,0,0,0,0,0,0,0
BS+CC+FM1562 120-4,0,0,0,0,0,0,0,0,0
GW+CC+FM1562 120-4,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM1562 120-4,0,0,0,0,0,0,0,0,0
BS1563 120-5,0,0,0,0,0,0,0,1,1
GW1563 120-5,0,0,0,0,0,1,0,1,1
CC1563 120-5,0,0,1,0,0,1,0,0,0
FM1563 120-5,0,0,0,0,0,0,0,0,0
BS+GW1563 120-5,0,0,0,0,0,0,0,1,1
BS+CC1563 120-5,0,0,1,0,0,1,0,0,0
BS+FM1563 120-5,0,0,0,0,0,0,0,0,0
GW+CC1563 120-5,0,0,0,0,0,0,0,1,1
GW+FM1563,0,0,0,0,0,0,0,0,0
CC+FM1563 120-5,0,0,1,0,0,1,0,0,0
BS+GW+CC1563 120-5,0,0,1,0,0,1,0,0,0
BS+GW+FM1563 120-5,0,0,0,0,0,0,0,0,0
BS+CC+FM1563 120-5,0,0,1,0,0,1,0,0,0
GW+CC+FM1563 120-5,0,0,1,0,0,1,0,0,0
BS+GW+CC+FM1563 120-5,0,0,1,0,0,1,0,0,0
BS1564 120-6,0,0,1,0,1,1,1,1,1
GW1564 120-6,0,1,1,0,1,1,0,1,1
CC1564 120-6,0,0,0,0,0,0,0,0,0
FM1564 120-6,0,0,0,0,0,0,0,0,0
BS+GW1564 120-6,0,0,1,0,1,1,1,1,1
BS+CC1564 120-6,0,0,0,0,0,0,0,0,0
BS+FM1564 120-6,0,0,0,0,0,0,0,0,0
GW+CC1564 120-6,0,0,0,0,0,0,0,0,0
GW+FM1564,0,0,0,0,0,0,0,0,0
CC+FM1564 120-6,0,0,0,0,0,0,1,1,1
BS+GW+CC1564 120-6,0,0,0,0,0,0,1,1,1
BS+GW+FM1564 120-6,0,0,0,0,0,0,0,0,0
BS+CC+FM1564 120-6,0,0,0,0,0,0,0,0,0
GW+CC+FM1564 120-6,0,0,0,0,0,0,0,0,0
BS+GW+CC+FM1564 120-6,0,0,0,0,0,0,0,0,0
BS1565 121-1,0,0,0,0,0,0,0,1,1
GW1565 121-1,0,0,0,0,0,1,0,1,1
CC1565 121-1,0,0,1,0,0,1,0,0,0
FM1565 121-1,0,0,0,0,0,0,0,0,0
BS+GW1565 121-1,0,0,0,0,0,0,0,0,0
BS+CC1565 121-1,0,0,1,0,0,1,0,0,0
BS+FM1565 121-1,0,0,0,0,0,0,0,0,0
GW+CC1565 121-1,0,0,1,0,0,1,0,0,0
GW+FM1565,0,0,0,0,0,0,0,0,0
CC+FM1565 121-1,0,0,1,0,0,0,0,0,0
BS+GW+CC1565 121-1,0,0,1,0,0,1,0,0,0
BS+GW+FM1565 121-1,0,0,0,0,0,0,0,0,0
BS+CC+FM1565 121-1,0,0,1,0,0,0,0,0,0
GW+CC+FM1565 121-1,0,0,1,0,0,0,0,0,0
BS+GW+CC+FM1565 121-1,0,0,1,0,0,0,0,0,0
BS1566 121-2,0,1,1,0,1,1,0,1,1
